path_id,record_index,path_type,system,component,family,component_mass_kg,path_allocation_share_pct,path_mass_kg,lca_use_class,lca_confidence,readiness,max_severity,issue_codes,issue_count,total_route_km,allocated_kg_km,modes,transport_model,t4,t4_site_uid,t4_country_code,t4_status,t3,t3_site_uid,t3_country_code,t3_status,t2,t2_site_uid,t2_country_code,t2_status,t1,t1_site_uid,t1_country_code,t1_status,oem,oem_site_uid,oem_country_code,oem_status,t4_t3_km,t4_t3_modes,t3_t2_km,t3_t2_modes,t2_t1_km,t2_t1_modes,t1_oem_km,t1_oem_modes
R148-P001,148,primary,Ens. Coussin dossier,velours,textile_leather,0.022,100.0,0.022,quantitative_ready,high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption,1,9865.5,217.0,rail|ship|truck,lane_specific,DuPont de Nemours - fiber/polymer source assumption,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",US,baseline_primary_assumed_material_source,SOMANI,"somani@@somani@41.3521,-8.3628",PT,baseline_primary_inferred_after_review,FRANKLIN,"franklin@@franklin@51.8215,20.5269",PL,baseline_primary,ETS Gattefin,"ets_gattefin@@ets_gattefin@47.1426,2.2372",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,5790.5,ship|truck,2472.9,rail|truck,1415.2,rail|truck,186.9,truck
R149-P001,149,primary,Ens. Structure porte,velcro,textile_leather,0.0,100.0,0.0,scenario_only_review_required,medium_low,primary_complete_needs_validation,HIGH,baseline_node_is_assumption;lca_mass_low_confidence;raw_material_source_missing,3,30980.1,0.0,ship|truck,lane_specific,DuPont de Nemours - fiber/polymer source assumption,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",US,baseline_primary_assumed_material_source,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,ACH,"ach@@ach@46.5802,0.3404",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,12231.1,ship|truck,12231.1,ship|truck,6242.0,ship|truck,275.9,truck
R150-P001,150,primary,Habillage sous fauteuil,velours,textile_leather,0.007,100.0,0.007,quantitative_ready,high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption,1,9865.5,69.1,rail|ship|truck,lane_specific,DuPont de Nemours - fiber/polymer source assumption,"dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412",US,baseline_primary_assumed_material_source,SOMANI,"somani@@somani@41.3521,-8.3628",PT,baseline_primary_inferred_after_review,FRANKLIN,"franklin@@franklin@51.8215,20.5269",PL,baseline_primary,ETS Gattefin,"ets_gattefin@@ets_gattefin@47.1426,2.2372",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,5790.5,ship|truck,2472.9,rail|truck,1415.2,rail|truck,186.9,truck
R151-P001,151,primary,Ens. Structure porte,Z10CNT18,steel,0.0478353,100.0,0.0478353,usable_for_baseline,medium_high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;material_certificate_required,2,10206.3,488.2,internal|ship|truck,lane_specific,China Baowu / Baosteel,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",CN,baseline_primary,Krupp,"krupp@@krupp@51.335,7.5747",DE,baseline_primary,MGA Villeneuve St Lot - internal machining/forming process,"mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_machining_forming_process_tier2_second_transformation@44.3974711,0.7316929",FR,baseline_primary_assumed_internalized_process,MGA Villeneuve St Lot,"mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",FR,baseline_primary_lca_exact_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8782.6,ship|truck,924.1,truck,0.0,internal,499.6,truck
R152-P001,152,primary,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,100.0,0.039,quantitative_ready,high,primary_ready_topology,INFO,,0,18969.3,739.8,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary_inferred_after_review,MGR Foamtex Ltd,"mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665",GB,baseline_primary,ACH,"ach@@ach@46.5802,0.3404",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,9235.0,ship|truck,581.5,truck,275.9,truck
R153-P001,153,primary,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,0.45,100.0,0.45,quantitative_ready,high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption,3,3098.0,1394.1,internal|rail|truck,lane_specific,Thales - COTS electronics component market basket,"thales_cots_electronics_component_market_basket_tier4_raw_material@@thales_cots_electronics_component_market_basket_tier4_raw_material@43.5638842,1.3821146",FR,baseline_primary_non_switchable_cots_placeholder,Thales - COTS electronics subassembly/PCB package,"thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@@thales_cots_electronics_subassembly_pcb_package_tier3_first_transformation@43.5638842,1.3821146",FR,baseline_primary_non_switchable_cots_placeholder,Krohne,"krohne@@krohne@51.1498,13.7978",DE,baseline_primary,Thales,"thales__tier1@@thales__tier1@43.5638842,1.3821146",FR,baseline_primary_assumed_program_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,0.0,internal,1256.4,rail|truck,1256.4,rail|truck,585.2,truck
R154-P001,154,primary,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.024,100.0,0.024,quantitative_ready,high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;material_certificate_required,4,460.1,11.0,internal|truck,lane_specific,ArcelorMittal,"arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912",FR,baseline_primary_assumed_steel_source_requires_certificate,thyssenkrupp Materials France,"thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",FR,baseline_primary_assumed_steel_stockist_requires_certificate,SUMPAR - internal machining/forming process,"sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",FR,baseline_primary_assumed_internalized_process,SUMPAR,"sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",FR,baseline_primary_lca_exact_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,288.9,truck,87.4,truck,0.0,internal,83.8,truck
R155-P001,155,primary,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.7096766,100.0,0.7096766,quantitative_ready,high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;material_certificate_required,4,460.1,326.5,internal|truck,lane_specific,ArcelorMittal,"arcelormittal_tier4_raw_material@@arcelormittal_tier4_raw_material@46.7897099,4.4493912",FR,baseline_primary_assumed_steel_source_requires_certificate,thyssenkrupp Materials France,"thyssenkrupp_materials_france_tier3_first_transformation@@thyssenkrupp_materials_france_tier3_first_transformation@48.758488,1.925304",FR,baseline_primary_assumed_steel_stockist_requires_certificate,SUMPAR - internal machining/forming process,"sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",FR,baseline_primary_assumed_internalized_process,SUMPAR,"sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",FR,baseline_primary_lca_exact_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,288.9,truck,87.4,truck,0.0,internal,83.8,truck
R158-P001,158,primary,Siége,"Tissu, mousse, polyéthylène",textile_leather,0.0,100.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28525.1,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,COLLINS,"collins@@collins@43.2965,5.3716",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,6749.5,ship|truck,667.6,truck
R159-P001,159,primary,Siége,Moulage plastique,polymer_plastic,0.0,100.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28338.4,0.0,ship|truck,lane_specific,Mitsubishi Chemical,"mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",JP,baseline_primary,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,Ensinger,"ensinger@@ensinger@48.501,8.8202",DE,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",JP,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,223.5,truck,9394.3,ship|truck,9231.0,ship|truck,9489.6,ship|truck
R160-P001,160,primary,Siége,"autre (silicium, cuirs synthétique)",textile_leather,0.0,100.0,0.0,scenario_only_review_required,medium_low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28525.1,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,COLLINS,"collins@@collins@43.2965,5.3716",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,6749.5,ship|truck,667.6,truck
R161-P001,161,primary,Siége,65% aluminium,aluminium,0.0,100.0,0.0,usable_with_review,medium,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;lca_mass_requires_review;material_certificate_required,3,26560.0,0.0,internal|ship|truck,lane_specific,Aluminium Corporation of China / Chalco,"aluminium_corporation_of_china_chalco@@aluminium_corporation_of_china_chalco@39.9042,116.4074",CN,baseline_primary,Euralliage Ile de France,"euralliage_ile_de_france@@euralliage_ile_de_france@48.986,2.449",FR,baseline_primary,JAMCO Aircraft Interiors - Niigata - internal machining/forming process,"jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@@jamco_aircraft_interiors_-_niigata_-_internal_machining/forming_process__tier2_second_transformation@38.0218,139.4275",JP,baseline_primary_assumed_internalized_process,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",JP,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,7616.6,ship|truck,9453.8,ship|truck,0.0,internal,9489.6,ship|truck
R162-P001,162,primary,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,0.0,100.0,0.0,usable_with_review,medium,primary_complete_needs_validation,MEDIUM,lca_mass_requires_review,1,41408.8,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",JP,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,10811.2,ship|truck,9489.6,ship|truck
R163-P001,163,primary,Siége,11% Moulage plastique,polymer_plastic,0.0,100.0,0.0,usable_with_review,medium,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;lca_mass_requires_review,2,28338.4,0.0,ship|truck,lane_specific,Mitsubishi Chemical,"mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",JP,baseline_primary,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,Ensinger,"ensinger@@ensinger@48.501,8.8202",DE,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",JP,baseline_primary_assumed_program_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,223.5,truck,9394.3,ship|truck,9231.0,ship|truck,9489.6,ship|truck
R164-P001,164,primary,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,0.0,100.0,0.0,usable_with_review,medium,primary_complete_needs_validation,MEDIUM,lca_mass_requires_review,1,41408.8,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",JP,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,10811.2,ship|truck,9489.6,ship|truck
R165-P001,165,primary,Siége,"16 % Tissu, mousse",textile_leather,0.0,50.0,0.0,usable_with_review,medium,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;lca_mass_requires_review,2,41408.8,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",JP,baseline_primary_assumed_program_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,10811.2,ship|truck,9489.6,ship|truck
R165-P002,165,primary,Siége,"16 % Tissu, mousse",textile_leather,0.0,50.0,0.0,usable_with_review,medium,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption;lca_mass_requires_review,2,41408.8,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",JP,baseline_primary_assumed_program_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,10811.2,ship|truck,9489.6,ship|truck
R166-P001,166,primary,siege,titane fibre de carbone,titanium_carbon,0.0,50.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,baseline_node_is_assumption;lca_mass_low_confidence,3,10667.7,0.0,internal|ship|truck,lane_specific,Toray Industries - carbon fiber upstream source assumption,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",JP,baseline_primary_assumed_material_source,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",JP,baseline_primary_assumed_program_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,411.4,truck,0.0,internal,766.7,truck,9489.6,ship|truck
R166-P002,166,primary,siege,titane fibre de carbone,titanium_carbon,0.0,50.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,baseline_node_is_assumption;lca_mass_low_confidence,3,10667.7,0.0,internal|ship|truck,lane_specific,Toray Industries - carbon fiber upstream source assumption,"toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@@toray_industries_-_carbon_fiber_upstream_source_assumption__tier4_raw_material@35.08880103081,136.90424935333",JP,baseline_primary_assumed_material_source,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_-_niigata__tier1@@jamco_aircraft_interiors_-_niigata__tier1@38.0218,139.4275",JP,baseline_primary_assumed_program_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,411.4,truck,0.0,internal,766.7,truck,9489.6,ship|truck
R167-P001,167,primary,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,100.0,0.18,quantitative_ready,high,primary_complete_needs_validation,MEDIUM,baseline_node_is_assumption,1,8594.1,1546.9,internal|ship|truck,lane_specific,Alcoa,"alcoa@@alcoa@40.4406,-79.9959",US,baseline_primary,AMAG Austria Metall,"amag_austria_metall@@amag_austria_metall@48.2267,13.0357",AT,baseline_primary,SUMPAR - internal machining/forming process,"sumpar_internal_machining_forming_process_tier2_second_transformation@@sumpar_internal_machining_forming_process_tier2_second_transformation@49.3892868,1.2085766",FR,baseline_primary_assumed_internalized_process,SUMPAR,"sumpar_tier1@@sumpar_tier1@49.3892868,1.2085766",FR,baseline_primary_lca_exact_supplier,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,7635.5,ship|truck,874.8,truck,0.0,internal,83.8,truck
R168-P001,168,primary,Siége,"Tissu, mousse, polyéthylène",textile_leather,0.0,100.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28525.1,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,COLLINS,"collins@@collins@43.2965,5.3716",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,6749.5,ship|truck,667.6,truck
R169-P001,169,primary,Siége,"Tissu, mousse, polyéthylène",textile_leather,0.0,100.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28525.1,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,COLLINS,"collins@@collins@43.2965,5.3716",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,6749.5,ship|truck,667.6,truck
R170-P001,170,primary,Siége,"autre (silicium, cuirs synthétique)",textile_leather,0.0,100.0,0.0,scenario_only_review_required,medium_low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28525.1,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,COLLINS,"collins@@collins@43.2965,5.3716",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,6749.5,ship|truck,667.6,truck
R171-P001,171,primary,Siége,"autre (silicium, cuirs synthétique)",textile_leather,0.0,100.0,0.0,scenario_only_review_required,medium_low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28525.1,0.0,ship|truck,lane_specific,BASF,"basf@@basf@49.481,8.435",DE,baseline_primary,"Zhejiang Yuxin Textile Co.,Ltd.","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",CN,baseline_primary,DuPont de Nemours,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",US,baseline_primary,COLLINS,"collins@@collins@43.2965,5.3716",FR,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,8876.9,ship|truck,12231.1,ship|truck,6749.5,ship|truck,667.6,truck
R172-P001,172,primary,Siége,Moulage plastique,polymer_plastic,0.0,100.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28338.4,0.0,ship|truck,lane_specific,Mitsubishi Chemical,"mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",JP,baseline_primary,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,Ensinger,"ensinger@@ensinger@48.501,8.8202",DE,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",JP,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,223.5,truck,9394.3,ship|truck,9231.0,ship|truck,9489.6,ship|truck
R173-P001,173,primary,Siége,Moulage plastique,polymer_plastic,0.0,100.0,0.0,scenario_only_review_required,low,primary_complete_needs_validation,HIGH,lca_mass_low_confidence,1,28338.4,0.0,ship|truck,lane_specific,Mitsubishi Chemical,"mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671",JP,baseline_primary,Toray Industries,"toray_industries@@toray_industries@35.6866,139.7746",JP,baseline_primary,Ensinger,"ensinger@@ensinger@48.501,8.8202",DE,baseline_primary,JAMCO Aircraft Interiors - Niigata,"jamco_aircraft_interiors_niigata@@jamco_aircraft_interiors_niigata@38.0218,139.4275",JP,baseline_primary,Safran Seats / Safran internal group,"safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FR,baseline_primary,223.5,truck,9394.3,ship|truck,9231.0,ship|truck,9489.6,ship|truck
