operational_event_id,site_uid,supplier,roles,country_code,world_region,month_index,operational_event_type,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,disruption_index
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,184,capacite_meteo_degradee,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:storm",,0.8,1.4038,1.0497,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,184,maintenance_corrective_meteo,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:storm",,0.8,1.4038,1.0497,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:recalage_qualite","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,184,recalage_qualite,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:storm",,0.8,1.4038,1.0497,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,184,retard_approvisionnement,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:184:storm",,0.8,1.4038,1.0497,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:186:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,186,maintenance_corrective_meteo,env:hurricane,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:186:hurricane",,0.9963,1.0075,1.0009,0.0115
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:188:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,188,capacite_meteo_degradee,outbound:maritime_monsoon|outbound:maritime_storm,,025cc24c44bd4428,0.9303,1.1627,1.0,0.4428
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:188:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,188,congestion_logistique_outbound,outbound:maritime_monsoon|outbound:maritime_storm,,025cc24c44bd4428,0.9303,1.1627,1.0,0.4428
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:188:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,188,retard_approvisionnement,outbound:maritime_monsoon|outbound:maritime_storm,,025cc24c44bd4428,0.9303,1.1627,1.0,0.4428
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:189:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,189,capacite_meteo_degradee,outbound:maritime_monsoon|outbound:maritime_storm,,025cc24c44bd4428,0.9079,1.207,1.0,0.6436
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:189:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,189,congestion_logistique_outbound,outbound:maritime_monsoon|outbound:maritime_storm,,025cc24c44bd4428,0.9079,1.207,1.0,0.6436
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:189:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,189,retard_approvisionnement,outbound:maritime_monsoon|outbound:maritime_storm,,025cc24c44bd4428,0.9079,1.207,1.0,0.6436
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:190:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,190,capacite_meteo_degradee,outbound:maritime_storm,,025cc24c44bd4428,0.9557,1.0955,1.0,0.341
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:190:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,190,congestion_logistique_outbound,outbound:maritime_storm,,025cc24c44bd4428,0.9557,1.0955,1.0,0.341
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:190:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,190,retard_approvisionnement,outbound:maritime_storm,,025cc24c44bd4428,0.9557,1.0955,1.0,0.341
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:capacite_appoint","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,191,capacite_appoint,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:storm",,0.8533,1.2787,1.0293,0.7334
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,191,capacite_meteo_degradee,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:storm",,0.8533,1.2787,1.0293,0.7334
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,191,maintenance_corrective_meteo,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:storm",,0.8533,1.2787,1.0293,0.7334
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:recalage_qualite","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,191,recalage_qualite,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:storm",,0.8533,1.2787,1.0293,0.7334
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,191,retard_approvisionnement,env:hurricane|env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:191:storm",,0.8533,1.2787,1.0293,0.7334
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:193:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,193,maintenance_corrective_meteo,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:193:storm",025cc24c44bd4428,0.9743,1.0488,1.0051,0.1285
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:194:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,194,capacite_meteo_degradee,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:194:storm",025cc24c44bd4428,0.9213,1.1495,1.0157,0.3934
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:194:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,194,maintenance_corrective_meteo,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:194:storm",025cc24c44bd4428,0.9213,1.1495,1.0157,0.3934
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:194:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,194,retard_approvisionnement,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:194:storm",025cc24c44bd4428,0.9213,1.1495,1.0157,0.3934
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:195:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,195,capacite_meteo_degradee,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:195:storm",025cc24c44bd4428,0.9276,1.1376,1.0145,0.362
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:195:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,195,maintenance_corrective_meteo,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:195:storm",025cc24c44bd4428,0.9276,1.1376,1.0145,0.362
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:195:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,195,retard_approvisionnement,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:195:storm",025cc24c44bd4428,0.9276,1.1376,1.0145,0.362
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:196:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,196,capacite_meteo_degradee,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:196:storm",025cc24c44bd4428,0.9599,1.0762,1.008,0.2004
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:196:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,196,maintenance_corrective_meteo,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:196:storm",025cc24c44bd4428,0.9599,1.0762,1.008,0.2004
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:196:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,196,retard_approvisionnement,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:196:storm",025cc24c44bd4428,0.9599,1.0762,1.008,0.2004
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:197:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,197,capacite_meteo_degradee,outbound:maritime_storm,,025cc24c44bd4428,0.931,1.1486,1.0,0.5307
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:197:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,197,congestion_logistique_outbound,outbound:maritime_storm,,025cc24c44bd4428,0.931,1.1486,1.0,0.5307
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:197:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,197,retard_approvisionnement,outbound:maritime_storm,,025cc24c44bd4428,0.931,1.1486,1.0,0.5307
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:capacite_appoint","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,198,capacite_appoint,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:storm",025cc24c44bd4428,0.8408,1.3024,1.0318,0.7959
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,198,capacite_meteo_degradee,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:storm",025cc24c44bd4428,0.8408,1.3024,1.0318,0.7959
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,198,congestion_logistique_outbound,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:storm",025cc24c44bd4428,0.8408,1.3024,1.0318,0.7959
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,198,maintenance_corrective_meteo,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:storm",025cc24c44bd4428,0.8408,1.3024,1.0318,0.7959
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:recalage_qualite","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,198,recalage_qualite,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:storm",025cc24c44bd4428,0.8408,1.3024,1.0318,0.7959
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,198,retard_approvisionnement,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:198:storm",025cc24c44bd4428,0.8408,1.3024,1.0318,0.7959
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:204:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,204,maintenance_corrective_meteo,env:storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:204:storm",025cc24c44bd4428,0.9861,1.0264,1.0028,0.0694
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:capacite_appoint","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,205,capacite_appoint,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:storm",025cc24c44bd4428,0.7688,1.4697,1.0578,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,205,capacite_meteo_degradee,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:storm",025cc24c44bd4428,0.7688,1.4697,1.0578,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,205,congestion_logistique_outbound,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:storm",025cc24c44bd4428,0.7688,1.4697,1.0578,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,205,maintenance_corrective_meteo,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:storm",025cc24c44bd4428,0.7688,1.4697,1.0578,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:recalage_qualite","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,205,recalage_qualite,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:storm",025cc24c44bd4428,0.7688,1.4697,1.0578,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,205,retard_approvisionnement,env:hurricane|env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:hurricane|china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:205:storm",025cc24c44bd4428,0.7688,1.4697,1.0578,1.0
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,206,capacite_meteo_degradee,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:storm",025cc24c44bd4428,0.9216,1.1641,1.0157,0.585
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,206,congestion_logistique_outbound,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:storm",025cc24c44bd4428,0.9216,1.1641,1.0157,0.585
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,206,maintenance_corrective_meteo,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:storm",025cc24c44bd4428,0.9216,1.1641,1.0157,0.585
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:retard_approvisionnement","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,206,retard_approvisionnement,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:206:storm",025cc24c44bd4428,0.9216,1.1641,1.0157,0.585
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:207:capacite_meteo_degradee","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,207,capacite_meteo_degradee,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:207:storm",025cc24c44bd4428,0.9568,1.0931,1.0075,0.3326
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:207:congestion_logistique_outbound","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,207,congestion_logistique_outbound,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:207:storm",025cc24c44bd4428,0.9568,1.0931,1.0075,0.3326
"ops:china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:207:maintenance_corrective_meteo","china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737",China Baowu / Baosteel,T4,CN,East Asia,207,maintenance_corrective_meteo,env:storm|outbound:maritime_storm,"china_baowu_baosteel@@china_baowu_baosteel@31.2304,121.4737:207:storm",025cc24c44bd4428,0.9568,1.0931,1.0075,0.3326
