path_id,record_index,edge,from_role,to_role,from_node_uid,to_node_uid,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,distance_km,scenario_distance_km,modes,transport_segment_used,transport_model_status,scenario_id,scenario_status,scenario_source,path_mass_kg,allocated_kg_km
R130-P001,130,T3->T2,T3,T2,"T3:cots_electronics_pcb/subassembly_package__tier3_first_transformation@@cots_electronics_pcb/subassembly_package__tier3_first_transformation@48.5010122,8.8201999","T2:ensinger@@ensinger@48.501,8.8202","cots_electronics_pcb/subassembly_package__tier3_first_transformation@@cots_electronics_pcb/subassembly_package__tier3_first_transformation@48.5010122,8.8201999","ensinger@@ensinger@48.501,8.8202",COTS electronics PCB/subassembly package,Ensinger,DE,DE,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.07,0.0
R130-P001,130,T2->T1,T2,T1,"T2:ensinger@@ensinger@48.501,8.8202","T1:thales@@thales@43.5639,1.3821","ensinger@@ensinger@48.501,8.8202","thales@@thales@43.5639,1.3821",Ensinger,Thales,DE,FR,793.7,793.7,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.07,55.6
R130-P001,130,T1->OEM,T1,OEM,"T1:thales@@thales@43.5639,1.3821","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","thales@@thales@43.5639,1.3821","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",Thales,Safran Seats / Safran internal group,FR,FR,585.2,585.2,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.07,41.0
R131-P001,131,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.191,2336.1
R131-P001,131,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.191,2336.1
R131-P001,131,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ets_gattefin@@ets_gattefin@47.1426,2.2372",DuPont de Nemours,ETS Gattefin,US,FR,6353.7,6353.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.191,1213.6
R131-P001,131,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.191,35.7
R132-P001,132,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.42,5137.1
R132-P001,132,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.42,5137.1
R132-P001,132,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ets_gattefin@@ets_gattefin@47.1426,2.2372",DuPont de Nemours,ETS Gattefin,US,FR,6353.7,6353.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.42,2668.6
R132-P001,132,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.42,78.5
R133-P001,133,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.748,9148.9
R133-P001,133,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.748,9148.9
R133-P001,133,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ets_gattefin@@ets_gattefin@47.1426,2.2372",DuPont de Nemours,ETS Gattefin,US,FR,6353.7,6353.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.748,4752.6
R133-P001,133,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.748,139.8
R134-P001,134,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.743,9087.7
R134-P001,134,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.743,9087.7
R134-P001,134,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ets_gattefin@@ets_gattefin@47.1426,2.2372",DuPont de Nemours,ETS Gattefin,US,FR,6353.7,6353.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.743,4720.8
R134-P001,134,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.743,138.9
R135-P001,135,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,24.5
R135-P001,135,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,24.5
R135-P001,135,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ets_gattefin@@ets_gattefin@47.1426,2.2372",DuPont de Nemours,ETS Gattefin,US,FR,6353.7,6353.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,12.7
R135-P001,135,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,0.4
R136-P001,136,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,24.5
R136-P001,136,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,24.5
R136-P001,136,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ets_gattefin@@ets_gattefin@47.1426,2.2372",DuPont de Nemours,ETS Gattefin,US,FR,6353.7,6353.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,12.7
R136-P001,136,T1->OEM,T1,OEM,"T1:ets_gattefin@@ets_gattefin@47.1426,2.2372","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ets_gattefin@@ets_gattefin@47.1426,2.2372","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ETS Gattefin,Safran Seats / Safran internal group,FR,FR,186.9,186.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.002,0.4
R137-P001,137,T4->T3,T4,T3,"T4:basf@@basf@49.481,8.435","T3:ultrafabrics@@ultrafabrics@36.65,138.18","basf@@basf@49.481,8.435","ultrafabrics@@ultrafabrics@36.65,138.18",BASF,Ultrafabrics,DE,JP,9238.0,9238.0,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0,0.0
R137-P001,137,T3->T2,T3,T2,"T3:ultrafabrics@@ultrafabrics@36.65,138.18","T2:mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665","ultrafabrics@@ultrafabrics@36.65,138.18","mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665",Ultrafabrics,MGR Foamtex Ltd,JP,GB,9414.7,9414.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0,0.0
R137-P001,137,T2->T1,T2,T1,"T2:mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665","T1:celso_sas@@celso_sas@43.9363,1.3228","mgr_foamtex_ltd@@mgr_foamtex_ltd@51.7396,-0.9665","celso_sas@@celso_sas@43.9363,1.3228",MGR Foamtex Ltd,Celso SAS,GB,FR,884.2,884.2,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0,0.0
R137-P001,137,T1->OEM,T1,OEM,"T1:celso_sas@@celso_sas@43.9363,1.3228","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","celso_sas@@celso_sas@43.9363,1.3228","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",Celso SAS,Safran Seats / Safran internal group,FR,FR,544.3,544.3,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0,0.0
R138-P001,138,T4->T3,T4,T3,"T4:saarstahl@@saarstahl@49.3594,7.1715","T3:aubert_duval@@aubert_duval@45.7772,3.087","saarstahl@@saarstahl@49.3594,7.1715","aubert_duval@@aubert_duval@45.7772,3.087",Saarstahl,Aubert & Duval,DE,FR,501.0,501.0,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,13.5
R138-P001,138,T3->T2,T3,T2,"T3:aubert_duval@@aubert_duval@45.7772,3.087","T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","aubert_duval@@aubert_duval@45.7772,3.087","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108",Aubert & Duval,Senior Aerospace Thailand - internal machining/forming process,FR,TH,9583.9,9583.9,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,258.8
R138-P001,138,T2->T1,T2,T1,"T2:senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@@senior_aerospace_thailand_-_internal_machining/forming_process__tier2_second_transformation@13.0914,101.0108","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108",Senior Aerospace Thailand - internal machining/forming process,Senior Aerospace Thailand,TH,TH,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.027,0.0
R138-P001,138,T1->OEM,T1,OEM,"T1:senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","senior_aerospace_thailand@@senior_aerospace_thailand@13.0914,101.0108","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",Senior Aerospace Thailand,Safran Seats / Safran internal group,TH,FR,9564.8,9564.8,ship|truck,transport_scenarios,lane_specific_scenario,baseline_geo_138_t1_oem_senior_aerospace_thailand_safran_seats_safran_internal_group,baseline_secondary_lane_inferred_from_geolocation,geolocation_distance_heuristic,0.027,258.2
R139-P001,139,T4->T3,T4,T3,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","T3:toray_industries@@toray_industries@35.6866,139.7746","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","toray_industries@@toray_industries@35.6866,139.7746",Mitsubishi Chemical,Toray Industries,JP,JP,224.2,224.2,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0145416,3.3
R139-P001,139,T3->T2,T3,T2,"T3:toray_industries@@toray_industries@35.6866,139.7746","T2:ensinger@@ensinger@48.501,8.8202","toray_industries@@toray_industries@35.6866,139.7746","ensinger@@ensinger@48.501,8.8202",Toray Industries,Ensinger,JP,DE,9393.9,9393.9,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0145416,136.6
R139-P001,139,T2->T1,T2,T1,"T2:ensinger@@ensinger@48.501,8.8202","T1:amsafe@@amsafe@33.456,-112.16","ensinger@@ensinger@48.501,8.8202","amsafe@@amsafe@33.456,-112.16",Ensinger,AmSafe,DE,US,9187.6,9187.6,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0145416,133.6
R139-P001,139,T1->OEM,T1,OEM,"T1:amsafe@@amsafe@33.456,-112.16","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","amsafe@@amsafe@33.456,-112.16","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",AmSafe,Safran Seats / Safran internal group,US,FR,8786.7,8786.7,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0145416,127.8
R140-P001,140,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,85.6
R140-P001,140,T3->T2,T3,T2,"T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","Zhejiang Yuxin Textile Co.,Ltd.",DuPont de Nemours,CN,US,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,85.6
R140-P001,140,T2->T1,T2,T1,"T2:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","T1:ach@@ach@46.5802,0.3404","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398","ach@@ach@46.5802,0.3404",DuPont de Nemours,ACH,US,FR,6242.0,6242.0,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,43.7
R140-P001,140,T1->OEM,T1,OEM,"T1:ach@@ach@46.5802,0.3404","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","ach@@ach@46.5802,0.3404","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",ACH,Safran Seats / Safran internal group,FR,FR,275.9,275.9,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,1.9
R141-P001,141,T4->T3,T4,T3,"T4:dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","T3:zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306","dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@@dupont_de_nemours_-_fiber/polymer_source_assumption__tier4_raw_material@37.4520437,-77.4335412","zhejiang_yuxin_textile_co_ltd@@zhejiang_yuxin_textile_co_ltd@30.5278,120.4306",DuPont de Nemours - fiber/polymer source assumption,"Zhejiang Yuxin Textile Co.,Ltd.",US,CN,12231.1,12231.1,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.005,61.2
