path_id,record_index,month_index,system,component,family,path_mass_kg,oem_service_level,oem_backlog_kg,path_disruption_index,backup_output_kg,premium_output_kg,classical_kgCO2e,td_dlca_kgCO2e,sdd_kgCO2e,surimpact_kgCO2e
R171-P001,171,1,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.6966,0.0,0.0,0.0,0.0,1e-06,1e-06
R172-P001,172,1,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.6966,0.0,0.0,0.0,0.0,1e-06,1e-06
R173-P001,173,1,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.6966,0.0,0.0,0.0,0.0,1e-06,1e-06
R001-P001,1,2,Ens. Equipements latéraux,A5086 - Aluminium,aluminium,3.6360048,1.0,0.0,0.6536,0.059913,0.0,39.115515,39.754663,42.078827,2.324164
R002-P001,2,2,Ens. Stowage latéral,"15CDV6 (chrome, molibdene, vanadium)",steel,0.022,1.0,0.0,0.9445,0.001708,0.0,0.068167,0.069777,0.09053,0.020753
R003-P001,3,2,Ens. Equipements latéraux,Ertalon par moulage par injection plastique,polymer_plastic,0.0001731,1.0,0.0,0.6536,0.0,0.0,0.000896,0.000911,0.001041,0.00013
R004-P001,4,2,Ensemble porte,FILM DECOR AERFILM - Ep0.33 714g-m2,adhesive_composite,0.392,1.0,0.0,0.6523,0.001019,0.0,2.922962,2.970628,3.280965,0.310337
R005-P001,5,2,Bumper version porte,alliage Cu,copper,0.006,1.0,0.0,0.5641,0.00012,0.0,0.028841,0.029248,0.031489,0.002242
R006-P001,6,2,Ens. Stowage latéral,cuir,textile_leather,0.112,1.0,0.0,0.6523,0.000604,0.0,0.701569,0.71301,0.786578,0.073568
R007-P001,7,2,lightning,lightning,electronics_cots,0.8,1.0,0.0,0.5641,0.001439,0.0,18.405761,18.665328,18.920345,0.255016
R008-P001,8,2,Padding (rembourrage),AIRVOLT LAMINAT,general,0.95,1.0,0.0,0.5641,0.025786,0.0,6.862777,6.95956,7.398328,0.438768
R009-P001,9,2,Stowage assemblé avec porte,Silicone,rubber_silicone,0.0007,1.0,0.0,0.6523,0.0,0.0,0.003677,0.003737,0.004213,0.000476
R010-P001,10,2,System IFE (In-Flight Entertainment) est un ensemble d'équipements et de logiciels qui permet aux passagers d'occuper leur temps à bord d'un avion.,System IFE boitier ref FJKL1-3K1100-01ATAB,electronics_cots,1.5,1.0,0.0,0.5641,0.034798,0.0,35.340445,35.838833,37.370458,1.531625
R011-P001,11,2,Coussin ottoman,tissu,textile_leather,0.339,1.0,0.0,0.8403,0.015438,0.0,2.763698,2.821756,3.280066,0.45831
R012-P001,12,2,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,0.8403,0.001258,0.0,0.287642,0.293685,0.338832,0.045147
R013-P001,13,2,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),steel,0.027,1.0,0.0,0.9445,0.002426,0.0,0.082855,0.084811,0.106653,0.021841
R014-P001,14,2,Ens. Palette optimisée,35NC6 (nickel-chrome),steel,0.660743,1.0,0.0,0.5641,0.008447,0.0,1.991239,2.01932,2.1996,0.18028
R015-P001,15,2,Ens. Equipements latéraux,acier,steel,0.0996449,1.0,0.0,0.9445,0.013229,0.0,0.404258,0.413804,0.559885,0.146082
R016-P001,16,2,Stowage assemblé avec porte,35NC6 (nickel-chrome),steel,0.008,1.0,0.0,0.5641,5.6e-05,0.0,0.024398,0.024742,0.026859,0.002117
R017-P001,17,2,Accoudoir allée,A2017 - Aluminium,aluminium,2.43,1.0,0.0,0.5641,0.071835,0.0,25.953441,26.319449,27.848813,1.529364
R018-P001,18,2,Ens. Stowage latéral,A2017 - Aluminium,aluminium,0.1033805,1.0,0.0,0.5641,0.001569,0.0,1.111294,1.126966,1.168488,0.041523
R019-P001,19,2,Ens. Palette optimisée,A2017 - Aluminium,aluminium,12.333,1.0,0.0,0.5641,0.364583,0.0,131.721722,133.579327,141.341324,7.761996
R020-P001,20,2,Ens. Tablette cocktail,A2017 - Aluminium,aluminium,3.523,1.0,0.0,0.5641,0.053471,0.0,37.870658,38.404729,39.819742,1.415013
R021-P001,21,2,Ens. Tablette repas,A2017 - Aluminium,aluminium,2.125,1.0,0.0,0.5641,0.037984,0.0,22.70736,23.02759,23.960053,0.932463
R022-P001,22,2,Ens. Têtière,A2017 - Aluminium,aluminium,0.4425,1.0,0.0,0.5641,0.00791,0.0,4.728474,4.795157,4.989329,0.194172
R023-P001,23,2,Stowage assemblé avec porte,A2017 - Aluminium,aluminium,3.956,1.0,0.0,0.5641,0.070713,0.0,42.273089,42.869245,44.605161,1.735916
R024-P001,24,2,Support écran,A2017 - Aluminium,aluminium,1.45,1.0,0.0,0.5641,0.025919,0.0,15.494434,15.712944,16.349212,0.636269
R025-P001,25,2,Accoudoir allée,A2024 - Aluminium,aluminium,0.18,1.0,0.0,0.5641,0.005321,0.0,1.922477,1.949589,2.062875,0.113286
R026-P001,26,2,Ens. Tablette cocktail,A2024 - Aluminium,aluminium,0.084,1.0,0.0,0.5641,0.001275,0.0,0.902962,0.915696,0.949435,0.033739
R027-P001,27,2,Ens. Tablette repas,A2024 - Aluminium,aluminium,1.259,1.0,0.0,0.5641,0.022505,0.0,13.453443,13.64317,14.195626,0.552457
R028-P001,28,2,Ens. Têtière,A2024 - Aluminium,aluminium,0.029,1.0,0.0,0.5641,0.000518,0.0,0.309889,0.314259,0.326984,0.012725
R029-P001,29,2,Accoudoir allée,A5086 - Aluminium,aluminium,0.316,1.0,0.0,0.6536,0.005207,0.0,3.399474,3.455021,3.657011,0.20199
R030-P001,30,2,Bumper version porte,A5086 - Aluminium,aluminium,0.024,1.0,0.0,0.6536,0.000395,0.0,0.258188,0.262407,0.277748,0.015341
R031-P001,31,2,Ens. Stowage latéral,A5086 - Aluminium,aluminium,0.216,1.0,0.0,0.6536,0.003559,0.0,2.323691,2.36166,2.499729,0.138069
R032-P001,32,2,ens. equipements lateraux,"velours eu28: polyurethane flexible foam, with flame retardant eu28: pa6.6 fibres",textile_leather,0.008,1.0,0.0,0.6536,0.000673,0.0,0.060537,0.061526,0.07259,0.011064
R033-P001,33,2,Ens. Structure fauteuil,4140 (acier),steel,0.002,1.0,0.0,0.9445,0.000271,0.0,0.008605,0.008809,0.011798,0.002989
R034-P001,34,2,Habillage sous fauteuil,A5086 - Aluminium,aluminium,1.03,1.0,0.0,0.6536,0.016972,0.0,11.080563,11.261619,11.920004,0.658385
R035-P001,35,2,Manchette acc. Mobile,A5086 - Aluminium,aluminium,0.105,1.0,0.0,0.6536,0.00173,0.0,1.129572,1.148029,1.215146,0.067117
R036-P001,36,2,Manchette équipée,A5086 - Aluminium,aluminium,0.17,1.0,0.0,0.6536,0.002801,0.0,1.828831,1.858714,1.967379,0.108665
R037-P001,37,2,Renfort tubulaire,A5086 - Aluminium,aluminium,0.931,1.0,0.0,0.6536,0.015341,0.0,10.015538,10.179192,10.774295,0.595103
R038-P001,38,2,Stowage assemblé avec porte,A5086 - Aluminium,aluminium,2.457,1.0,0.0,0.6536,0.040486,0.0,26.431984,26.863883,28.434417,1.570535
R039-P001,39,2,Structure ottoman horizontale,A5086 - Aluminium,aluminium,1.928,1.0,0.0,0.6536,0.031769,0.0,20.741093,21.080002,22.312396,1.232394
R040-P001,40,2,Support écran,A5086 - Aluminium,aluminium,0.506,1.0,0.0,0.6536,0.008338,0.0,5.443461,5.532407,5.855847,0.323439
R041-P001,41,2,Support équipé,A5086 - Aluminium,aluminium,0.099,1.0,0.0,0.6536,0.001631,0.0,1.065025,1.082428,1.145709,0.063282
R042-P001,42,2,Support manchette équipée,A5086 - Aluminium,aluminium,0.117,1.0,0.0,0.6536,0.001928,0.0,1.258666,1.279233,1.35402,0.074787
R043-P001,43,2,Support NFC,A5086 - Aluminium,aluminium,0.01,1.0,0.0,0.6536,0.000165,0.0,0.107578,0.109336,0.115728,0.006392
R044-P001,44,2,Renfort tubulaire,A6060 - Aluminium,aluminium,0.404,1.0,0.0,0.5641,0.006011,0.0,4.355917,4.417346,4.577944,0.160598
R045-P001,45,2,Ceinture de sécurité,acier,steel,0.72,1.0,0.0,0.9445,0.095585,0.0,2.921032,2.990005,4.04554,1.055536
R046-P001,46,2,Support clamps,acier,steel,1.284,1.0,0.0,0.9445,0.17046,0.0,5.209174,5.332175,7.214547,1.882372
R047-P001,47,2,Accoudoir allée,acier,steel,0.7096766,1.0,0.0,0.9445,0.094214,0.0,2.87915,2.947134,3.987535,1.040401
R048-P001,48,2,Bumper version porte,acier,steel,0.024,1.0,0.0,0.9445,0.003186,0.0,0.097368,0.099667,0.134851,0.035185
R049-P001,49,2,Ens. Stowage latéral,acier,steel,0.0151984,1.0,0.0,0.9445,0.002018,0.0,0.06166,0.063116,0.085397,0.022281
R050-P001,50,2,ens. coque,de: aluminium cast part machining + tth compris dans le steel tinplated,steel,0.496,1.0,0.0,0.5641,0.008572,0.0,1.490585,1.511606,1.630701,0.119095
R051-P001,51,2,Ens. Structure fauteuil,35NC6 (nickel-chrome),steel,1.417,1.0,0.0,0.6361,0.08228,0.0,6.096865,6.193821,7.548999,1.355178
R052-P001,52,2,Ens. Palette optimisée,acier,steel,0.58,1.0,0.0,0.9445,0.076999,0.0,2.353053,2.408615,3.258908,0.850293
R053-P001,53,2,Ensemble porte,acier,steel,0.0430761,1.0,0.0,0.9445,0.005719,0.0,0.174759,0.178886,0.242036,0.06315
R054-P001,54,2,Ens. Structure fauteuil,A2017 - Aluminium,aluminium,12.7611,1.0,0.0,0.5641,0.324493,0.0,150.625749,152.749949,169.342117,16.592168
R055-P001,55,2,Ens. Structure fauteuil,A2024 - Aluminium,aluminium,5.659,1.0,0.0,0.5641,0.143899,0.0,66.796053,67.738045,75.095959,7.357914
R056-P001,56,2,Ens. Tablette cocktail,acier,steel,1.133,1.0,0.0,0.9445,0.150413,0.0,4.596568,4.705105,6.366107,1.661003
R057-P001,57,2,Ens. Tablette repas,acier,steel,0.1165,1.0,0.0,0.9445,0.015466,0.0,0.472639,0.483799,0.654591,0.170792
R058-P001,58,2,Habillage sous fauteuil,acier,steel,0.0270916,1.0,0.0,0.9445,0.003597,0.0,0.10991,0.112506,0.152222,0.039717
R059-P001,59,2,Manchette équipée,acier,steel,0.0191495,1.0,0.0,0.9445,0.002542,0.0,0.077689,0.079524,0.107597,0.028074
R060-P001,60,2,Renfort tubulaire,acier,steel,0.003,1.0,0.0,0.9445,0.000398,0.0,0.012171,0.012458,0.016856,0.004398
R061-P001,61,2,Stowage assemblé avec porte,acier,steel,0.0943581,1.0,0.0,0.9445,0.012527,0.0,0.38281,0.391849,0.53018,0.138331
R062-P001,62,2,Structure ottoman horizontale,acier,steel,0.0666443,1.0,0.0,0.9445,0.008847,0.0,0.270375,0.276759,0.374461,0.097702
R063-P001,63,2,Support écran,acier,steel,0.05736,1.0,0.0,0.9445,0.007615,0.0,0.232709,0.238204,0.322295,0.084091
R064-P001,64,2,Support équipé,acier,steel,0.003,1.0,0.0,0.9445,0.000398,0.0,0.012171,0.012458,0.016856,0.004398
R065-P001,65,2,Support manchette équipée,acier,steel,0.006,1.0,0.0,0.9445,0.000797,0.0,0.024342,0.024917,0.033713,0.008796
R066-P001,66,2,Accoudoir allée,Alu,aluminium,3.0435071,1.0,0.0,0.5641,0.040735,0.0,32.219359,32.673733,33.804553,1.13082
R067-P001,67,2,Ens. Palette optimisée,Alu,aluminium,12.5475707,1.0,0.0,0.5641,0.167938,0.0,132.831852,134.705113,139.367184,4.662071
R068-P001,68,2,Ensemble porte,Alu,aluminium,6.872,1.0,0.0,0.5641,0.091976,0.0,72.748782,73.774722,76.328025,2.553303
R069-P001,69,2,Ens. Structure fauteuil,A5086 - Aluminium,aluminium,0.458,1.0,0.0,0.6536,0.007547,0.0,4.927085,5.007594,5.300351,0.292757
R070-P001,70,2,Manchette acc. Mobile,Alu,aluminium,0.106,1.0,0.0,0.5641,0.001419,0.0,1.122144,1.137969,1.177353,0.039384
R071-P001,71,2,Brackets set,cables FJKL1-3K1J01-01ATAB_BRACKETS-SET,general,3.365,1.0,0.0,0.5641,0.040998,0.0,18.70022,18.96394,20.632747,1.668807
R072-P001,72,2,Ens. Structure fauteuil,acier,steel,1.687,1.0,0.0,0.9445,0.223961,0.0,6.84414,7.005747,9.478926,2.473179
R073-P001,73,2,SFCU (Seat Function Control Unit),Clavier,electronics_cots,0.2,1.0,0.0,0.5641,0.005679,0.0,4.678836,4.744819,4.965409,0.22059
R074-P001,74,2,Commande actionnement ECU,Commande actionnement ECU,electronics_cots,0.75,1.0,0.0,0.5641,0.0,0.0,16.966653,17.205925,17.368546,0.162621
R075-P001,75,2,bumper version porte,copolymere lexan fst simapro: extrusion et thermoformage,polymer_plastic,0.151,1.0,0.0,0.5641,0.010282,0.0,0.75036,0.760942,0.8638,0.102858
R076-P001,76,2,Manchette acc. Mobile,cuir,textile_leather,0.039,1.0,0.0,0.6523,0.00021,0.0,0.244296,0.24828,0.273898,0.025617
R077-P001,77,2,Manchette équipée,cuir,textile_leather,0.06,1.0,0.0,0.6523,0.000324,0.0,0.37584,0.381969,0.421381,0.039412
R078-P001,78,2,Ecran - Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,1.928,1.0,0.0,0.5641,0.054747,0.0,43.987254,44.607585,47.104449,2.496864
R079-P001,79,2,Accoudoir allée,Ertalon,polymer_plastic,0.01,1.0,0.0,0.5641,0.0,0.0,0.050978,0.051697,0.056901,0.005204
R080-P001,80,2,Ens. Stowage latéral,Ertalon,polymer_plastic,0.003,1.0,0.0,0.5641,0.0,0.0,0.015293,0.015509,0.01707,0.001561
R081-P001,81,2,Ens. Structure fauteuil,inox,steel,0.045,1.0,0.0,0.9445,0.006108,0.0,0.19362,0.198191,0.265447,0.067255
R082-P001,82,2,Ensemble porte,Ertalon,polymer_plastic,0.002,1.0,0.0,0.5641,0.0,0.0,0.010196,0.010339,0.01138,0.001041
R083-P001,83,2,Ens. Tablette repas,Ertalon,polymer_plastic,0.007,1.0,0.0,0.5641,0.0,0.0,0.035685,0.036188,0.039831,0.003643
R084-P001,84,2,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,1.0,0.0,0.5641,0.0,0.0,0.101956,0.103394,0.113803,0.010408
R085-P001,85,2,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,1.0,0.0,0.5641,0.0,0.0,0.001389,0.001409,0.001551,0.000142
R086-P001,86,2,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,1.0,0.0,0.5641,0.021756,0.0,6.293266,6.382017,6.775409,0.393392
R087-P001,87,2,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,1.0,0.0,0.5641,0.002619,0.0,0.757697,0.768382,0.815746,0.047364
R088-P001,88,2,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,1.0,0.0,0.5641,0.018855,0.0,5.454164,5.531081,5.872021,0.34094
R089-P001,89,2,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,1.0,0.0,0.5641,0.018487,0.0,5.347711,5.423127,5.757412,0.334285
R090-P001,90,2,Ens. Coussin dossier,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.091,1.0,0.0,0.5641,0.023618,0.0,6.831794,6.92814,7.355195,0.427055
R091-P001,91,2,Ens. Stowage latéral,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.016,1.0,0.0,0.5641,0.000155,0.0,0.099319,0.10072,0.105481,0.004761
R092-P001,92,2,Manchette acc. Mobile,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,0.5641,0.000818,0.0,0.241072,0.244472,0.259814,0.015342
R093-P001,93,2,Manchette équipée,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.039,1.0,0.0,0.5641,0.000818,0.0,0.241072,0.244472,0.259814,0.015342
R094-P001,94,2,Accoudoir allée,inox,steel,0.018054,1.0,0.0,0.9445,0.00245,0.0,0.07768,0.079514,0.106497,0.026983
R095-P001,95,2,Ens. Palette optimisée,inox,steel,0.023743,1.0,0.0,0.9445,0.003222,0.0,0.102158,0.10457,0.140056,0.035485
R096-P001,96,2,Ensemble porte,inox,steel,0.0047592,1.0,0.0,0.9445,0.000646,0.0,0.020477,0.020961,0.028074,0.007113
R097-P001,97,2,Ens. Structure fauteuil,GLO: moulage par injection plastique,polymer_plastic,0.081,1.0,0.0,0.6361,0.002379,0.0,0.508064,0.516144,0.594815,0.078671
R098-P001,98,2,Ens. Tablette cocktail,inox,steel,0.012,1.0,0.0,0.9445,0.001629,0.0,0.051632,0.052851,0.070786,0.017935
R099-P001,99,2,Ens. Tablette repas,inox,steel,0.014,1.0,0.0,0.9445,0.0019,0.0,0.060237,0.06166,0.082583,0.020924
R100-P001,100,2,Ens. Têtière,inox,steel,0.001,1.0,0.0,0.9445,0.000136,0.0,0.004303,0.004404,0.005899,0.001495
R101-P001,101,2,Stowage assemblé avec porte,inox,steel,0.00928,1.0,0.0,0.9445,0.00126,0.0,0.039929,0.040871,0.054741,0.01387
R102-P001,102,2,Support écran,inox,steel,0.014,1.0,0.0,0.9445,0.0019,0.0,0.060237,0.06166,0.082583,0.020924
R103-P001,103,2,Capot NFC,kydex,polymer_plastic,0.069,1.0,0.0,0.6536,0.000159,0.0,0.323063,0.328341,0.371746,0.043405
R104-P001,104,2,Coussin ottoman,kydex,polymer_plastic,0.037,1.0,0.0,0.6536,8.5e-05,0.0,0.173236,0.176067,0.199342,0.023275
R105-P001,105,2,Ens. Stowage latéral,kydex,polymer_plastic,1.161,1.0,0.0,0.6536,0.00267,0.0,5.435879,5.524701,6.255037,0.730335
R106-P001,106,2,Ensemble porte,kydex,polymer_plastic,1.384,1.0,0.0,0.6536,0.003183,0.0,6.47998,6.585863,7.456478,0.870615
R107-P001,107,2,Ens. Tablette cocktail,kydex,polymer_plastic,0.715,1.0,0.0,0.6536,0.001644,0.0,3.347678,3.402379,3.852154,0.449776
R108-P001,108,2,Ens. Tablette repas,kydex,polymer_plastic,0.059,1.0,0.0,0.6536,0.000136,0.0,0.276242,0.280756,0.31787,0.037114
R109-P001,109,2,Stowage assemblé avec porte,kydex,polymer_plastic,0.226,1.0,0.0,0.6536,0.00052,0.0,1.058147,1.075437,1.217604,0.142167
R110-P001,110,2,Ens. Coque,NIDA - GLO (moulage par injection plastique),polymer_plastic,8.439,1.0,0.0,0.5641,0.0,0.0,47.887745,48.563082,54.583829,6.020747
R111-P001,111,2,Ceinture de sécurité,nylon,textile_leather,0.18,1.0,0.0,0.7156,0.008569,0.0,1.426366,1.451884,1.684339,0.232455
R112-P001,112,2,Support clamps,nylon,textile_leather,1.284,1.0,0.0,0.7156,0.061128,0.0,10.174747,10.356773,12.01495,1.658177
R113-P001,113,2,Ens. Stowage latéral,nylon,textile_leather,0.016416667,1.0,0.0,0.7156,0.000782,0.0,0.13009,0.132417,0.153618,0.021201
R114-P001,114,2,Ens. Palette optimisée,nylon,textile_leather,0.0021875,1.0,0.0,0.7156,0.000104,0.0,0.017334,0.017644,0.020469,0.002825
R115-P001,115,2,Ensemble porte,nylon,textile_leather,0.0004003,1.0,0.0,0.7156,1.9e-05,0.0,0.003172,0.003229,0.003746,0.000517
R116-P001,116,2,Ens. Structure fixe,35NC6 (nickel-chrome),steel,0.029,1.0,0.0,0.6523,0.0,0.0,0.089857,0.091322,0.103071,0.011748
R117-P001,117,2,Ens. Tablette cocktail,nylon,textile_leather,0.002,1.0,0.0,0.7156,9.5e-05,0.0,0.015849,0.016132,0.018715,0.002583
R118-P001,118,2,Ens. Tablette repas,nylon,textile_leather,0.0002,1.0,0.0,0.7156,1e-05,0.0,0.001585,0.001613,0.001871,0.000258
R119-P001,119,2,Ens. Têtière,nylon,textile_leather,0.003,1.0,0.0,0.7156,0.000143,0.0,0.023773,0.024198,0.028072,0.003874
R120-P001,120,2,Stowage assemblé avec porte,nylon,textile_leather,0.000375,1.0,0.0,0.7156,1.8e-05,0.0,0.002972,0.003025,0.003509,0.000484
R121-P001,121,2,Ecran - 00-5136-51 Rev F Seat Power Box 4 (SPB4),"Display, liquid crystal, 17 pouces",electronics_cots,1e-06,1.0,0.0,0.5641,0.0,0.0,0.0,0.0,1e-06,1e-06
R122-P001,122,2,Ens. Structure fixe,acier,steel,1.4326471,1.0,0.0,0.9445,0.190194,0.0,5.812233,5.949475,8.049766,2.100292
R123-P001,123,2,Ens. Structure fixe,Alu,aluminium,3.5410117,1.0,0.0,0.5641,0.047393,0.0,37.486072,38.01472,39.330388,1.315669
R124-P001,124,2,Ens. Structure fixe,caoutchouc,polymer_plastic,0.01,1.0,0.0,0.6523,0.0,0.0,0.042443,0.043135,0.047361,0.004227
R125-P001,125,2,Ens. Palette optimisée,Polychloroprene,polymer_plastic,0.0049932,1.0,0.0,0.5641,0.0,0.0,0.022309,0.022624,0.024395,0.001772
R126-P001,126,2,Powerbox,powerbox,electronics_cots,1.5,1.0,0.0,0.5641,0.042594,0.0,34.222449,34.705071,36.647652,1.942581
R128-P001,128,2,Ens. Coque,Résine BR623 - composite,adhesive_composite,0.488,1.0,0.0,0.5641,0.001609,0.0,3.864256,3.918751,4.200943,0.282192
R129-P001,129,2,Ens. Tablette repas,Silicone50 shore,rubber_silicone,0.0007,1.0,0.0,0.5641,0.0,0.0,0.003629,0.00368,0.004034,0.000354
R130-P001,130,2,Remote extender unit,télécommande,general,0.07,1.0,0.0,0.5641,0.0,0.0,0.444833,0.451106,0.482467,0.031361
R131-P001,131,2,Coussin têtière,tissu,textile_leather,0.191,1.0,0.0,0.8403,0.008698,0.0,1.557128,1.589839,1.848061,0.258222
R132-P001,132,2,Ens. Coussin assise,tissu,textile_leather,0.42,1.0,0.0,0.8403,0.019126,0.0,3.424051,3.495981,4.063799,0.567817
R133-P001,133,2,Ens.coussin dossier version têtière,tissu,textile_leather,0.748,1.0,0.0,0.8403,0.034063,0.0,6.098071,6.226176,7.237432,1.011256
R134-P001,134,2,Ens. Coussin dossier,tissu,textile_leather,0.743,1.0,0.0,0.8403,0.033836,0.0,6.057308,6.184557,7.189053,1.004496
R135-P001,135,2,Ens. Tablette cocktail,tissu,textile_leather,0.002,1.0,0.0,0.8403,9.1e-05,0.0,0.016305,0.016648,0.019351,0.002704
R136-P001,136,2,Ens. Têtière,tissu,textile_leather,0.002,1.0,0.0,0.8403,9.1e-05,0.0,0.016305,0.016648,0.019351,0.002704
R137-P001,137,2,Padding (rembourrage),ULTRA LEATHER SMOKE,textile_leather,1e-06,1.0,0.0,0.5641,0.0,0.0,0.0,0.0,1e-06,1e-06
R138-P001,138,2,Ens. Structure fixe,inox,steel,0.027,1.0,0.0,0.9445,0.003665,0.0,0.116172,0.118915,0.159268,0.040353
R139-P001,139,2,Ens. Structure fixe,nylon,textile_leather,0.0145416,1.0,0.0,0.7156,0.000692,0.0,0.115231,0.117293,0.136072,0.018779
R140-P001,140,2,Coussin têtière,velcro,textile_leather,0.007,1.0,0.0,0.8403,0.000343,0.0,0.057089,0.058289,0.067817,0.009529
R141-P001,141,2,Ens.coussin dossier version têtière,velcro,textile_leather,0.005,1.0,0.0,0.8403,0.000245,0.0,0.040778,0.041635,0.048441,0.006806
R142-P001,142,2,Ens. Coussin dossier,velcro,textile_leather,0.006,1.0,0.0,0.8403,0.000294,0.0,0.048934,0.049962,0.058129,0.008167
R143-P001,143,2,Manchette équipée,velcro,textile_leather,0.006,1.0,0.0,0.8403,0.000294,0.0,0.048934,0.049962,0.058129,0.008167
R144-P001,144,2,Coussin ottoman,velours,textile_leather,0.034,1.0,0.0,0.5641,0.001311,0.0,0.229997,0.23324,0.257765,0.024524
R145-P001,145,2,Coussin têtière,velours,textile_leather,0.003,1.0,0.0,0.5641,0.000116,0.0,0.020294,0.02058,0.022744,0.002164
R146-P001,146,2,Ens. Coussin assise,velours,textile_leather,0.025,1.0,0.0,0.5641,0.000964,0.0,0.169115,0.1715,0.189533,0.018033
R147-P001,147,2,Ens.coussin dossier version têtière,velours,textile_leather,0.008,1.0,0.0,0.5641,0.000308,0.0,0.054117,0.05488,0.060651,0.00577
R148-P001,148,2,Ens. Coussin dossier,velours,textile_leather,0.022,1.0,0.0,0.5641,0.000848,0.0,0.148822,0.15092,0.166789,0.015869
R149-P001,149,2,Ens. Structure porte,velcro,textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,1e-06,1e-06
R150-P001,150,2,Habillage sous fauteuil,velours,textile_leather,0.007,1.0,0.0,0.5641,0.00027,0.0,0.047352,0.04802,0.053069,0.005049
R151-P001,151,2,Ens. Structure porte,Z10CNT18,steel,0.0478353,1.0,0.0,0.5771,4.8e-05,0.0,0.177644,0.180207,0.206648,0.02644
R152-P001,152,2,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,textile_leather,0.039,1.0,0.0,0.8403,0.001258,0.0,0.287642,0.293685,0.338832,0.045147
R153-P001,153,2,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,0.45,1.0,0.0,0.5641,0.012778,0.0,10.266735,10.411521,10.994296,0.582774
R154-P001,154,2,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.024,1.0,0.0,0.5641,0.000415,0.0,0.072125,0.073142,0.078905,0.005763
R155-P001,155,2,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,steel,0.7096766,1.0,0.0,0.5641,0.012265,0.0,2.132729,2.162805,2.333206,0.170401
R158-P001,158,2,Siége,"Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,1e-06,1e-06
R159-P001,159,2,Siége,Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.8302,0.0,0.0,0.0,0.0,1e-06,1e-06
R160-P001,160,2,Siége,"autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,1e-06,1e-06
R161-P001,161,2,Siége,65% aluminium,aluminium,1e-06,1.0,0.0,0.8302,0.0,0.0,0.0,0.0,1e-06,1e-06
R162-P001,162,2,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,2e-06,2e-06
R163-P001,163,2,Siége,11% Moulage plastique,polymer_plastic,1e-06,1.0,0.0,0.5641,0.0,0.0,0.0,0.0,1e-06,1e-06
R164-P001,164,2,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,2e-06,2e-06
R165-P001,165,2,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,1e-06,1e-06
R165-P002,165,2,Siége,"16 % Tissu, mousse",textile_leather,1e-06,1.0,0.0,0.8403,0.0,0.0,0.0,0.0,1e-06,1e-06
R166-P001,166,2,siege,titane fibre de carbone,titanium_carbon,1e-06,1.0,0.0,0.5641,0.0,0.0,0.0,0.0,1e-06,1e-06
