rule_family,variant,component_set,horizon_weeks,week_offset,cost_per_pf_unit_eur,real_mean_eur,sim_mean_eur,bias_eur,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur
pf_driven,lot_ceiled_net_future,pack_direct,46,0,0.30912021999999995,259678.40000000002,96765.32917530768,-162913.07082469232,162913.07082469232,0.627364735860558,-0.6043483830906107,220644.25,133292.63886399998
pf_driven,gross_future_demand,038005_333362,43,2,0.3531812343199999,259678.40000000002,268566.7737721362,8888.373772136172,163003.559910217,0.6277132018304834,-0.7256119811461119,220644.25,449107.0234674835
pf_driven,net_future_minus_real_pf_stock,all_direct_priced,36,0,0.5224472743199999,259678.40000000002,99535.45222577684,-160142.94777422317,163024.99821001568,0.627795758946511,-0.4587967195896156,220644.25,15915.9510511628
pf_driven,lot_ceiled_net_future,no_042342,42,2,0.3890914543199999,259678.40000000002,97600.59830498489,-162077.8016950151,163169.43915187972,0.6283519890444477,-0.6018861138578177,220644.25,83888.11755139199
pf_driven,min_future_and_real_pf_stock,mp_direct,19,-2,0.21332705432000001,259678.40000000002,96503.89027263866,-163174.50972736132,163174.50972736132,0.6283715154104512,-0.5687494421020299,220644.25,94168.10828026032
pf_driven,gross_future_demand,038005_333362,45,-1,0.3531812343199999,259678.40000000002,298429.0417916694,38750.64179166939,163253.78353588257,0.6286767922779968,-0.7228879145936702,220644.25,451876.31752578664
pf_driven,net_future_minus_real_pf_stock,no_042342,41,-1,0.3890914543199999,259678.40000000002,96804.17138313946,-162874.22861686055,163268.4176804655,0.6287331471561188,-0.5444568775629256,220644.25,52344.171606912154
pf_driven,lot_ceiled_future_demand,mp_direct,15,-1,0.21332705432000001,259678.40000000002,96409.05975657172,-163269.3402434283,163269.3402434283,0.6287366998696399,-0.4290957503401805,220644.25,114983.28227848001
pf_driven,lot_ceiled_future_demand,all_direct_priced,5,2,0.5224472743199999,259678.40000000002,96393.53152463354,-163284.86847536644,163284.86847536644,0.6287964978040778,-0.04726242424381217,220644.25,112639.63234339199
pf_driven,gross_future_demand,mp_direct,18,0,0.21332705432000001,259678.40000000002,96355.88798828243,-163322.51201171754,163322.51201171754,0.6289414599432126,-0.4745533530289817,220644.25,91777.99196365905
pf_driven,lot_ceiled_future_demand,038005_333362,41,1,0.3531812343199999,259678.40000000002,291404.4028799809,31726.002879980868,163326.0770177692,0.6289551884861012,-0.7289843837514886,220644.25,456875.2447163519
pf_driven,lot_ceiled_future_demand,038005_333362,42,1,0.3531812343199999,259678.40000000002,291404.4028799809,31726.002879980868,163326.0770177692,0.6289551884861012,-0.7289843837514886,220644.25,456875.2447163519
pf_driven,lot_ceiled_future_demand,038005_333362,43,0,0.3531812343199999,259678.40000000002,301654.8090114375,41976.409011437485,163326.0770177692,0.6289551884861012,-0.7248263158082127,220644.25,456875.2447163519
pf_driven,min_future_and_real_pf_stock,mp_direct,21,3,0.21332705432000001,259678.40000000002,96335.33589130513,-163343.0641086949,163343.0641086949,0.629020604365611,-0.6935556857234529,220644.25,100829.24555140233
pf_driven,lot_ceiled_net_future,038005_333362,47,2,0.3531812343199999,259678.40000000002,96646.6863823052,-163031.71361769477,163378.90459071327,0.6291586230919216,-0.6542753472990112,220644.25,152291.74823878397
pf_driven,lot_ceiled_net_future,038005_333362,48,2,0.3531812343199999,259678.40000000002,96646.6863823052,-163031.71361769477,163378.90459071327,0.6291586230919216,-0.6542753472990112,220644.25,152291.74823878397
pf_driven,lot_ceiled_future_demand,all_direct_priced,25,3,0.5224472743199999,259678.40000000002,316257.42927183135,56579.02927183134,163402.7448251015,0.6292504298590159,-0.6949587510432407,220644.25,394238.71320187196
pf_driven,net_future_minus_real_pf_stock,no_042342,45,1,0.3890914543199999,259678.40000000002,96208.57361022537,-163469.82638977465,163469.82638977465,0.6295087554058199,-0.6278472151174612,220644.25,127234.93836860846
pf_driven,lot_ceiled_net_future,pack_direct,44,-1,0.30912021999999995,259678.40000000002,96124.49918076921,-163553.9008192308,163553.9008192308,0.6298325190667795,-0.5736183321280863,220644.25,99969.47914799998
pf_driven,gross_future_demand,038005_333362,43,3,0.3531812343199999,259678.40000000002,259930.10024391534,251.70024391532823,163556.0706127654,0.6298408747618801,-0.7312538259581234,220644.25,448291.88117867295
pf_driven,gross_future_demand,no_042342,39,-1,0.3890914543199999,259678.40000000002,310519.87491790846,50841.47491790844,163605.21769122014,0.6300301360884083,-0.7405026262805985,220644.25,424728.72971262306
pf_driven,net_future_minus_real_pf_stock,038005_333362,47,0,0.3531812343199999,259678.40000000002,96041.37664124666,-163637.02335875336,163637.02335875336,0.6301526170784838,-0.6340984113242706,220644.25,134449.11156800552
pf_driven,lot_ceiled_future_demand,no_042342,35,2,0.3890914543199999,259678.40000000002,292801.79491495475,33123.39491495471,163689.6872456661,0.6303554213429615,-0.7438321147425957,220644.25,419440.5877569599
pf_driven,lot_ceiled_future_demand,no_042342,36,2,0.3890914543199999,259678.40000000002,292801.79491495475,33123.39491495471,163689.6872456661,0.6303554213429615,-0.7438321147425957,220644.25,419440.5877569599
pf_driven,gross_future_demand,pack_direct,11,-2,0.30912021999999995,259678.40000000002,95967.34721661691,-163711.0527833831,163711.0527833831,0.630437698258242,-0.12518684596877336,220644.25,94226.33458061998
pf_driven,min_future_and_real_pf_stock,pack_direct,11,-2,0.30912021999999995,259678.40000000002,95967.34721661691,-163711.0527833831,163711.0527833831,0.630437698258242,-0.12518684596877336,220644.25,94226.33458061998
pf_driven,net_future_minus_real_pf_stock,038005_333362,44,-1,0.3531812343199999,259678.40000000002,95955.98468159052,-163722.41531840948,163722.41531840948,0.6304814544390657,-0.5714818976784385,220644.25,83841.77250229275
pf_driven,min_future_and_real_pf_stock,mp_direct,20,1,0.21332705432000001,259678.40000000002,95947.24525655649,-163731.1547434435,163731.1547434435,0.6305151092406742,-0.6597571317527058,220644.25,112304.32113032945
pf_driven,gross_future_demand,038005_333362,46,-2,0.3531812343199999,259678.40000000002,308672.26883534377,48993.868835343754,163736.23589391055,0.6305346763300703,-0.7134410046928349,220644.25,451876.31752578664
pf_driven,lot_ceiled_net_future,no_042342,36,-2,0.3890914543199999,259678.40000000002,96793.98179006766,-162884.4182099323,163868.40061970832,0.6310436317372116,-0.4013957683282452,220644.25,0.0
pf_driven,lot_ceiled_net_future,all_direct_priced,33,0,0.5224472743199999,259678.40000000002,103975.04524005414,-155703.35475994588,163907.43143048123,0.6311939361551874,-0.3387014255136907,220644.25,0.0
pf_driven,gross_future_demand,038005_333362,44,1,0.3531812343199999,259678.40000000002,279148.9393376619,19470.539337661918,163917.81028693524,0.6312339042713419,-0.726523536442852,220644.25,464575.30198699655
pf_driven,lot_ceiled_net_future,no_042342,43,3,0.3890914543199999,259678.40000000002,96793.98179006766,-162884.41820993234,163976.05566679692,0.6314582024026523,-0.6183092642938922,220644.25,125832.17632708797
pf_driven,lot_ceiled_net_future,no_042342,40,1,0.3890914543199999,259678.40000000002,95987.36527515043,-163691.03472484957,164066.74025863723,0.6318074212511985,-0.5772756125553837,220644.25,83888.11755139199
pf_driven,lot_ceiled_net_future,038005_333362,46,2,0.3531812343199999,259678.40000000002,95914.5145157726,-163763.88548422742,164111.0764572459,0.6319781562780958,-0.6484741630512463,220644.25,152291.74823878397
pf_driven,gross_future_demand,no_042342,9,1,0.3890914543199999,259678.40000000002,95562.17062338631,-164116.22937661366,164116.22937661366,0.6319979997435815,-0.29916936925207954,220644.25,122588.32087242213
pf_driven,min_future_and_real_pf_stock,no_042342,9,1,0.3890914543199999,259678.40000000002,95562.17062338631,-164116.22937661366,164116.22937661366,0.6319979997435815,-0.29916936925207954,220644.25,122588.32087242213
pf_driven,net_future_minus_real_pf_stock,pack_direct,48,-2,0.30912021999999995,259678.40000000002,95547.73306273272,-164130.6669372673,164130.6669372673,0.6320535975932818,-0.5884277147639868,220644.25,106629.5436835346
pf_driven,gross_future_demand,no_042342,40,-2,0.3890914543199999,259678.40000000002,321804.5970946878,62126.19709468783,164136.7241003492,0.63207692322638,-0.730742921723336,220644.25,424728.72971262306
pf_driven,lot_ceiled_net_future,no_042342,38,0,0.3890914543199999,259678.40000000002,97600.59830498489,-162077.8016950151,164153.4215616557,0.6321412237662266,-0.5269842726000652,220644.25,41944.058775695994
pf_driven,gross_future_demand,no_042342,38,1,0.3890914543199999,259678.40000000002,290685.07006070216,31006.6700607022,164154.52433060308,0.6321454704380614,-0.7416733838992786,220644.25,434603.4817318103
pf_driven,lot_ceiled_net_future,pack_direct,45,0,0.30912021999999995,259678.40000000002,95483.66918623075,-164194.73081376922,164194.73081376922,0.6323003022730007,-0.5921744075482571,220644.25,99969.47914799998
pf_driven,lot_ceiled_net_future,pack_direct,42,-2,0.30912021999999995,259678.40000000002,95483.66918623075,-164194.73081376927,164194.73081376927,0.6323003022730009,-0.5543890007678777,220644.25,66646.31943199999
pf_driven,min_future_and_real_pf_stock,mp_direct,19,-1,0.21332705432000001,259678.40000000002,95482.25996865229,-164196.14003134772,164196.14003134772,0.63230572905312,-0.5862220875477242,220644.25,91777.99196365905
pf_driven,lot_ceiled_net_future,038005_333362,38,-2,0.3531812343199999,259678.40000000002,95914.51451577261,-163763.88548422742,164201.72308640648,0.6323272289355082,-0.49276863387031355,220644.25,38072.93705969599
pf_driven,net_future_minus_real_pf_stock,all_direct_priced,38,2,0.5224472743199999,259678.40000000002,97768.63601465627,-161909.7639853437,164221.04840942632,0.6324016491530535,-0.5520254439536485,220644.25,38030.09927857976
pf_driven,gross_future_demand,all_direct_priced,27,2,0.5224472743199999,259678.40000000002,313424.3685032645,53745.96850326443,164229.46343901224,0.6324340547346726,-0.6734527780061962,220644.25,380263.77106108627
pf_driven,gross_future_demand,mp_direct,17,-2,0.21332705432000001,259678.40000000002,95428.92860549844,-164249.4713945015,164249.4713945015,0.6325111037132911,-0.38667602658367894,220644.25,109391.34020358985
pf_driven,net_future_minus_real_pf_stock,all_direct_priced,40,3,0.5224472743199999,259678.40000000002,98947.8698422373,-160730.5301577627,164250.44143747253,0.6325148392683894,-0.5965473537544871,220644.25,76519.8348722828
pf_driven,lot_ceiled_net_future,038005_333362,40,0,0.3531812343199999,259678.40000000002,95914.51451577261,-163763.88548422742,164272.89290557877,0.6326012980116127,-0.5651770684594287,220644.25,76145.87411939199
pf_driven,lot_ceiled_net_future,038005_333362,39,-1,0.3531812343199999,259678.40000000002,95914.5145157726,-163763.88548422742,164272.8929055788,0.6326012980116128,-0.516938434488776,220644.25,38072.93705969599
pf_driven,lot_ceiled_future_demand,all_direct_priced,4,-2,0.5224472743199999,259678.40000000002,95310.4581367163,-164367.9418632837,164367.9418632837,0.6329673236714477,0.19642147939488233,220644.25,56319.816171695995
pf_driven,lot_ceiled_future_demand,all_direct_priced,4,0,0.5224472743199999,259678.40000000002,95310.4581367163,-164367.9418632837,164367.9418632837,0.6329673236714477,0.07856185648946627,220644.25,112639.63234339199
pf_driven,lot_ceiled_future_demand,all_direct_priced,4,-1,0.5224472743199999,259678.40000000002,95310.4581367163,-164367.94186328372,164367.94186328372,0.6329673236714478,0.07804452359176905,220644.25,56319.816171695995
pf_driven,gross_future_demand,no_042342,37,3,0.3890914543199999,259678.40000000002,270996.9003040788,11318.500304078812,164379.74753802264,0.6330127863465834,-0.7419684793797628,220644.25,412001.5482418158
pf_driven,lot_ceiled_net_future,all_direct_priced,32,-2,0.5224472743199999,259678.40000000002,103975.04524005414,-155703.35475994585,164402.8899491317,0.6331019058540552,-0.21368241831644066,220644.25,0.0
pf_driven,gross_future_demand,038005_333362,45,0,0.3531812343199999,259678.40000000002,289852.95242902805,30174.552429028045,164434.04068599368,0.6332218647603869,-0.7306258571738892,220644.25,470911.37333069736
pf_driven,net_future_minus_real_pf_stock,038005_333362,42,-2,0.3531812343199999,259678.40000000002,95222.62421295665,-164455.77578704336,164455.77578704336,0.6333055648334376,-0.5307409285485514,220644.25,47513.19755890324
pf_driven,gross_future_demand,038005_333362,10,1,0.3531812343199999,259678.40000000002,95184.77416619935,-164493.62583380067,164493.62583380067,0.6334513222270342,-0.3697332287473168,220644.25,126555.07851265125
pf_driven,min_future_and_real_pf_stock,038005_333362,10,1,0.3531812343199999,259678.40000000002,95184.77416619935,-164493.62583380067,164493.62583380067,0.6334513222270342,-0.3697332287473168,220644.25,126555.07851265125
pf_driven,lot_ceiled_future_demand,038005_333362,8,1,0.3531812343199999,259678.40000000002,95182.34264923997,-164496.05735076,164496.05735076,0.6334606857973555,-0.23343355687577214,220644.25,114218.81117908798
pf_driven,lot_ceiled_net_future,038005_333362,44,1,0.3531812343199999,259678.40000000002,95182.34264923997,-164496.05735076,164496.05735076,0.6334606857973555,-0.6158066603809109,220644.25,114218.81117908798
pf_driven,lot_ceiled_future_demand,no_042342,37,2,0.3890914543199999,259678.40000000002,293608.411429872,33930.01142987194,164496.30376058337,0.6334616347011663,-0.7448159403813822,220644.25,419440.5877569599
pf_driven,lot_ceiled_future_demand,038005_333362,41,2,0.3531812343199999,259678.40000000002,282618.3404815895,22939.94048158948,164524.04077322397,0.6335684476384018,-0.7313309947187127,220644.25,456875.2447163519
pf_driven,lot_ceiled_future_demand,038005_333362,42,2,0.3531812343199999,259678.40000000002,282618.3404815895,22939.94048158948,164524.04077322397,0.6335684476384018,-0.7313309947187127,220644.25,456875.2447163519
pf_driven,gross_future_demand,mp_direct,19,3,0.21332705432000001,259678.40000000002,95103.92483824195,-164574.47516175808,164574.47516175808,0.6337626662893721,-0.5955578456278409,220644.25,86452.28205256024
pf_driven,lot_ceiled_net_future,all_direct_priced,32,-1,0.5224472743199999,259678.40000000002,101808.89846421967,-157869.50153578032,164589.84421291936,0.6338218512318289,-0.23799104194563575,220644.25,0.0
pf_driven,lot_ceiled_future_demand,all_direct_priced,26,2,0.5224472743199999,259678.40000000002,328171.23653892084,68492.83653892089,164640.08827905564,0.6340153369670162,-0.6944969455825597,220644.25,394238.71320187196
pf_driven,gross_future_demand,038005_333362,44,2,0.3531812343199999,259678.40000000002,270214.7989148351,10536.398914835054,164651.5850529159,0.6340596100904653,-0.7265377930226865,220644.25,458600.8882272394
pf_driven,net_future_minus_real_pf_stock,no_042342,42,0,0.3890914543199999,259678.40000000002,94998.46177465032,-164679.93822534967,164679.93822534967,0.6341687958080058,-0.5851966458800945,220644.25,75691.21523192943
pf_driven,lot_ceiled_future_demand,038005_333362,43,1,0.3531812343199999,259678.40000000002,292868.74661304615,33190.34661304609,164790.4207508344,0.6345942548584494,-0.7230644012176317,220644.25,456875.2447163519
pf_driven,lot_ceiled_future_demand,038005_333362,44,-2,0.3531812343199999,259678.40000000002,322155.6212743507,62477.2212743507,164790.4207508344,0.6345942548584494,-0.7079498062996076,220644.25,456875.2447163519
pf_driven,gross_future_demand,pack_direct,12,2,0.30912021999999995,259678.40000000002,94867.06351662498,-164811.336483375,164811.336483375,0.634674799611269,-0.4510558377602782,220644.25,127554.74934035998
pf_driven,min_future_and_real_pf_stock,pack_direct,12,2,0.30912021999999995,259678.40000000002,94851.52083675789,-164826.8791632421,164826.8791632421,0.6347346531834842,-0.45141267157231146,220644.25,127554.74934035998
pf_driven,lot_ceiled_future_demand,pack_direct,9,-2,0.30912021999999995,259678.40000000002,94842.83919169227,-164835.5608083077,164835.5608083077,0.6347680854792223,0.049475775894458625,220644.25,99969.47914799998
pf_driven,gross_future_demand,038005_333362,44,3,0.3531812343199999,259678.40000000002,261395.55106431124,1717.1510643112124,165021.5214331613,0.6354842044357994,-0.732267157559698,220644.25,460912.81258709816
pf_driven,lot_ceiled_future_demand,mp_direct,15,0,0.21332705432000001,259678.40000000002,94640.08618305661,-165038.31381694338,165038.31381694338,0.6355488705142336,-0.44350967123244806,220644.25,114983.28227848001
pf_driven,lot_ceiled_future_demand,mp_direct,16,1,0.21332705432000001,259678.40000000002,94640.08618305661,-165038.31381694338,165038.31381694338,0.6355488705142336,-0.457739867231002,220644.25,91986.625822784
pf_driven,gross_future_demand,mp_direct,18,1,0.21332705432000001,259678.40000000002,94590.92660436592,-165087.4733956341,165087.4733956341,0.6357381799781348,-0.49736120931837036,220644.25,95391.53893678552
pf_driven,lot_ceiled_net_future,all_direct_priced,34,2,0.5224472743199999,259678.40000000002,97476.60491255076,-162201.79508744925,165095.93678207818,0.6357707717780076,-0.4502907544769806,220644.25,0.0
pf_driven,net_future_minus_real_pf_stock,038005_333362,46,0,0.3531812343199999,259678.40000000002,94575.92582085078,-165102.4741791492,165102.4741791492,0.6357959467524029,-0.624004355453199,220644.25,121828.18015958034
pf_driven,gross_future_demand,pack_direct,11,-1,0.30912021999999995,259678.40000000002,94558.60314940229,-165119.7968505977,165119.7968505977,0.635862654924698,-0.24600422932749125,220644.25,102937.96062065999
pf_driven,min_future_and_real_pf_stock,pack_direct,11,-1,0.30912021999999995,259678.40000000002,94530.97270744052,-165147.42729255947,165147.42729255947,0.6359690574670802,-0.2464042388873422,220644.25,102937.96062065999
pf_driven,min_future_and_real_pf_stock,mp_direct,20,2,0.21332705432000001,259678.40000000002,94455.15185087037,-165223.2481491296,165223.2481491296,0.6362610373027929,-0.6603632630426781,220644.25,92679.08544110673
pf_driven,min_future_and_real_pf_stock,mp_direct,19,0,0.21332705432000001,259678.40000000002,94419.05333908103,-165259.34666091896,165259.34666091896,0.6364000496803698,-0.614316292357622,220644.25,99218.62629128633
pf_driven,lot_ceiled_future_demand,no_042342,38,-2,0.3890914543199999,259678.40000000002,335552.470205568,75874.07020556793,165263.96463980427,0.6364178331343857,-0.7178015954928045,220644.25,419440.5877569599
pf_driven,gross_future_demand,038005_333362,46,-1,0.3531812343199999,259678.40000000002,300443.1256998473,40764.72569984732,165267.86744406054,0.6364328625101684,-0.7222473169861645,220644.25,470911.37333069736
pf_driven,net_future_minus_real_pf_stock,no_042342,44,1,0.3890914543199999,259678.40000000002,94392.98309403264,-165285.41690596737,165285.41690596737,0.6365004440337254,-0.6162900174284905,220644.25,116775.77098503255
pf_driven,lot_ceiled_future_demand,no_042342,7,2,0.3890914543199999,259678.40000000002,94374.13224531597,-165304.26775468403,165304.26775468403,0.6365730370900469,-0.31356498791853293,220644.25,125832.17632708797
pf_driven,gross_future_demand,all_direct_priced,28,0,0.5224472743199999,259678.40000000002,336636.75113661686,76958.35113661687,165341.18812161247,0.6367152143636609,-0.668959333998117,220644.25,393047.010969148
pf_driven,net_future_minus_real_pf_stock,all_direct_priced,35,-1,0.5224472743199999,259678.40000000002,99242.71341192543,-160435.68658807458,165347.97284973835,0.6367413417894532,-0.369340871950431,220644.25,0.0
pf_driven,lot_ceiled_future_demand,all_direct_priced,5,3,0.5224472743199999,259678.40000000002,94227.38474879906,-165451.01525120094,165451.01525120094,0.6371381495388178,-0.21910255132656667,220644.25,112639.63234339199
pf_driven,lot_ceiled_future_demand,pack_direct,10,3,0.30912021999999995,259678.40000000002,94202.00919715382,-165476.39080284614,165476.39080284614,0.6372358686854437,-0.47904796735237265,220644.25,133292.63886399998
pf_driven,lot_ceiled_future_demand,038005_333362,45,-2,0.3531812343199999,259678.40000000002,322887.79314088327,63209.39314088331,165522.59261736705,0.6374137880446238,-0.7073255987406698,220644.25,456875.2447163519
pf_driven,gross_future_demand,038005_333362,45,1,0.3531812343199999,259678.40000000002,280796.9644803608,21118.56448036079,165565.83542963414,0.6375803125313239,-0.7273175565479537,220644.25,474069.16674675245
pf_driven,net_future_minus_real_pf_stock,pack_direct,47,-2,0.30912021999999995,259678.40000000002,94105.30678077733,-165573.09321922268,165573.09321922268,0.6376082616776084,-0.5773724012348037,220644.25,98320.08304971461
pf_driven,lot_ceiled_net_future,no_042342,42,3,0.3890914543199999,259678.40000000002,95180.7487602332,-164497.6512397668,165589.28869663138,0.6376706291190618,-0.618033523114478,220644.25,125832.17632708797
pf_driven,lot_ceiled_net_future,no_042342,41,2,0.3890914543199999,259678.40000000002,95180.7487602332,-164497.65123976677,165589.28869663138,0.6376706291190618,-0.594346960760514,220644.25,83888.11755139199
pf_driven,lot_ceiled_net_future,all_direct_priced,36,3,0.5224472743199999,259678.40000000002,102891.9718521369,-156786.4281478631,165605.7687546828,0.6377340924569883,-0.5379125533602382,220644.25,56319.816171695995
pf_driven,gross_future_demand,038005_333362,47,-2,0.3531812343199999,259678.40000000002,310686.3527435217,51007.95274352169,165750.3198020885,0.6382907465622419,-0.712996419608832,220644.25,470911.37333069736
pf_driven,lot_ceiled_future_demand,no_042342,35,3,0.3890914543199999,259678.40000000002,284735.6297657824,25057.2297657824,165811.3047888015,0.6385255946925177,-0.754259236959541,220644.25,419440.5877569599
pf_driven,lot_ceiled_future_demand,no_042342,36,3,0.3890914543199999,259678.40000000002,284735.6297657824,25057.2297657824,165811.3047888015,0.6385255946925177,-0.754259236959541,220644.25,419440.5877569599
pf_driven,lot_ceiled_future_demand,038005_333362,41,3,0.3531812343199999,259678.40000000002,273832.2780831981,14153.878083198095,165925.76106714027,0.6389663563359149,-0.7402009333667846,220644.25,456875.2447163519
pf_driven,lot_ceiled_future_demand,038005_333362,42,3,0.3531812343199999,259678.40000000002,273832.2780831981,14153.878083198095,165925.76106714027,0.6389663563359149,-0.7402009333667846,220644.25,456875.2447163519
pf_driven,lot_ceiled_net_future,038005_333362,43,1,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,165960.40108382527,0.6390997521697039,-0.606939314296936,220644.25,114218.81117908798
pf_driven,gross_future_demand,no_042342,39,0,0.3890914543199999,259678.40000000002,302477.4293823937,42799.02938239373,165962.8574984485,0.6391092116188658,-0.7478900041402439,220644.25,441583.7824223111
pf_driven,gross_future_demand,no_042342,38,2,0.3890914543199999,259678.40000000002,282327.31079662894,22648.910796628923,165984.5477588375,0.6391927390142479,-0.7379280859663715,220644.25,423358.7387019623
pf_driven,min_future_and_real_pf_stock,mp_direct,18,-2,0.21332705432000001,259678.40000000002,93693.16610141711,-165985.23389858287,165985.23389858287,0.63919538128155,-0.5420067062716534,220644.25,102487.43674463169
pf_driven,lot_ceiled_future_demand,038005_333362,43,2,0.3531812343199999,259678.40000000002,284082.6842146547,24404.284214654705,165988.3845062892,0.6392075140107502,-0.7305505348518264,220644.25,456875.2447163519
pf_driven,lot_ceiled_future_demand,no_042342,39,-2,0.3890914543199999,259678.40000000002,336359.08672048524,76680.68672048517,166070.5811547215,0.6395240464925904,-0.7219149515422824,220644.25,419440.5877569599
pf_driven,gross_future_demand,mp_direct,17,-1,0.21332705432000001,259678.40000000002,93603.57105054925,-166074.82894945072,166074.82894945072,0.6395404043980967,-0.43620492849538733,220644.25,102487.43674463169
pf_driven,gross_future_demand,038005_333362,46,0,0.3531812343199999,259678.40000000002,291500.9775717269,31822.57757172693,166082.06582869258,0.6395682730203689,-0.731282355128102,220644.25,480405.23809045326
pf_driven,gross_future_demand,038005_333362,45,2,0.3531812343199999,259678.40000000002,271680.249735231,12001.849735230946,166117.03587331178,0.6397029397643845,-0.7275249937517381,220644.25,471221.81963566464
pf_driven,lot_ceiled_future_demand,pack_direct,9,-1,0.30912021999999995,259678.40000000002,93561.17920261536,-166117.22079738462,166117.22079738462,0.6397036518916652,-0.05226792071070828,220644.25,99969.47914799998
pf_driven,lot_ceiled_net_future,pack_direct,43,-1,0.30912021999999995,259678.40000000002,93561.17920261536,-166117.22079738462,166117.22079738462,0.6397036518916652,-0.5617748052672908,220644.25,66646.31943199999
pf_driven,lot_ceiled_net_future,pack_direct,44,0,0.30912021999999995,259678.40000000002,93561.17920261536,-166117.22079738462,166117.22079738462,0.6397036518916652,-0.5991208949650378,220644.25,99969.47914799998
pf_driven,lot_ceiled_net_future,all_direct_priced,33,1,0.5224472743199999,259678.40000000002,94227.38474879904,-165451.01525120094,166155.42966223106,0.6398507910639893,-0.3965068911324427,220644.25,0.0
pf_driven,net_future_minus_real_pf_stock,no_042342,50,2,0.3890914543199999,259678.40000000002,93516.31515228187,-166162.08484771816,166162.08484771816,0.6398764196318144,-0.654537527895644,220644.25,194145.43940220156
pf_driven,net_future_minus_real_pf_stock,no_042342,51,2,0.3890914543199999,259678.40000000002,93516.31515228187,-166162.08484771816,166162.08484771816,0.6398764196318144,-0.654537527895644,220644.25,194145.43940220156
pf_driven,net_future_minus_real_pf_stock,no_042342,52,2,0.3890914543199999,259678.40000000002,93516.31515228187,-166162.08484771816,166162.08484771816,0.6398764196318144,-0.654537527895644,220644.25,194145.43940220156
pf_driven,net_future_minus_real_pf_stock,038005_333362,43,-1,0.3531812343199999,259678.40000000002,93468.94355703038,-166209.4564429696,166209.4564429696,0.6400588437196532,-0.5631378528503254,220644.25,68705.48434304052
pf_driven,gross_future_demand,038005_333362,45,3,0.3531812343199999,259678.40000000002,262618.29166531435,2939.891665314315,166244.26203416442,0.6401928771671591,-0.7321685902242439,220644.25,477883.5240774085
pf_driven,net_future_minus_real_pf_stock,no_042342,49,2,0.3890914543199999,259678.40000000002,93390.90050101538,-166287.49949898463,166287.49949898463,0.6403593810612843,-0.654494885701759,220644.25,187623.87753634405
pf_driven,lot_ceiled_net_future,no_042342,37,0,0.3890914543199999,259678.40000000002,94374.13224531597,-165304.26775468403,166288.25016445998,0.6403622718118256,-0.49261711623023896,220644.25,41944.058775695994
pf_driven,min_future_and_real_pf_stock,mp_direct,20,3,0.21332705432000001,259678.40000000002,93376.17084125656,-166302.22915874343,166302.22915874343,0.6404161037604338,-0.6628577044438556,220644.25,90434.45817555168
pf_driven,lot_ceiled_net_future,038005_333362,44,2,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6387397122155316,220644.25,114218.81117908798
pf_driven,lot_ceiled_net_future,038005_333362,45,2,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6387397122155316,220644.25,114218.81117908798
pf_driven,lot_ceiled_net_future,038005_333362,48,3,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6529689776883724,220644.25,190364.68529847995
pf_driven,lot_ceiled_net_future,038005_333362,49,3,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6529689776883724,220644.25,190364.68529847995
pf_driven,lot_ceiled_net_future,038005_333362,50,3,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6529689776883724,220644.25,190364.68529847995
pf_driven,lot_ceiled_net_future,038005_333362,51,3,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6529689776883724,220644.25,190364.68529847995
pf_driven,lot_ceiled_net_future,038005_333362,52,3,0.3531812343199999,259678.40000000002,93717.99891617475,-165960.40108382527,166307.5920568437,0.6404367558366183,-0.6529689776883724,220644.25,190364.68529847995
pf_driven,net_future_minus_real_pf_stock,no_042342,39,-2,0.3890914543199999,259678.40000000002,94170.80040773287,-165507.59959226713,166344.45040800472,0.6405786942926508,-0.47090069996284156,220644.25,20105.999159228562
pf_driven,net_future_minus_real_pf_stock,all_direct_priced,36,1,0.5224472743199999,259678.40000000002,94143.11315451266,-165535.28684548737,166402.41306262623,0.6408019036724896,-0.48300870138437246,220644.25,17624.3536381892
pf_driven,net_future_minus_real_pf_stock,pack_direct,52,-1,0.30912021999999995,259678.40000000002,93256.1713802817,-166422.22861971828,166422.22861971828,0.6408782117408235,-0.6274225327150439,220644.25,168145.0857039746
pf_driven,min_future_and_real_pf_stock,mp_direct,19,1,0.21332705432000001,259678.40000000002,93218.99840477729,-166459.4015952227,166459.4015952227,0.641021361789131,-0.6260583547562065,220644.25,107344.68044444377
pf_driven,gross_future_demand,no_042342,9,2,0.3890914543199999,259678.40000000002,93204.70291430129,-166473.69708569872,166473.69708569872,0.6410764125383501,-0.3713202617351457,220644.25,122381.71331017821
