capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,production_stock_scale_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\production_stock_scale_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\production_stock_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,4037619.3706,0.329754,0.188431,0.000481,0.057366,0.423969,645.17,5033048.9608,0.962921,4381109.4134,9717401.5224,17400.0,33574.986,0.0,559393.4964,4743556.8755,794896.5399,0.0,0.0,0.0,0.0,0.0,3204348.1336,9155280.3817,1831056.0763,9712729.056,0.0,70832.0062,4672.4664,16754.83,167192.9091,0.0,557448.6744,0.0,4119876.1718,low,production_stock_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,production_stock_scale_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\production_stock_scale_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\production_stock_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.8,1.0,1.0,1.0,1.0,1.0,4043032.5806,0.329698,0.188399,0.000483,0.057523,0.423897,648.153,5039531.4632,0.96275,4382694.1854,9723993.8151,17400.0,35721.4129,0.0,561356.3107,4743556.8755,793200.5399,0.0,0.0,0.0,0.0,0.0,3205980.9679,9159945.6226,1831989.1245,9719299.788,0.0,70832.0085,4694.0271,16751.847,169348.9785,0.0,559354.1654,0.0,4121975.5302,high,production_stock_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,safety_stock_days_scale_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\safety_stock_days_scale_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\safety_stock_days_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,4040455.4818,0.329713,0.188407,0.000483,0.057481,0.423917,648.153,5036982.6762,0.96275,4382398.9851,9721169.8567,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205195.1449,9157700.4141,1831540.0828,9716479.3506,0.0,70812.8965,4690.5061,16751.847,169030.1504,0.0,558778.9364,0.0,4120965.1864,low,safety_stock_days_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,safety_stock_days_scale_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\safety_stock_days_scale_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\safety_stock_days_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4040375.1261,0.329677,0.188387,0.000483,0.057583,0.423871,648.153,5036964.228,0.96275,4382573.7666,9722567.9491,17400.0,35463.7005,0.0,561130.7334,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205308.8212,9158025.2036,1831605.0407,9717875.518,0.0,70812.7983,4692.4311,16751.847,169222.6504,0.0,559850.3144,0.0,4121111.3416,high,safety_stock_days_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,,supplier_reliability_scale_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_scale_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,4017721.5481,0.340179,0.194388,0.000273,0.027788,0.437373,16575.7489,5022711.2982,0.047371,4307418.6618,9414591.1764,17400.0,143980.2948,0.0,667611.3463,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3202643.9815,9150411.3757,1830082.2751,9412023.4406,0.0,263413.6596,2567.7358,824.2511,91846.5195,317147.7128,261612.0649,367386.078,4117685.1191,low,supplier_reliability_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_scale_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_scale_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,supplier_reliability_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,demand_item_268091_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268091_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268091_low\simulation_output,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4050012.6086,0.332665,0.190094,0.00027,0.049259,0.427712,648.153,5051138.3832,0.937916,4339815.1402,9637922.8724,10440.0,7969.726,0.0,534599.1004,4743476.8755,793728.5399,0.0,0.0,0.0,0.0,0.0,3206199.0169,9160568.6197,1832113.7239,9635319.015,0.0,63872.1404,2603.8574,9791.847,124760.0916,0.0,474750.3953,0.0,4122255.8789,low,demand_item_scale::item:268091,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,demand_item_268091_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268091_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268091_high\simulation_output,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4032888.5435,0.327833,0.187333,0.000593,0.062741,0.4215,1459.0167,5026275.1301,0.940106,4413057.781,9775128.8354,24360.0,54443.3721,0.0,580655.4373,4743636.8755,794368.5399,0.0,0.0,0.0,0.0,0.0,3204611.7557,9156033.5879,1831206.7176,9769333.5949,0.0,76082.1479,5795.2405,22900.9833,199422.024,2938.8125,613300.007,0.0,4120215.1145,high,demand_item_scale::item:268091,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,demand_item_268967_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268967_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268967_low\simulation_output,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4265969.7929,0.345513,0.197436,0.000251,0.01257,0.44423,0.0,5398785.9882,1.0,4271007.8778,9287038.3108,10440.0,29477.2419,0.0,555661.1571,4743476.8755,793728.5399,0.0,0.0,0.0,0.0,0.0,3208788.8241,9167968.0689,1833593.6138,9284706.4646,0.0,10432.875,2331.8462,10440.0,56411.2688,0.0,116738.3957,0.0,4125585.631,low,demand_item_scale::item:268967,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,demand_item_268967_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268967_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\demand_item_268967_high\simulation_output,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3949002.4909,0.329434,0.188248,0.0005,0.05826,0.423558,7199.204,5038116.7489,0.704466,4384944.7616,9728032.572,24360.0,37152.963,0.0,562795.6135,4743636.8755,794368.5399,0.0,0.0,0.0,0.0,0.0,3204744.8028,9156413.7223,1831282.7445,9723165.0059,0.0,70916.9523,4867.5661,17160.796,171258.3928,102026.5606,566751.2836,0.0,4120386.175,high,demand_item_scale::item:268967,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
0.2,,,capacity_M-1430_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1430_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1430_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3814848.4035,0.337097,0.192627,0.000369,0.036497,0.433411,6153.238,4984013.6629,0.646366,4112662.8056,9468490.0999,17400.0,33505.9363,0.0,559497.9196,4524495.0539,601357.9507,0.0,0.0,0.0,0.0,0.0,3191800.6972,9119430.5635,1823886.1127,9464998.4747,0.0,26855.2443,3491.6252,11246.762,117313.8381,0.0,345567.9111,0.0,4103743.7536,low,capacity_node_scale::M-1430,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
1.8,,,capacity_M-1430_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1430_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1430_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4424379.0062,0.330251,0.188715,0.00044,0.055985,0.424609,0.0,5356816.5481,1.0,4594494.9628,9751124.1356,17400.0,32755.7081,0.0,558293.8884,4962618.6971,986739.1292,0.0,0.0,0.0,0.0,0.0,3220322.4202,9200921.2005,1840184.2401,9746834.8542,0.0,67390.5129,4289.2814,17400.0,164599.5367,0.0,545913.6537,0.0,4140414.5402,high,capacity_node_scale::M-1430,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,0.2,,capacity_M-1810_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1810_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1810_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4012149.4589,0.330378,0.188787,0.000465,0.055598,0.424772,3486.17,5012524.5676,0.799645,4346530.0812,9690568.7221,17400.0,26488.8619,0.0,552690.651,4722312.5989,780412.2972,0.0,0.0,0.0,0.0,0.0,3201550.655,9147287.5856,1829457.5171,9686061.0347,0.0,67533.7515,4507.6874,13913.83,153694.5912,0.0,538773.4491,0.0,4116279.4135,low,capacity_node_scale::M-1810,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,1.8,,capacity_M-1810_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1810_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_M-1810_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4071239.7625,0.330007,0.188575,0.000438,0.056686,0.424294,645.17,5068798.9901,0.962921,4400794.1647,9724608.7688,17400.0,32511.2729,0.0,558198.7319,4764801.1521,807684.7826,0.0,0.0,0.0,0.0,0.0,3209184.5158,9169098.6166,1833819.7233,9720347.4169,0.0,70843.7205,4261.3518,16754.83,166124.7191,0.0,551248.8004,0.0,4126094.3774,high,capacity_node_scale::M-1810,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,0.2,capacity_SDC-1450_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1414242.8621,0.291164,0.166379,0.001399,0.166704,0.374353,648.153,1475228.0926,0.96275,1249790.6515,3352789.8857,17400.0,35463.7005,0.0,561131.3657,1610980.8755,364928.5399,0.0,0.0,0.0,0.0,0.0,976210.9293,2789174.0836,557834.8167,3348099.1171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,1255128.3376,low,capacity_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,1.8,capacity_SDC-1450_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\capacity_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6666671.6621,0.33774,0.192994,0.000292,0.034738,0.434237,648.153,8598620.0926,0.96275,7514942.6515,16089929.7257,17400.0,35463.7005,0.0,561131.3657,7876132.8755,1223168.5399,0.0,0.0,0.0,0.0,0.0,5434209.8733,15526313.9236,3105262.7847,16085238.9571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,6986841.2656,high,capacity_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_stock_node_SDC-1450_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4037619.3706,0.329754,0.188431,0.000481,0.057366,0.423969,645.17,5033048.9608,0.962921,4381109.4134,9717401.5224,17400.0,33574.986,0.0,559393.4964,4743556.8755,794336.5399,0.0,0.0,0.0,0.0,0.0,3204348.1336,9155280.3817,1831056.0763,9712729.056,0.0,70832.0062,4672.4664,16754.83,167192.9091,0.0,557448.6744,0.0,4119876.1718,low,supplier_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_stock_node_SDC-1450_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4043032.5806,0.329698,0.188399,0.000483,0.057523,0.423897,648.153,5039531.4632,0.96275,4382694.1854,9723993.8151,17400.0,35721.4129,0.0,561356.3107,4743556.8755,793760.5399,0.0,0.0,0.0,0.0,0.0,3205980.9679,9159945.6226,1831989.1245,9719299.788,0.0,70832.0085,4694.0271,16751.847,169348.9785,0.0,559354.1654,0.0,4121975.5302,high,supplier_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_stock_node_SDC-VD0500655A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0500655A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0500655A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040313.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036780.0926,0.96275,4382366.6515,9721323.5177,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205197.7005,9157707.7156,1831541.5431,9716632.7491,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120968.472,low,supplier_node_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_stock_node_SDC-VD0500655A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0500655A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0500655A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040601.2621,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037068.0926,0.96275,4382366.6515,9721396.0937,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205223.1021,9157780.2916,1831556.0583,9716705.3251,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121001.1312,high,supplier_node_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_stock_node_SDC-VD0505677A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0505677A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0505677A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040313.2621,0.329707,0.188404,0.000483,0.057496,0.42391,648.153,5036780.0926,0.96275,4382366.6515,9721095.7097,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205117.9677,9157479.9076,1831495.9815,9716404.9411,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120865.9584,low,supplier_node_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_stock_node_SDC-VD0505677A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0505677A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_stock_node_SDC-VD0505677A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040601.2621,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5037068.0926,0.96275,4382366.6515,9721623.9017,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205302.8349,9158008.0996,1831601.6199,9716933.1331,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121103.6448,high,supplier_node_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,1.8
