case_id,case_input,case_output_dir,guard::backlog_days,guard::max_daily_backlog_qty,guard::min_daily_service_rate,guard::raw_material_max_safety_floor_gap_qty,guard::raw_material_max_target_gap_qty,guard::raw_material_safety_floor_breach_days,guard::raw_material_safety_floor_breach_pairs,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_production,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_open_order_qty,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_production_cost,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter_group,parameter_key,parameter_label,safe_direction,status
supplier_stock_node_SDC-VD0519670A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208013026.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0519670A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012936.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0519670A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012882.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.9,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0519670A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0519670A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664497718.5356,0.127127,0.072644,0.3,0.246135,0.090645,0.163449,0.0,620236815.2613,1.0,25762139.9999,0.0,888652968.0065,61147165.2231,25762139.9999,0.0,0.0,0.0,303602636.5293,208013519.4716,711578577.3944,546076863.566,546076863.566,2084278259.1916,53321838.1879,7773444.7855,22209842.2443,4441968.4489,27752553.9728,68338188.0,0.0,106327600.0,18344149.5669,15050461.6833,25762139.9999,823676899.0065,0.0,5542711.7285,0.0,9994429.0099,0.0,0.01,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_0_05,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_05\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_05\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664497579.5715,0.127127,0.072644,0.3,0.246135,0.090646,0.163449,0.0,620236677.0638,1.0,25762139.9999,0.0,888652968.0065,61147113.588,25762139.9999,0.0,0.0,0.0,303602513.687,208013458.0505,711578500.618,546076909.6319,546076909.6319,2084280364.5623,53321985.5986,7773432.1349,22209806.0998,4441961.22,27752517.8283,68338188.0,0.0,106327600.0,18344134.0764,15050461.6833,25762139.9999,823676899.0065,0.0,5542711.7285,0.0,9994412.7449,0.0,0.05,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_0_1,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_1\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_1\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664496899.3238,0.127126,0.072644,0.3,0.246136,0.090646,0.163448,0.0,620236000.9077,1.0,25762139.9999,0.0,888652968.0065,61146860.8274,25762139.9999,0.0,0.0,0.0,303601912.6594,208013157.5367,711578124.9758,546077135.0172,546077135.0172,2084291287.6115,53322706.8318,7773370.2086,22209629.1673,4441925.8335,27752340.8959,68338188.0,0.0,106327600.0,18344058.2482,15050461.6833,25762139.9999,823676899.0065,0.0,5542711.7285,0.0,9994333.1253,0.0,0.1,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664495197.1974,0.127125,0.072643,0.3,0.246139,0.090647,0.163446,0.0,620234296.9944,1.0,25762139.9999,0.0,888652968.0065,61146228.3658,25762139.9999,0.0,0.0,0.0,303600398.0698,208012846.7465,711576731.8526,546077256.4837,546077256.4837,2084322632.6794,53323095.5245,7773215.2555,22209186.4442,4441837.2888,27751898.1728,68338188.0,0.0,106327600.0,18343868.5097,15050461.6833,25762139.9999,823676899.0065,0.0,5542711.7285,0.0,9994133.8999,0.0,0.25,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664491696.1707,0.127114,0.072637,0.3,0.246176,0.090641,0.163432,0.0,620124266.5412,1.0,25762139.9999,0.0,888545020.1141,61149914.2813,25762139.9999,0.0,0.0,0.0,303598546.9046,208012846.7465,711628509.0934,546130884.8896,546130884.8896,2083683346.8157,53330910.8452,7773003.7219,22208582.0625,4441716.4125,27751277.6163,68338188.0,0.0,106327600.0,18344974.2844,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993861.9281,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664490227.023,0.127113,0.072636,0.3,0.246179,0.090642,0.163431,0.0,620122778.9978,1.0,25762139.9999,0.0,888545020.1141,61149368.388,25762139.9999,0.0,0.0,0.0,303597224.6438,208012846.7465,711627021.55,546130719.607,546130719.607,2083695723.0638,53330381.9409,7772869.978,22208199.9372,4441639.9874,27750895.491,68338188.0,0.0,106327600.0,18344810.5164,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993689.9718,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0519670A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0519670A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Capacite fournisseur SDC-VD0519670A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914320A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489167.1804,0.127112,0.072636,0.3,0.246179,0.090642,0.16343,0.0,620121707.4714,1.0,25762139.9999,0.0,888545020.1141,61149153.947,25762139.9999,0.0,0.0,0.0,303596270.7749,208013024.9465,711625950.0235,546130601.9495,546130601.9495,2083707808.6952,53330605.8721,7772817.44,22208049.8285,4441609.9657,27750745.3822,68338188.0,0.0,106327600.0,18344746.1841,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993622.4228,0.0,0.01,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914320A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489167.1804,0.127112,0.072636,0.3,0.246179,0.090642,0.16343,0.0,620121707.4714,1.0,25762139.9999,0.0,888545020.1141,61149153.947,25762139.9999,0.0,0.0,0.0,303596270.7749,208012981.7465,711625950.0235,546130601.9495,546130601.9495,2083707808.6952,53330605.8721,7772817.44,22208049.8285,4441609.9657,27750745.3822,68338188.0,0.0,106327600.0,18344746.1841,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993622.4228,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914320A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489167.1804,0.127112,0.072636,0.3,0.246179,0.090642,0.16343,0.0,620121707.4714,1.0,25762139.9999,0.0,888545020.1141,61149153.947,25762139.9999,0.0,0.0,0.0,303596270.7749,208012936.7465,711625950.0235,546130601.9495,546130601.9495,2083707808.6952,53330605.8721,7772817.44,22208049.8285,4441609.9657,27750745.3822,68338188.0,0.0,106327600.0,18344746.1841,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993622.4228,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914320A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489167.1804,0.127112,0.072636,0.3,0.246179,0.090642,0.16343,0.0,620121707.4714,1.0,25762139.9999,0.0,888545020.1141,61149153.947,25762139.9999,0.0,0.0,0.0,303596270.7749,208012891.7465,711625950.0235,546130601.9495,546130601.9495,2083707808.6952,53330605.8721,7772817.44,22208049.8285,4441609.9657,27750745.3822,68338188.0,0.0,106327600.0,18344746.1841,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993622.4228,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914320A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489144.5629,0.127112,0.072636,0.3,0.24618,0.090642,0.16343,0.0,620121684.6531,1.0,25762139.9999,0.0,888545020.1141,61149052.8225,25762139.9999,0.0,0.0,0.0,303596251.2163,208012864.7465,711625927.2052,546130598.6897,546130598.6897,2083707986.5376,53330284.9809,7772792.6645,22207979.0414,4441595.8083,27750674.5951,68338188.0,0.0,106327600.0,18344715.8468,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993590.5686,0.0,0.9,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0914320A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0914320A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,138.0,8.0,664770149.37,0.127119,0.072639,0.3,0.246245,0.090558,0.163439,0.0,618042395.8664,1.0,25762139.9999,0.0,888322505.0236,61219663.163,25762139.9999,0.0,0.0,0.0,303596555.6231,208012993.2587,711184684.2125,547264051.2903,547264051.2903,2083987763.5686,53735454.2652,7782181.1691,22234803.3403,4446960.6681,27778756.0597,68338188.0,0.0,106327600.0,18365898.9489,15075008.1544,25762139.9999,823771436.0236,0.0,5543952.7194,0.0,10005661.5031,0.0,0.01,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_0_05,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_05\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_05\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,138.0,8.0,663979023.7592,0.127179,0.072674,0.3,0.246171,0.09046,0.163516,0.0,618472207.7471,1.0,25762139.9999,0.0,888635937.3166,61314519.6118,25762139.9999,0.0,0.0,0.0,303596546.9852,208012987.5001,711449501.8518,547418877.5674,547418877.5674,2085058500.2078,53741182.4568,7797918.1614,22279766.1754,4455953.2351,27826298.769,68338188.0,0.0,106327600.0,18394355.8835,15093864.9593,25762139.9999,823944868.3166,0.0,5546532.5936,0.0,10025894.7789,0.0,0.05,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_0_1,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_1\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_1\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,138.0,8.0,664288609.2626,0.126991,0.072566,0.3,0.24663,0.090538,0.163274,0.0,618220692.4391,1.0,25762139.9999,0.0,888395361.9736,61229798.4636,25762139.9999,0.0,0.0,0.0,303596516.9338,208012967.4658,711368044.2966,547337493.0674,547337493.0674,2084560529.9818,53767512.534,7775648.0096,22216137.1704,4443227.4341,27759750.8273,68338188.0,0.0,106327600.0,18368939.5391,15101108.0973,25762139.9999,823874330.6922,0.0,5543613.6569,0.0,9997261.7267,0.0,0.1,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,665079069.044,0.127154,0.07266,0.3,0.24615,0.090551,0.163484,0.0,620163319.2184,1.0,25762139.9999,0.0,888593583.7253,61235492.2625,25762139.9999,0.0,0.0,0.0,303596441.2043,208012916.9795,711657426.3362,546161908.9298,546161908.9298,2083932048.0771,53345061.6992,7786360.2961,22246743.7032,4449348.7406,27791704.3509,68338188.0,0.0,106327600.0,18370647.6787,15073140.2329,25762139.9999,823769257.2179,0.0,5544960.6477,0.0,10011034.6664,0.0,0.25,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489257.3698,0.127113,0.072636,0.3,0.246178,0.090642,0.163431,0.0,620121798.3211,1.0,25762139.9999,0.0,888545020.1141,61149557.19,25762139.9999,0.0,0.0,0.0,303596348.6461,208012855.274,711626032.3457,546130606.4005,546130606.4005,2083707221.5923,53331044.0291,7772916.2345,22208332.0986,4441666.4197,27751027.6524,68338188.0,0.0,106327600.0,18344867.157,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993749.4444,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489180.7722,0.127113,0.072636,0.3,0.246179,0.090642,0.16343,0.0,620121721.1892,1.0,25762139.9999,0.0,888545020.1141,61149214.717,25762139.9999,0.0,0.0,0.0,303596282.533,208012846.7465,711625963.7413,546130603.9092,546130603.9092,2083707711.3507,53330798.7836,7772832.3286,22208092.3675,4441618.4735,27750787.9212,68338188.0,0.0,106327600.0,18344764.4151,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993641.5654,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0914320A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0914320A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,lower_is_riskier,ok
supplier_stock_node_SDC-VD1096202A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD1096202A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD1096202A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208013024.9465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.01,supplier_stock_node,supplier_stock_node::SDC-VD1096202A,Stock fournisseur SDC-VD1096202A,lower_is_riskier,ok
supplier_stock_node_SDC-VD1096202A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD1096202A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD1096202A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012981.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD1096202A,Stock fournisseur SDC-VD1096202A,lower_is_riskier,ok
