capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,986940.4404,0.994361,0.000715,0.004923,1249.3046,964954.1721,0.300109,3846.499,1182976.184,1785.0,9274.1275,10650.0225,10650.0225,104450.3678,792.0957,1176305.9608,1182129.8401,1002722.4994,2083.8183,846.3439,535.6954,13155.2194,5823.8793,2321.5093,full_run_0051,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1397742.3417,0.994928,0.00063,0.004442,1204.1154,1374292.1099,0.325426,4084.2242,1674802.4166,1785.0,12790.128,14737.1843,14737.1843,101731.7169,1100.3643,1666307.9978,1673746.8013,1415682.3521,2176.1107,1055.6153,580.8846,16408.0399,7438.8035,2895.5364,full_run_0052,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,992926.9064,0.988303,0.00135,0.010347,852.9151,975837.7177,0.325426,3101.3116,1196297.6214,1264.375,24624.831,28748.2352,28748.2352,5059.8791,2114.4063,1182304.1657,1194682.37,1002722.4994,1807.4128,1615.2513,411.4599,25343.4522,12378.2043,4472.3739,full_run_0053,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1405908.2631,0.991287,0.000998,0.007715,852.4407,1388739.4593,0.325801,3105.2996,1689155.9741,1264.375,26111.8518,30393.8674,30393.8674,0.0,2231.1916,1674438.9789,1687470.4662,1415682.3521,1808.9009,1685.5079,411.9343,26611.785,13031.4872,4696.1974,full_run_0054,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,987480.487,0.987652,0.001472,0.010876,1249.3046,964954.1721,0.300109,3846.499,1191668.0928,1785.0,25475.5265,29603.2115,29603.2115,35336.6716,2219.159,1176953.2757,1189913.594,1002722.4994,2083.8183,1754.4988,535.6954,26926.4085,12960.3183,4751.7191,full_run_0055,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1398486.7681,0.988385,0.001373,0.010242,1204.1154,1374292.1099,0.325426,4084.2242,1686791.9967,1785.0,35122.9201,40953.9451,40953.9451,7098.8882,3078.3331,1667199.8061,1684475.7638,1415682.3521,2176.1107,2316.2329,580.8846,35390.9132,17275.9577,6245.4553,full_run_0056,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,992419.6231,0.99525,0.000631,0.004118,852.9151,976946.3492,0.325426,4158.8145,1187346.3041,1264.375,7572.6971,10315.8596,10315.8596,79249.386,753.8984,1181706.9955,1186596.9894,1002722.4994,1807.4128,749.3147,411.4599,10805.6791,4889.9939,1906.8845,full_run_0057,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1405473.1776,0.995809,0.000545,0.003646,852.4407,1390303.7395,0.325801,4619.0579,1680973.2362,1264.375,10317.6596,14190.3596,14190.3596,68184.1896,1038.9008,1673928.3274,1680056.9534,1415682.3521,1808.9009,916.2829,411.9343,13143.7781,6128.6259,2319.4903,full_run_0058,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,986958.9719,0.994873,0.000696,0.004431,1304.8054,965908.5354,0.269017,4667.7604,1182399.8861,1785.0,7898.2325,10650.0225,10650.0225,112539.7604,792.0957,1176337.991,1181576.7411,1002722.4994,2083.8183,823.145,480.1946,11919.7477,5238.7501,2103.4849,full_run_0059,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1397774.5354,0.995425,0.000611,0.003963,1265.5691,1375675.9258,0.290998,5334.4048,1674012.7254,1785.0,10847.688,14737.1843,14737.1843,112894.6917,1100.3643,1666354.7049,1672989.5439,1415682.3521,2176.1107,1023.1815,519.4309,14695.6115,6634.839,2593.3432,full_run_0060,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,993010.5734,0.989573,0.001305,0.009122,852.9151,979162.329,0.325426,6374.7942,1194874.9655,1264.375,20905.3721,29130.5788,29130.5788,24869.9443,2137.9388,1182416.1359,1193315.8063,1002722.4994,1807.4128,1559.1591,411.4599,22138.4528,10899.6705,3906.7858,full_run_0061,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1406222.29,0.990996,0.001104,0.007901,852.4407,1393421.204,0.325801,7736.5224,1690045.0613,1264.375,26596.1248,34346.9658,34346.9658,2890.4213,2570.7762,1674827.2623,1688179.5343,1415682.3521,1808.9009,1865.527,411.9343,26980.4735,13352.2719,4761.26,full_run_0062,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,987553.82,0.98909,0.001417,0.009493,1304.8054,968124.5151,0.269017,6883.7401,1190034.6872,1785.0,21347.8415,29603.2115,29603.2115,57610.0219,2219.159,1177051.7572,1188348.4659,1002722.4994,2083.8183,1686.2213,480.1946,23351.9153,11296.7087,4120.9262,full_run_0063,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,1398614.3475,0.98966,0.001328,0.009013,1265.5691,1378804.3678,0.290998,8462.8468,1684783.1945,1785.0,29836.169,41495.4253,41495.4253,35374.3856,3111.6575,1667361.918,1682546.4205,1415682.3521,2176.1107,2236.774,519.4309,30835.8203,15184.5025,5441.6154,full_run_0064,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,712756.9781,0.97841,0.002288,0.019301,323.5283,705149.0453,0.74412,12607.7455,868748.3398,1264.375,28851.6234,29005.0059,29005.0059,38940.5706,2231.5248,849992.2577,866760.3313,724622.9465,2343.9432,1988.0085,940.8467,35068.1171,16768.0736,0.0,full_run_0065,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1009318.2245,0.980592,0.002015,0.017393,206.8581,1001883.5001,0.836395,20016.3577,1228180.34,1264.375,38597.7546,40639.9492,40639.9492,14667.924,3023.0647,1204343.5594,1225705.1868,1023071.2186,2506.9314,2475.1532,1057.5169,44048.7149,21361.6274,0.0,full_run_0066,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,713032.1154,0.978345,0.002316,0.019339,873.5184,709311.6471,0.510634,16774.622,869319.1423,1785.0,29193.3373,29346.7198,29346.7198,48578.5663,2260.2292,850494.4643,867305.9893,724622.9465,2381.9472,2013.153,911.4816,35260.6996,16811.5249,0.0,full_run_0067,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1005954.848,0.979942,0.002212,0.017846,539.9721,1006383.7835,0.697495,27944.1097,1226164.8041,1785.0,38680.7622,38897.3022,38897.3022,53156.8983,3080.1592,1201570.5942,1223452.9804,1023071.2186,2736.9757,2711.8236,1245.0279,45979.5874,21882.3862,0.0,full_run_0068,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,714406.6336,0.978529,0.002288,0.019184,337.5111,707606.0773,0.733061,15624.0884,870667.2968,1264.375,28486.0014,29155.6384,29155.6384,0.0,2231.7012,851973.0792,868675.6411,724622.9465,2348.6041,1991.6557,926.8639,34943.7339,16702.5619,0.0,full_run_0069,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1010017.7116,0.980256,0.002067,0.017677,203.883,1005028.5523,0.838748,18905.9971,1229445.5352,1264.375,44053.2487,44126.0796,44126.0796,0.0,3223.8459,1205170.8664,1226903.7529,1023071.2186,2516.2533,2541.7823,1060.492,44581.7113,21732.8865,0.0,full_run_0070,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,713778.0615,0.97807,0.002364,0.019566,805.1075,708796.9954,0.548959,16361.0359,870461.094,1785.0,29911.7469,29973.2469,29973.2469,0.0,2311.2412,851371.5419,868403.3256,724622.9465,2386.6081,2057.7684,979.8925,35679.7089,17031.7837,0.0,full_run_0071,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1006607.8505,0.980297,0.002272,0.017432,479.9721,1001136.2263,0.731108,18490.0804,1226521.6322,1785.0,40375.7344,40748.362,40748.362,0.0,3257.0476,1202355.3013,1223735.4525,1023071.2186,2718.332,2786.1796,1305.0279,44736.3071,21380.1512,0.0,full_run_0072,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,711374.5964,0.977982,0.002492,0.019526,318.8674,707346.1375,0.747806,12986.2473,867465.2272,1264.375,30433.1894,36267.7186,36267.7186,145304.9448,2727.1374,848365.4129,865303.1901,724622.9465,2343.9432,2162.0371,945.5076,34826.4318,16937.7772,0.0,full_run_0073,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1010027.8787,0.980579,0.002192,0.017229,227.5343,1004310.8076,0.820042,18187.9027,1229104.2758,1264.375,41538.7545,42860.4797,42860.4797,81149.8268,3338.7964,1205233.8146,1226410.067,1023071.2186,2497.6095,2694.2089,1036.8407,43418.7384,21176.2524,0.0,full_run_0074,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,712420.3269,0.977998,0.002483,0.019519,826.3575,707319.7522,0.537055,13068.4694,868916.9677,1785.0,30745.585,35517.5055,35517.5055,151041.0346,2682.5829,849798.8711,866759.0428,724622.9465,2381.9472,2157.9249,958.6425,35051.5287,16960.1717,0.0,full_run_0075,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1002385.5993,0.979353,0.002415,0.018232,500.6502,1001757.1598,0.719524,19026.7995,1222589.2362,1785.0,43369.1261,48702.9175,48702.9175,190741.4741,3751.2954,1197346.6092,1219636.9507,1023071.2186,2741.6366,2952.2856,1284.3498,46005.8879,22290.3414,0.0,full_run_0076,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,718609.2251,0.977432,0.002799,0.01977,344.7783,723122.3154,0.727313,20859.4476,876832.618,1264.375,39194.5431,39365.0173,39365.0173,22523.2745,3093.076,857043.9345,874378.6486,724622.9465,2348.6041,2453.9694,919.5967,35378.6639,17334.714,0.0,full_run_0077,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1020871.0178,0.980319,0.002408,0.017273,185.2027,1014274.1647,0.853522,20232.9253,1242705.5722,1264.375,49526.8814,49769.3309,49769.3309,14132.4832,3908.7259,1218247.8566,1239713.529,1023071.2186,2497.6095,2992.0432,1079.1723,43446.1991,21465.6723,0.0,full_run_0078,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,721783.3533,0.977998,0.002818,0.019184,821.6966,724313.1804,0.539666,19392.1584,880405.205,1785.0,39843.1725,40024.35,40024.35,24595.66,3147.1205,861034.5027,877923.9099,724622.9465,2367.9644,2481.2951,963.3034,34470.8808,16889.4071,0.0,full_run_0079,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1012925.1981,0.97866,0.00271,0.01863,491.3283,1015648.9952,0.724746,22530.9208,1236366.1288,1785.0,55446.872,55569.8101,55569.8101,31812.0853,4352.4932,1209982.1671,1233016.0316,1023071.2186,2750.9585,3350.0972,1293.6717,47022.4879,23033.8645,0.0,full_run_0080,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,972348.7489,0.98046,0.002045,0.017495,429.6378,955736.3984,0.660197,12301.3978,1182605.4753,1264.375,35936.2968,40063.9818,40063.9818,51017.5274,2982.866,1159497.6818,1180186.842,986563.4098,2492.8607,2418.6332,834.7372,42618.9314,20689.1602,0.0,full_run_0081,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1377917.1951,0.985136,0.001535,0.013329,306.9331,1362473.1342,0.757245,15054.1746,1668055.6733,1264.375,38797.3197,42846.9715,42846.9715,13679.0405,3167.2171,1643261.6882,1665495.5245,1392869.5197,2546.6165,2560.1487,957.4419,45767.5905,22233.8364,0.0,full_run_0082,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,970665.2833,0.980184,0.002079,0.017736,828.75,955161.8147,0.535714,12599.5326,1181141.7898,1785.0,36249.165,40376.85,40376.85,73565.6442,3015.1762,1157736.7966,1178685.7604,986563.4098,2535.9097,2456.0294,956.25,43218.3439,20948.9638,0.0,full_run_0083,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1368756.6867,0.980566,0.002067,0.017367,470.4975,1344979.9685,0.736416,15581.6606,1666568.5284,1785.0,51158.4865,57004.8865,57004.8865,71021.1,4317.9664,1634180.1757,1663123.4504,1392869.5197,2983.671,3445.0781,1314.5025,59652.3991,28943.2746,0.0,full_run_0084,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,974391.2263,0.979459,0.002096,0.018446,315.3177,962492.9573,0.750614,15635.231,1186294.1324,1264.375,42038.6435,42790.3221,42790.3221,0.0,3119.6089,1161926.2178,1183808.1723,986563.4098,2497.5313,2485.9601,949.0573,44929.0156,21881.9545,0.0,full_run_0085,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1379412.626,0.984836,0.001557,0.013607,255.5407,1367257.1548,0.797892,15334.1215,1670387.6021,1264.375,44429.7733,44914.459,44914.459,0.0,3288.846,1645057.7861,1667786.8327,1392869.5197,2549.3818,2600.7694,1008.8343,46647.5695,22729.0466,0.0,full_run_0086,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,972833.3333,0.978873,0.002179,0.018948,807.5,960635.3509,0.547619,14272.3693,1185367.7891,1785.0,43991.73,44355.515,44355.515,0.0,3247.1721,1160325.0855,1182785.4425,986563.4098,2549.8925,2582.3466,977.5,46142.7946,22460.357,0.0,full_run_0087,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1371381.9927,0.979891,0.002133,0.017976,415.7504,1353897.5458,0.767087,18171.3294,1670907.4034,1785.0,59518.4586,60978.6558,60978.6558,0.0,4591.4406,1637307.4185,1667344.181,1392869.5197,2983.671,3563.2224,1369.2496,61629.7156,30036.7626,0.0,full_run_0088,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,970854.0294,0.982583,0.001964,0.015453,340.2885,951632.7755,0.730864,8626.7153,1178213.1525,1264.375,30433.1894,40064.4544,40064.4544,186747.373,2982.8944,1157692.7958,1175899.206,986563.4098,2497.5313,2313.9465,924.0865,37200.1985,18206.4102,0.0,full_run_0089,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1375898.2074,0.984699,0.001664,0.013638,293.6668,1355573.7117,0.767738,6899.8468,1666346.7144,1264.375,41538.7545,42954.7742,42954.7742,81164.9992,3369.2733,1640849.2684,1663574.3521,1392869.5197,2552.7105,2772.3623,970.7082,46806.6987,22725.0837,0.0,full_run_0090,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,969108.3277,0.982369,0.001999,0.015632,807.5,947612.2826,0.547619,6380.1899,1176607.5167,1785.0,30745.585,40376.85,40376.85,212340.8451,3015.1762,1155862.4565,1174255.6682,986563.4098,2554.5534,2351.8485,977.5,37695.4834,18393.2117,0.0,full_run_0091,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1366631.1886,0.982762,0.001985,0.015253,478.1567,1338406.8511,0.732125,9617.4785,1660181.9323,1785.0,43369.1261,57005.0129,57005.0129,265066.1823,4317.974,1631563.8446,1656886.2254,1392869.5197,2992.9929,3295.707,1306.8433,51815.5189,25322.3808,0.0,full_run_0092,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,975558.9268,0.979496,0.002193,0.018311,340.2885,952267.7445,0.730864,8209.2152,1187691.5103,1264.375,39194.5431,39365.0173,39365.0173,22523.2745,3093.076,1163338.6726,1185086.4296,986563.4098,2497.5313,2605.0807,924.0865,44909.083,21747.757,0.0,full_run_0093,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1385960.4474,0.984476,0.001815,0.01371,293.6668,1365818.8921,0.767738,9207.7576,1678989.3553,1264.375,49526.8814,49769.3309,49769.3309,14132.4832,3908.7259,1652923.9564,1675942.5506,1392869.5197,2552.7105,3046.8047,970.7082,46857.5559,23018.5942,0.0,full_run_0094,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,974116.0022,0.978921,0.002251,0.018828,807.5,950757.7108,0.547619,8987.2249,1186890.1156,1785.0,39843.1725,40161.9688,40161.9688,24595.66,3155.3777,1161871.666,1184218.3101,986563.4098,2554.5534,2671.8055,977.5,46254.6778,22346.6441,0.0,full_run_0095,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,1373669.539,0.979845,0.002149,0.018007,478.1567,1343592.2344,0.732125,13293.0445,1673740.0977,1785.0,55446.872,55667.1506,55667.1506,31847.4556,4358.3337,1640005.3039,1670143.7472,1392869.5197,2992.9929,3596.3504,1306.8433,62383.4476,30138.4434,0.0,full_run_0096,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,731894.3695,0.991787,0.000911,0.007302,634.6315,717868.3897,0.498067,7180.1954,878513.2721,1264.375,8915.419,10282.6865,10282.6865,67201.9179,744.5398,871298.3501,877713.051,740782.0361,1796.4016,800.2211,629.7435,13984.9663,6414.7009,0.0,full_run_0097,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,1037413.4944,0.992697,0.000791,0.006512,633.3184,1023976.2324,0.499106,8249.5453,1244637.0237,1264.375,12223.374,14153.634,14153.634,52024.2295,1029.329,1235547.2652,1243652.5325,1045884.0509,1797.8897,984.4912,631.0566,17298.641,8105.2673,0.0,full_run_0098,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,727525.3796,0.991199,0.001005,0.007797,817.922,714703.1578,0.54178,8637.1465,874717.957,1785.0,9265.5,10641.395,10641.395,92855.6797,791.5781,867019.1648,873838.956,740782.0361,1984.7358,879.001,967.078,15196.761,6819.7912,0.0,full_run_0099,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,1029889.5217,0.992019,0.000896,0.007085,895.9504,1010016.1753,0.498067,9774.5287,1237990.3273,1785.0,12778.4251,14720.8651,14720.8651,95593.3458,1099.3851,1228109.7487,1236881.126,1045884.0509,2176.1107,1109.2013,889.0496,19151.6464,8771.3774,0.0,full_run_0100,ok
1.0,1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,733931.7319,0.982692,0.00178,0.015528,634.6315,722497.4511,0.498067,11809.2568,889132.5141,1264.375,23412.8678,26970.6663,26970.6663,87.4322,1962.0922,873743.1851,887549.5882,740782.0361,1796.4016,1582.9259,629.7435,28482.415,13806.4032,0.0,full_run_0101,ok
1.0,1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,1039037.342,0.987697,0.001266,0.011037,633.3184,1027540.5588,0.499106,11813.8717,1252910.3913,1264.375,23453.2681,27019.1239,27019.1239,0.0,1965.9039,1237495.8823,1251324.5847,1045884.0509,1797.8897,1585.8066,631.0566,28528.5351,13828.7024,0.0,full_run_0102,ok
1.0,1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,729688.3756,0.981018,0.002011,0.016972,817.922,719874.7278,0.54178,13808.7165,886440.806,1785.0,25386.713,29472.9782,29472.9782,18245.2753,2178.4548,869614.2961,884658.5533,740782.0361,1984.7358,1782.2527,967.078,31317.974,15044.2572,0.0,full_run_0103,ok
1.0,1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,1032770.8371,0.982812,0.001813,0.015375,895.9504,1016562.9885,0.498067,16321.342,1253104.8954,1785.0,33384.9133,38439.3816,38439.3816,123.9359,2862.9981,1231566.435,1250833.3619,1045884.0509,2176.1107,2271.5334,889.0496,39758.1346,19266.9269,0.0,full_run_0104,ok
