day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
332,47.5,23.5605,7201.3377,78.8083,29.2237,162.242,2423304.021,95727.8237,37.5114,13.549,0.0,0.0,0.0,57.6947,197.8896,0.0,0.0
333,47.5,0.0,7248.8377,166.065,28.1288,173.2086,2423323.2829,95731.3544,43.1034,14.7256,0.0,0.0,0.0,145.2521,140.4747,0.0,0.0
334,47.5,2.5072,7293.8305,122.5381,27.0341,189.4614,2423265.8676,95732.5228,55.055,14.3314,0.0,0.0,0.0,154.0639,127.8466,0.0,0.0
335,47.5,21.888,7319.4425,75.4998,26.1583,162.1299,2423239.3552,95734.8339,37.2369,13.2006,0.0,0.0,0.0,150.8056,197.5663,0.0,0.0
336,47.5,0.0,7366.9425,203.3754,25.5015,136.1014,2423235.2769,95734.8692,23.7714,8.6494,0.0,0.0,0.0,145.1353,43.7748,0.0,0.0
337,47.5,0.0,7414.4425,277.5048,27.7403,165.8576,2423045.6562,95732.9728,41.5089,5.5133,0.0,0.0,0.0,118.0223,9.39,0.0,0.0
338,47.5,0.0,7461.9425,136.7322,28.0867,188.8935,2422900.3858,95732.5351,70.4541,5.0513,0.0,0.0,0.0,96.1378,9.9991,0.0,0.0
339,47.5,21.888,7487.5545,136.687,6.1376,10.4586,2423021.8559,95733.7315,1.9024,0.7761,0.0,0.0,0.0,83.8689,11.4827,0.0,0.0
340,47.5,87.552,7447.5025,179.1124,4.8593,196.0225,2423177.7151,95733.7449,92.2607,2.4918,0.0,0.0,0.0,10.8944,263.6731,0.0,0.0
341,47.5,19.9943,7475.0082,102.0926,3.6317,13.8366,2423341.1449,95736.926,3.5773,0.5357,0.0,0.0,0.0,183.3627,92.1454,0.0,0.0
342,47.5,0.0,7522.5082,77.2009,2.6599,10.4032,2423501.3138,95740.0156,1.6323,0.395,0.0,0.0,0.0,11.8015,91.1685,0.0,0.0
343,47.5,0.0,7570.0082,70.0234,1.9335,9.4012,2423653.5902,95742.0792,1.4395,0.3055,0.0,0.0,0.0,10.8366,90.1296,0.0,0.0
344,47.5,2.5072,7615.001,50.667,1.4016,8.3853,2423783.503,95742.092,1.2596,0.2372,0.0,0.0,0.0,9.7929,89.0987,0.0,0.0
345,47.5,0.0,7662.501,13.1799,14.0661,64.6795,2423759.3475,95741.5444,6.0391,2.2396,0.0,0.0,0.0,8.7347,90.1359,0.0,0.0
346,47.5,0.0,7710.001,62.9785,20.7345,95.1256,2423715.2333,95740.7477,8.6434,3.3023,0.0,0.0,0.0,54.3233,84.904,0.0,0.0
347,47.5,0.0,7757.501,145.728,13.5828,88.5975,2423711.1397,95740.2123,26.2935,2.4259,0.0,0.0,0.0,79.0892,3.0433,0.0,0.0
348,47.5,30.46,7774.541,93.1092,0.3847,0.0034,2423774.1668,95741.0241,0.0295,0.0421,0.0,0.0,0.0,47.5087,0.0001,0.0,0.0
349,47.5,0.0,7822.041,41.2316,0.2783,0.0025,2423816.3587,95741.0627,0.0214,0.0305,0.0,0.0,0.0,0.0036,0.687,0.0,0.0
350,47.5,0.0,7869.541,69.4332,0.2014,12.0298,2423873.5338,95742.8932,8.3833,0.1423,0.0,0.0,0.0,0.0026,0.0733,0.0,0.0
351,47.5,0.0,7917.041,28.5692,0.1457,0.0013,2423902.2687,95744.0368,0.0112,0.016,0.0,0.0,0.0,0.0019,0.0225,0.0,0.0
352,47.5,12.028,7952.513,67.168,23.8555,148.7204,2423747.8922,95744.5363,30.8446,10.9383,0.0,0.0,0.0,0.0014,56.4881,0.0,0.0
353,47.5,0.0,8000.013,141.8644,23.8263,177.8262,2423695.2785,95743.5206,49.4207,12.2377,0.0,0.0,0.0,131.1671,101.8738,0.0,0.0
354,47.5,0.0,8047.513,149.3832,23.8052,162.1936,2423697.16,95743.7468,37.0957,12.9557,0.0,0.0,0.0,138.6856,132.5873,0.0,0.0
355,47.5,21.888,8073.125,167.3126,6.51,141.2445,2423783.0678,95743.7789,65.2989,11.9695,0.0,0.0,0.0,145.2016,117.8644,0.0,0.0
356,47.5,0.0,8120.625,25.6102,0.0289,66.9448,2423809.4014,95744.8311,31.0807,10.0538,0.0,0.0,0.0,95.0597,70.4289,0.0,0.0
357,47.5,43.776,8124.349,74.0649,0.0209,231.6318,2423834.1865,95744.9819,109.0557,10.938,0.0,0.0,0.0,69.7342,235.7587,0.0,0.0
358,47.5,0.0,8171.849,11.7287,0.0151,35.4864,2423846.6109,95745.0269,15.141,4.7569,0.0,0.0,0.0,235.072,37.6456,0.0,0.0
359,47.5,0.0,8219.349,51.3913,23.761,108.9724,2423689.0466,95745.4027,9.6501,3.7873,0.0,0.0,0.0,36.965,15.7385,0.0,0.0
360,47.5,5.9628,8260.8863,299.7244,6.8024,83.5191,2423773.7302,95745.7848,34.5122,2.318,0.0,0.0,0.0,89.7629,90.8004,0.0,0.0
361,47.5,0.0,8308.3863,27.2533,5.4777,10.4527,2423886.7726,95746.3478,1.8518,0.7038,0.0,0.0,0.0,30.0446,91.2485,0.0,0.0
362,47.5,21.888,8333.9983,38.2774,5.4761,15.6283,2423985.039,95746.3763,4.6592,0.7554,0.0,0.0,0.0,10.8882,92.7292,0.0,0.0
363,47.5,0.0,8381.4983,25.5153,4.3806,11.3361,2424036.7979,95747.3969,1.8905,0.5926,0.0,0.0,0.0,12.3684,33.7106,0.0,0.0
364,47.5,0.0,8428.9983,97.0149,3.2854,12.916,2424134.4637,95748.8496,3.4245,0.4886,0.0,0.0,0.0,11.8084,10.849,0.0,0.0
