record_index,system,component,supplier,role_hint,action,detail
158,Siége,"Tissu, mousse, polyéthylène",Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
158,Siége,"Tissu, mousse, polyéthylène",Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
158,Siége,"Tissu, mousse, polyéthylène",Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
158,Siége,"Tissu, mousse, polyéthylène",JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
158,Siége,"Tissu, mousse, polyéthylène",JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
158,Siége,"Tissu, mousse, polyéthylène",JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
158,Siége,"Tissu, mousse, polyéthylène","Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,resolve_multiple_primary,"kept Zhejiang Yuxin Textile Co.,Ltd. as baseline primary; 1 suppliers retained as alternatives"
159,Siége,Moulage plastique,,,normalize_transport,"from_supplier_to_safran: ['Bateau', 'Camion'] -> ['ship', 'truck']"
159,Siége,Moulage plastique,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
159,Siége,Moulage plastique,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
159,Siége,Moulage plastique,Mitsubishi Chemical,tier4_raw_material,clean_supplier,source/site normalization
159,Siége,Moulage plastique,BASF,tier4_raw_material,clean_supplier,source/site normalization
159,Siége,Moulage plastique,Krohne,tier2_second_transformation,clean_supplier,source/site normalization
159,Siége,Moulage plastique,DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
159,Siége,Moulage plastique,Ensinger,tier2_second_transformation,clean_supplier,source/site normalization
159,Siége,Moulage plastique,BASF,tier4_raw_material,clean_supplier,source/site normalization
159,Siége,Moulage plastique,DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
159,Siége,Moulage plastique,Toray,tier3_first_transformation,clean_supplier,name_normalized:Toray->Toray Industries
159,Siége,Moulage plastique,Baulé - Exsto polymère,tier3_first_transformation,clean_supplier,name_normalized:Baulé - Exsto polymère->EXSTO / Baule-Exsto Polymere
159,Siége,Moulage plastique,Baulé - Exsto polymère,tier3_first_transformation,clean_supplier,name_normalized:Baulé - Exsto polymère->EXSTO / Baule-Exsto Polymere
159,Siége,Moulage plastique,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
159,Siége,Moulage plastique,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
159,Siége,Moulage plastique,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
159,Siége,Moulage plastique,Airbus Atlantic (ex-Stelia),tier1,clean_supplier,name_normalized:Airbus Atlantic (ex-Stelia)->Airbus Atlantic / STELIA Aerospace
159,Siége,Moulage plastique,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
159,Siége,Moulage plastique,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
159,Siége,Moulage plastique,BASF,tier4_raw_material,dedupe_supplier,merged duplicate supplier/site/role entry
159,Siége,Moulage plastique,DuPont de Nemours,tier2_second_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
159,Siége,Moulage plastique,EXSTO / Baule-Exsto Polymere,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
160,Siége,"autre (silicium, cuirs synthétique)",,,normalize_transport,"from_supplier_to_safran: ['Bateau', 'Camion'] -> ['ship', 'truck']"
160,Siége,"autre (silicium, cuirs synthétique)",,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
160,Siége,"autre (silicium, cuirs synthétique)",,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
160,Siége,"autre (silicium, cuirs synthétique)",DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)","Zhejiang Yuxin Textile Co.,Ltd.",transformation,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",Paragon Textiles,tier3_first_transformation,clean_supplier,coordinates_removed_unverified_or_centroid
160,Siége,"autre (silicium, cuirs synthétique)",Toray,tier3_first_transformation,clean_supplier,name_normalized:Toray->Toray Industries
160,Siége,"autre (silicium, cuirs synthétique)",Tissu Huddersfield,tier3_first_transformation,clean_supplier,coordinates_removed_unverified_or_centroid
160,Siége,"autre (silicium, cuirs synthétique)",Ensinger,tier2_second_transformation,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",BASF,tier4_raw_material,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",Bayer,tier4_raw_material,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",Aurubis,tier3_first_transformation,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",Zijin Mining Group,tier4_raw_material,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
160,Siége,"autre (silicium, cuirs synthétique)",A Tech Supply APS,tier2_second_transformation,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",ACH,tier1,clean_supplier,source/site normalization
160,Siége,"autre (silicium, cuirs synthétique)",Celso,tier1,clean_supplier,name_normalized:Celso->Celso SAS
160,Siége,"autre (silicium, cuirs synthétique)",Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
160,Siége,"autre (silicium, cuirs synthétique)",Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
160,Siége,"autre (silicium, cuirs synthétique)",Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
160,Siége,"autre (silicium, cuirs synthétique)",Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
160,Siége,"autre (silicium, cuirs synthétique)",Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
160,Siége,"autre (silicium, cuirs synthétique)",Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
160,Siége,"autre (silicium, cuirs synthétique)",Baulé - Exsto polymère,tier3_first_transformation,clean_supplier,name_normalized:Baulé - Exsto polymère->EXSTO / Baule-Exsto Polymere
160,Siége,"autre (silicium, cuirs synthétique)",Airbus Atlantic (ex-Stelia),tier1,clean_supplier,name_normalized:Airbus Atlantic (ex-Stelia)->Airbus Atlantic / STELIA Aerospace
160,Siége,"autre (silicium, cuirs synthétique)",Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
160,Siége,"autre (silicium, cuirs synthétique)",Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
160,Siége,"autre (silicium, cuirs synthétique)",JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
160,Siége,"autre (silicium, cuirs synthétique)",JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
160,Siége,"autre (silicium, cuirs synthétique)",JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
160,Siége,"autre (silicium, cuirs synthétique)","Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,resolve_multiple_primary,"kept Zhejiang Yuxin Textile Co.,Ltd. as baseline primary; 1 suppliers retained as alternatives"
161,Siége,65% aluminium,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
161,Siége,65% aluminium,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
161,Siége,65% aluminium,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
161,Siége,65% aluminium,Chalco,tier4_raw_material,clean_supplier,name_normalized:Chalco->Aluminium Corporation of China / Chalco
161,Siége,65% aluminium,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
161,Siége,65% aluminium,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
161,Siége,65% aluminium,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
161,Siége,65% aluminium,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
161,Siége,65% aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
161,Siége,65% aluminium,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
161,Siége,65% aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
161,Siége,65% aluminium,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
161,Siége,65% aluminium,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
161,Siége,65% aluminium,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
161,Siége,65% aluminium,J&C Aero,tier1,clean_supplier,source/site normalization
161,Siége,65% aluminium,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
161,Siége,65% aluminium,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
161,Siége,65% aluminium,Euralliage Ile de France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
161,Siége,65% aluminium,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
162,Siége,"16 % Tissu, mousse, polyéthylène",,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
162,Siége,"16 % Tissu, mousse, polyéthylène",,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
162,Siége,"16 % Tissu, mousse, polyéthylène",,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
162,Siége,"16 % Tissu, mousse, polyéthylène",DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
162,Siége,"16 % Tissu, mousse, polyéthylène","Zhejiang Yuxin Textile Co.,Ltd.",transformation,clean_supplier,source/site normalization
162,Siége,"16 % Tissu, mousse, polyéthylène",Paragon Textiles,tier3_first_transformation,clean_supplier,coordinates_removed_unverified_or_centroid
162,Siége,"16 % Tissu, mousse, polyéthylène",Toray,tier3_first_transformation,clean_supplier,name_normalized:Toray->Toray Industries
162,Siége,"16 % Tissu, mousse, polyéthylène",Tissu Huddersfield,tier3_first_transformation,clean_supplier,coordinates_removed_unverified_or_centroid
162,Siége,"16 % Tissu, mousse, polyéthylène",Ensinger,tier2_second_transformation,clean_supplier,source/site normalization
162,Siége,"16 % Tissu, mousse, polyéthylène",BASF,tier4_raw_material,clean_supplier,source/site normalization
162,Siége,"16 % Tissu, mousse, polyéthylène",Bayer,tier4_raw_material,clean_supplier,source/site normalization
162,Siége,"16 % Tissu, mousse, polyéthylène",SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
162,Siége,"16 % Tissu, mousse, polyéthylène",Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
162,Siége,"16 % Tissu, mousse, polyéthylène",Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
162,Siége,"16 % Tissu, mousse, polyéthylène",Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
162,Siége,"16 % Tissu, mousse, polyéthylène",Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
162,Siége,"16 % Tissu, mousse, polyéthylène",J&C Aero,tier1,clean_supplier,source/site normalization
162,Siége,"16 % Tissu, mousse, polyéthylène",Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
162,Siége,"16 % Tissu, mousse, polyéthylène",Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
162,Siége,"16 % Tissu, mousse, polyéthylène",Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
162,Siége,"16 % Tissu, mousse, polyéthylène","Zhejiang Yuxin Textile Co.,Ltd.",tier3_first_transformation,resolve_multiple_primary,"kept Zhejiang Yuxin Textile Co.,Ltd. as baseline primary; 1 suppliers retained as alternatives"
163,Siége,11% Moulage plastique,,,normalize_transport,"from_supplier_to_safran: ['Bateau', 'Camion'] -> ['ship', 'truck']"
163,Siége,11% Moulage plastique,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
163,Siége,11% Moulage plastique,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
163,Siége,11% Moulage plastique,Mitsubishi Chemical,tier4_raw_material,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,BASF,tier4_raw_material,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,Krohne,tier2_second_transformation,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,Ensinger,tier2_second_transformation,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,BASF,tier4_raw_material,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,DuPont de Nemours,tier2_second_transformation,clean_supplier,source/site normalization
163,Siége,11% Moulage plastique,Toray,tier3_first_transformation,clean_supplier,name_normalized:Toray->Toray Industries
163,Siége,11% Moulage plastique,Baulé - Exsto polymère,tier3_first_transformation,clean_supplier,name_normalized:Baulé - Exsto polymère->EXSTO / Baule-Exsto Polymere
163,Siége,11% Moulage plastique,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
163,Siége,11% Moulage plastique,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
