case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,level,parameter,value
supplier_capacity_node_SDC-VD0972460A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_capacity_node_scale::SDC-VD0972460A,0.2
supplier_capacity_node_SDC-VD0972460A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD0972460A,1.8
supplier_capacity_node_SDC-VD0975221A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_capacity_node_scale::SDC-VD0975221A,0.2
supplier_capacity_node_SDC-VD0975221A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD0975221A,1.8
supplier_capacity_node_SDC-VD0989480A_low,-3.6934000000474043,-6.999999999979245e-06,0.0,7.999999999999327e-06,-9.321899999999914,0.2716999999829568,0.0031999999999999806,23.57639999999992,83.00799999991432,0.0,0.0,0.0,0.0,0.0,0.0,73.1402999998536,82.86820000014268,0.0,0.0,0.13980000000083237,9.321899999999914,13.98279999999977,2.364599999999882,9.727799999998751,0.0,-0.0007231580810110665,-0.0007114638164727499,0.0,0.10060362173037382,-0.7140817325178258,5.4529753921188506e-05,0.5799402299100513,0.24294175296194023,0.006689538641548128,0.0,nan,nan,nan,nan,nan,0.0059908383295992655,0.0067332186467987535,0.0,0.0,0.001380597813082031,0.5800588054767244,0.12472976837360322,0.09845280537825127,0.09858320116429024,nan,510728.3439,0.98388,0.00816,0.00796,1296.1169,498260.3599,0.554981,9728.1248,1240945.8604,2912.5,0.0,0.0,0.0,0.0,0.0,1220942.3405,1230819.6725,529924.7449,4283.4377,10126.188,1616.3831,11224.4582,2404.1245,9877.3319,0.0,low,supplier_capacity_node_scale::SDC-VD0989480A,0.2
supplier_capacity_node_SDC-VD0989480A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD0989480A,1.8
supplier_capacity_node_SDC-VD0990780A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_capacity_node_scale::SDC-VD0990780A,0.2
supplier_capacity_node_SDC-VD0990780A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD0990780A,1.8
supplier_capacity_node_SDC-VD0993480A_low,-206.54330000001937,-6.999999999979245e-06,2.999999999999531e-06,4.999999999999796e-06,0.0,535.1735999999801,0.0,-129.2477999999992,-529.8529999998864,0.0,0.0,0.0,0.0,0.0,0.0,-529.9860000000335,-528.8104000000749,0.0,-9.321800000000621,-1.042699999999968,0.0,-0.3117000000002008,2071.25,1.175599999998667,0.0,-0.04044063910537444,-0.0007114638164727499,0.03676470588234719,0.06287726358148636,0.0,0.10740848257249196,0.0,-1.331827043080121,-0.04270036764942053,0.0,nan,nan,nan,nan,nan,-0.043410547166986634,-0.04296697702973494,0.0,-0.21762426940400278,-0.010297205577196128,0.0,-0.0027804351633491015,86.23884510687351,0.011913732939474812,nan,510525.494,0.98388,0.008163,0.007957,1305.4388,498795.2618,0.551781,9575.3006,1240332.9994,2912.5,0.0,0.0,0.0,0.0,0.0,1220339.2142,1230207.9939,529924.7449,4274.1159,10125.0055,1607.0612,11210.1637,4473.0099,9868.7797,0.0,low,supplier_capacity_node_scale::SDC-VD0993480A,0.2
supplier_capacity_node_SDC-VD0993480A_high,-66.60060000000522,0.0,9.999999999992654e-07,0.0,0.0,552.2248000000254,0.0,-116.85759999999937,-236.37519999989308,0.0,0.0,0.0,0.0,0.0,0.0,-233.21889999997802,-235.28599999984726,0.0,-9.321800000000621,-1.0892999999996391,0.0,-4.972599999999147,-228.75,-2.0670000000009168,0.0,-0.013040223666424227,0.0,0.012254901960775309,0.0,0.0,0.11083063104552018,0.0,-1.2041528897934022,-0.01904926072552747,0.0,nan,nan,nan,nan,nan,-0.019102693389412444,-0.019117491179088425,0.0,-0.21762426940400278,-0.010757404848217482,0.0,-0.04435672728026456,-9.524265935158631,-0.0209473341152886,nan,510665.4367,0.983887,0.008161,0.007952,1305.4388,498812.313,0.551781,9587.6908,1240626.4772,2912.5,0.0,0.0,0.0,0.0,0.0,1220635.9813,1230501.5183,529924.7449,4274.1159,10124.9589,1607.0612,11205.5028,2173.0099,9865.5371,0.0,high,supplier_capacity_node_scale::SDC-VD0993480A,1.8
supplier_capacity_node_SDC-VD1091642A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_capacity_node_scale::SDC-VD1091642A,0.2
supplier_capacity_node_SDC-VD1091642A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD1091642A,1.8
supplier_capacity_node_SDC-VD1095770A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_capacity_node_scale::SDC-VD1095770A,0.2
supplier_capacity_node_SDC-VD1095770A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD1095770A,1.8
supplier_capacity_node_SDC-VD1096202A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_capacity_node_scale::SDC-VD1096202A,0.2
supplier_capacity_node_SDC-VD1096202A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.0373,0.983887,0.00816,0.007952,1305.4388,498260.0882,0.551781,9704.5484,1240862.8524,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1230736.8043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_capacity_node_scale::SDC-VD1096202A,1.8
supplier_lead_time_node_SDC-1450_low,4443.248399999982,0.000256000000000034,-8.5e-05,-0.00017000000000000088,99.17950000000019,5608.753900000011,-0.034053,-14.508899999998903,11519.443800000008,0.0,0.0,0.0,0.0,0.0,0.0,11654.304000000004,11533.061600000132,-1410.955799999996,-103.84040000000005,-13.617899999999281,-99.17950000000019,-201.77379999999903,0.0,-121.24250000000029,0.0,0.8699764407749602,0.02601924814536974,-1.0416666666666665,-2.1378269617706347,7.597407094074436,1.1256679057441732,-6.171470202852219,-0.1495061841311328,0.9283414180479184,0.0,nan,nan,nan,nan,nan,0.9545907127553731,0.9370859439406896,-0.26625588134523737,-2.4242304259497,-0.13448385521213777,-6.171482455055239,-1.7998683624068166,0.0,-1.228692383392239,nan,515175.2857,0.984143,0.008075,0.007782,1404.6183,503868.8421,0.517728,9690.0395,1252382.2962,2912.5,0.0,0.0,0.0,0.0,0.0,1232523.5042,1242269.8659,528513.7891,4179.5973,10112.4303,1507.8817,11008.7016,2401.7599,9746.3616,0.0,low,edge_src_lead_time_scale::SDC-1450,0.5
supplier_lead_time_node_SDC-1450_high,-1468.9837000000407,-6.60000000000105e-05,2.6999999999999247e-05,4.099999999999937e-05,-10.784400000000005,-136.83220000000438,0.003701999999999983,-586.9652999999998,-3883.717599999858,0.0,0.0,0.0,0.0,0.0,0.0,-3903.597700000042,-3884.274699999951,664.3197999999393,2.4578999999994267,0.5570999999999913,10.784400000000005,28.30240000000049,0.0,19.32289999999921,0.0,-0.2876231747211055,-0.0067080874124783125,0.33088235294116725,0.5155935613682012,-0.8261130280485004,-0.02746200292588564,0.6709183534771918,-6.048352543638196,-0.31298524188134186,0.0,nan,nan,nan,nan,nan,-0.31973922344511296,-0.3156056344808174,0.12536115861607866,0.057381481234089766,0.005501652658536538,0.6710634293205514,0.2524638696410724,0.0,0.19582159766623805,nan,509263.0536,0.983821,0.008187,0.007993,1294.6544,498123.256,0.555483,9117.5831,1236979.1348,2912.5,0.0,0.0,0.0,0.0,0.0,1216965.6025,1226852.5296,530589.0647,4285.8956,10126.6053,1617.8456,11238.7778,2401.7599,9886.927,0.0,high,edge_src_lead_time_scale::SDC-1450,1.8
supplier_lead_time_node_SDC-VD0500655A_low,0.030700000002980232,0.0,0.0,0.0,0.0,0.01959999999962747,0.0,0.019700000000739237,0.07370000006631017,0.0,0.0,0.0,0.0,0.0,0.0,0.07360000000335276,0.07360000000335276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010979880031942e-06,0.0,0.0,0.0,0.0,3.933688542149516e-06,0.0,0.00020299759647485747,5.939415457861777e-06,0.0,nan,nan,nan,nan,nan,6.028491831172068e-06,5.9801575565308505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.068,0.983887,0.00816,0.007952,1305.4388,498260.1078,0.551781,9704.5681,1240862.9261,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2738,1230736.8779,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,edge_src_lead_time_scale::SDC-VD0500655A,0.5
supplier_lead_time_node_SDC-VD0500655A_high,-0.035300000046845526,0.0,0.0,0.0,0.0,-0.03859999997075647,0.0,-0.0385999999998603,-0.08459999994374812,0.0,0.0,0.0,0.0,0.0,0.0,-0.08470000000670552,-0.08470000000670552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.911647883586864e-06,0.0,0.0,0.0,0.0,-7.746958041572567e-06,0.0,-0.0003977516357160968,-6.817836457922812e-06,0.0,nan,nan,nan,nan,nan,-6.937680137465189e-06,-6.882056318684637e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510732.002,0.983887,0.00816,0.007952,1305.4388,498260.0496,0.551781,9704.5098,1240862.7678,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.1155,1230736.7196,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,edge_src_lead_time_scale::SDC-VD0500655A,1.8
supplier_lead_time_node_SDC-VD0505677A_low,0.02569999999832362,7.000000000090267e-06,-4.999999999999796e-06,0.0,0.0,-0.017899999977089465,0.0,-0.01779999999962456,-8.08449999988079,0.0,0.0,0.0,0.0,0.0,0.0,0.06169999996200204,-0.638499999884516,-0.8120000000344589,0.0,-7.4460999999992055,0.0,-0.8119999999998981,0.0,-0.7002000000011321,0.0,5.031992928069957e-06,0.000711463816484034,-0.06127450980391906,0.0,0.0,-3.592501266106721e-06,0.0,-0.00018341914807312992,-0.0006515224453890494,0.0,nan,nan,nan,nan,nan,5.053776436648126e-06,-5.1879491833972776e-05,-0.0001532293043208783,0.0,-0.07353411570763811,0.0,-0.007243225385427438,0.0,-0.0070959474347084125,nan,510732.063,0.983894,0.008155,0.007952,1305.4388,498260.0703,0.551781,9704.5306,1240854.7679,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2619,1230736.1658,529923.9329,4283.4377,10118.6021,1607.0612,11209.6634,2401.7599,9866.9039,0.0,low,edge_src_lead_time_scale::SDC-VD0505677A,0.5
supplier_lead_time_node_SDC-VD0505677A_high,-0.5395000000135042,-9.999999999177334e-07,2.0000000000002655e-06,0.0,0.0,-0.5634999999892898,0.0,-0.563399999999092,0.2328000001143664,0.0,0.0,0.0,0.0,0.0,0.0,-1.2946999999694526,-1.163399999961257,0.1521999998949468,0.0,1.396099999999933,0.0,0.1522000000004482,0.0,0.1312999999991007,0.0,-0.00010563269202096405,-0.00010163768805947568,0.024509803921571878,0.0,0.0,-0.00011309354558679858,0.0,-0.005805525170023284,1.8761138643493044e-05,0.0,nan,nan,nan,nan,nan,-0.00010604739637607024,-9.452874049890449e-05,2.8721059237131464e-05,0.0,0.013787214641146317,0.0,0.0013576587483564544,0.0,0.001330616821150138,nan,510731.4978,0.983886,0.008162,0.007952,1305.4388,498259.5247,0.551781,9703.985,1240863.0852,2912.5,0.0,0.0,0.0,0.0,0.0,1220867.9055,1230735.6409,529924.8971,4283.4377,10127.4443,1607.0612,11210.6276,2401.7599,9867.7354,0.0,high,edge_src_lead_time_scale::SDC-VD0505677A,1.8
supplier_lead_time_node_SDC-VD0508918A_low,-35.757299999997485,-6.999999999979245e-06,9.999999999992654e-07,7.000000000000062e-06,0.0,-215.33069999999134,0.0,106.78110000000015,-48.94879999989644,0.0,0.0,0.0,0.0,0.0,0.0,-57.226699999999255,-49.34149999986403,-135.15000000002328,2.4578999999994267,0.3927000000003318,0.0,11.861800000000585,-134.48000000000002,7.885199999998804,0.0,-0.007001186020957194,-0.0007114638164727499,0.012254901960775309,0.08802816901408528,0.0,-0.04321652588668878,0.0,1.1003201344227431,-0.003944738929465307,0.0,nan,nan,nan,nan,nan,-0.004687373552434979,-0.004009102500833047,-0.025503621278437735,0.057381481234089766,0.0038781170328651194,0.0,0.10580996413408646,-5.599227466492384,0.07990997531000259,nan,510696.28,0.98388,0.008161,0.007959,1305.4388,498044.7575,0.551781,9811.3295,1240813.9036,2912.5,0.0,0.0,0.0,0.0,0.0,1220811.9735,1230687.4628,529789.5949,4285.8956,10126.4409,1607.0612,11222.3372,2267.2799,9875.4893,0.0,low,edge_src_lead_time_scale::SDC-VD0508918A,0.5
supplier_lead_time_node_SDC-VD0508918A_high,-7.007200000050943,0.0,9.999999999992654e-07,0.0,0.0,-27.57860000000801,0.0,-51.42859999999928,-16.817099999869242,0.0,0.0,0.0,0.0,0.0,0.0,-16.81720000016503,-16.8171999999322,23.849999999976717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013719914726898106,0.0,0.012254901960775309,0.0,0.0,-0.005534980756664188,0.0,-0.5299432583591348,-0.0013552746757905315,0.0,nan,nan,nan,nan,nan,-0.0013774776198310248,-0.001366433500743259,0.0045006390491309015,0.0,0.0,0.0,0.0,0.0,0.0,nan,510725.0301,0.983887,0.008161,0.007952,1305.4388,498232.5096,0.551781,9653.1198,1240846.0353,2912.5,0.0,0.0,0.0,0.0,0.0,1220852.383,1230719.9871,529948.5949,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,edge_src_lead_time_scale::SDC-VD0508918A,1.8
supplier_lead_time_node_SDC-VD0514881A_low,-0.058600000047590584,7.000000000090267e-06,-6.000000000000796e-06,0.0,0.0,-0.08779999997932464,0.0,-0.08779999999933352,-8.2210999999661,0.0,0.0,0.0,0.0,0.0,0.0,-0.1406000000424683,-0.6518999999389052,-0.274100000038743,0.0,-7.5692999999992026,0.0,-0.27409999999872525,0.0,-0.5113000000001193,0.0,-1.1473727075626822e-05,0.000711463816484034,-0.07352941176471564,0.0,0.0,-1.7621319077855178e-05,0.0,-0.0009047304045527098,-0.0006625309141993701,0.0,nan,nan,nan,nan,nan,-1.1516385213046207e-05,-5.296827052390646e-05,-5.1724325515402625e-05,0.0,-0.07475077987481042,0.0,-0.002445034578986055,0.0,-0.005181602289862027,nan,510731.9787,0.983894,0.008154,0.007952,1305.4388,498260.0004,0.551781,9704.4606,1240854.6313,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.0596,1230736.1524,529924.4708,4283.4377,10118.4789,1607.0612,11210.2013,2401.7599,9867.0928,0.0,low,edge_src_lead_time_scale::SDC-VD0514881A,0.5
supplier_lead_time_node_SDC-VD0514881A_high,-0.1548000000184402,-9.999999999177334e-07,2.0000000000002655e-06,0.0,0.0,-0.0572999999858439,0.0,-0.057199999999284046,1.0652000000700355,0.0,0.0,0.0,0.0,0.0,0.0,-0.3714000000618398,-0.2804999998770654,0.04869999992661178,0.0,1.3456000000005588,0.0,0.04870000000119035,0.0,0.09089999999923748,0.0,-3.0309436008125702e-05,-0.00010163768805947568,0.024509803921571878,0.0,0.0,-1.1500018031314574e-05,0.0,-0.0005894143410041012,8.584349172914571e-05,0.0,nan,nan,nan,nan,nan,-3.0420949271305876e-05,-2.2791225459175573e-05,9.18998412421782e-06,0.0,0.013288500838861886,0.0,0.00043441511857017544,0.0,0.0009211962607948314,nan,510731.8825,0.983886,0.008162,0.007952,1305.4388,498260.0309,0.551781,9704.4912,1240863.9176,2912.5,0.0,0.0,0.0,0.0,0.0,1220868.8288,1230736.5238,529924.7936,4283.4377,10127.3938,1607.0612,11210.5241,2401.7599,9867.695,0.0,high,edge_src_lead_time_scale::SDC-VD0514881A,1.8
supplier_lead_time_node_SDC-VD0518684A_low,0.32539999997243285,1.1000000000094268e-05,-9.000000000000327e-06,-1.000000000001e-06,0.0,-0.6005000000004657,0.0,-0.6005000000004657,-12.282300000078976,0.0,0.0,0.0,0.0,0.0,0.0,0.7811000000219792,-0.47669999999925494,-2.5071000000461936,0.0,-11.805699999998978,0.0,-2.5070999999989,0.0,-1.2578000000012253,0.0,6.371247076895148e-05,0.0011180145687557889,-0.11029411764706283,-0.012575452716310363,0.0,-0.00012051938620446495,0.0,-0.006187820135973208,-0.0009898193000397516,0.0,nan,nan,nan,nan,nan,6.397900773432741e-05,-3.8732895476412214e-05,-0.00047310491238134166,0.0,-0.11658743635052991,0.0,-0.02236390438891557,0.0,-0.012746761901414601,nan,510732.3627,0.983898,0.008151,0.007951,1305.4388,498259.4877,0.551781,9703.9479,1240850.5701,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.9813,1230736.3276,529922.2378,4283.4377,10114.2425,1607.0612,11207.9683,2401.7599,9866.3463,0.0,low,edge_src_lead_time_scale::SDC-VD0518684A,0.5
