capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_capacity_node_SDC-VD0520132A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520132A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520132A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506717.1981,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308375.3561,17400.0,0.0,0.0,0.0,0.0,0.0,7287662.2734,7299036.3101,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2257.9748,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0520132A,ok,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0520132A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520132A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520132A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506713.2723,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308318.0389,17400.0,0.0,0.0,0.0,0.0,0.0,7287604.9563,7298978.9929,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2235.2615,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0520132A,ok,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0525412A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0525412A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0525412A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506699.7737,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308349.8568,17400.0,0.0,0.0,0.0,0.0,0.0,7287636.7742,7299010.8108,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2322.4447,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0525412A,ok,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0525412A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0525412A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0525412A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506713.3191,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308318.7231,17400.0,0.0,0.0,0.0,0.0,0.0,7287605.6404,7298979.6771,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2187.8083,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0525412A,ok,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0901566A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0901566A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0901566A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506696.5892,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308281.6919,17400.0,0.0,0.0,0.0,0.0,0.0,7287568.6092,7298942.6459,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2357.1037,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0901566A,ok,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0901566A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0901566A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0901566A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506718.4116,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308358.5018,17400.0,0.0,0.0,0.0,0.0,0.0,7287645.4192,7299019.4558,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2165.1037,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0901566A,ok,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0910216A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0910216A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0910216A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0910216A,ok,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0910216A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0910216A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0910216A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0910216A,ok,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0914320A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914320A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914320A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0914320A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914320A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914320A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0914360C_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914360C_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914360C_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506720.2158,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308348.9826,17400.0,0.0,0.0,0.0,0.0,0.0,7287635.9,7299009.9366,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2296.4706,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0914360C,ok,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0914360C_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914360C_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914360C_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506714.2807,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308332.7615,17400.0,0.0,0.0,0.0,0.0,0.0,7287619.6789,7298993.7155,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2203.3927,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0914360C,ok,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0914690A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914690A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914690A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0914690A,ok,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0914690A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914690A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0914690A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0914690A,ok,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0949099A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0949099A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0949099A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0949099A,ok,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0949099A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0949099A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0949099A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0949099A,ok,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0951020A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0951020A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0951020A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0951020A,ok,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0951020A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0951020A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0951020A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0951020A,ok,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0960508A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0960508A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0960508A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0960508A,ok,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0960508A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0960508A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0960508A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0960508A,ok,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0964290A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0964290A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0964290A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0964290A,ok,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0964290A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0964290A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0964290A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0964290A,ok,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0972460A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0972460A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0972460A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0972460A,ok,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0972460A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0972460A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0972460A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0972460A,ok,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0975221A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0975221A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0975221A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0975221A,ok,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
