acceptable_is_contiguous,acceptable_levels,acceptable_ranges,baseline_contiguous_safe_high,baseline_contiguous_safe_low,baseline_fill_rate,baseline_inventory_cost,baseline_line_adherence,baseline_margin_pct,baseline_product_availability,baseline_total_cost,capacity_reduction_margin_pct,cost_warning_level,delay_increase_margin_pct,ending_backlog_cross_threshold_at,ending_backlog_monotonicity,fill_rate_cross_service_threshold_at,fill_rate_max,fill_rate_min,fill_rate_monotonicity,first_unacceptable_level,inventory_cost_cross_threshold_at,inventory_cost_max,inventory_cost_monotonicity,levels,line_adherence_cross_baseline_at,line_adherence_min,line_adherence_monotonicity,line_nervousness_max,material_delay_days_max,max_external_procured_qty_delta,max_fill_rate_drop,max_inventory_cost_increase,max_line_adherence_drop,max_line_nervousness_increase,max_material_delay_days_increase,max_product_availability_drop,max_production_replanning_count_increase,max_raw_material_safety_floor_gap_increase,max_raw_material_stockout_days_increase,max_raw_material_target_gap_increase,max_supplier_upstream_ordered_qty_delta,max_total_cost_increase,parameter_group,parameter_key,parameter_label,product_availability_cross_baseline_at,product_availability_min,product_availability_monotonicity,production_replanning_count_max,raw_material_stockout_days_max,reliability_reduction_margin_pct,safe_band_high,safe_band_low,safe_direction,stock_reduction_margin_pct,target_stock_gap_cross_baseline_at,total_cost_cross_threshold_at,total_cost_monotonicity,upstream_capacity_reduction_margin_pct,upstream_delay_increase_margin_pct
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772761.5838,flat,[1.0],,0.998945883,flat,37.0,0.0,15.063500046730042,0.0,61.21100000012666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.063500046730042,249.8412000015378,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0914320A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0914320A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7789450.3288,flat,[1.0],,0.998945883,flat,37.0,0.0,-180138743.62179995,0.0,16749.95600000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180138743.62179995,-523894.40630000085,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0914690A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0914690A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772425.4904,flat,[1.0],,0.998945883,flat,37.0,0.0,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1068.3760999441147,-1121.9686000049114,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0949099A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0949099A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772425.4904,flat,[1.0],,0.998945883,flat,37.0,0.0,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1068.3760999441147,-1121.9686000049114,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0960508A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0960508A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772707.3786,flat,[1.0],,0.998945883,flat,37.0,0.0,-8.26419997215271,0.0,7.0058000003919005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26419997215271,28.59510000050068,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0964290A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0964290A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772425.4904,flat,[1.0],,0.998945883,flat,37.0,0.0,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1068.3760999441147,-1121.9686000049114,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0972460A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0972460A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772425.4904,flat,[1.0],,0.998945883,flat,37.0,0.0,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1068.3760999441147,-1121.9686000049114,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0975221A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0975221A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772919.4237,flat,[1.0],,0.998945883,flat,37.0,0.0,-1464.8999999761581,0.0,219.05090000014752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1464.8999999761581,894.0852999985218,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0989480A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0989480A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772692.9074,flat,[1.0],,0.998945883,flat,37.0,0.0,74.6855000257492,0.0,-7.465400000102818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6855000257492,-30.470800004899502,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0990780A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0990780A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772958.2733,flat,[1.0],,0.998945883,flat,37.0,0.0,-254.83550000190735,0.0,257.90049999952316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.83550000190735,1052.6550999954343,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD1091642A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD1091642A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772696.9049,flat,[1.0],,0.998945883,flat,37.0,0.0,4.189500093460083,0.0,-3.4678999995812774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189500093460083,-14.154500000178814,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD1096202A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD1096202A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7757372.045,flat,[1.0],,0.998945883,flat,37.0,0.0,600885.7802000046,0.0,-15328.327800000086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600885.7802000046,-58592.217600002885,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0508918A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0508918A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7792543.7026,flat,[1.0],,0.998945883,flat,37.0,0.0,-134154.49659991264,0.0,19843.329800000414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134154.49659991264,67395.46400000155,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0518684A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0518684A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772379.64,flat,[1.0],,0.998945883,flat,37.0,0.0,2425859.3744000196,0.0,-320.7328000003472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425859.3744000196,5251.961199998856,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0525412A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0525412A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7766160.4042,flat,[1.0],,0.998945883,flat,37.0,0.0,-26262.904199957848,0.0,-6539.968600000255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26262.904199957848,-35745.16600000113,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0910216A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0910216A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7768880.9978,flat,[1.0],,0.998945883,flat,37.0,0.0,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15589.285700000823,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0949099A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0949099A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772669.8543,flat,[1.0],,0.998945883,flat,37.0,0.0,3030.0398000478745,0.0,-30.51850000023842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0398000478745,-124.56509999930859,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0956464A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0956464A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7768880.9978,flat,[1.0],,0.998945883,flat,37.0,0.0,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15589.285700000823,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0960508A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0960508A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7775186.5774,flat,[1.0],,0.998945883,flat,37.0,0.0,-102294.73639988899,0.0,2486.2045999998227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102294.73639988899,-4220.778700001538,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0964290A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0964290A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7768880.9978,flat,[1.0],,0.998945883,flat,37.0,0.0,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15589.285700000823,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0972460A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0972460A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7768880.9978,flat,[1.0],,0.998945883,flat,37.0,0.0,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15589.285700000823,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0975221A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0975221A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7772700.3728,decreasing,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0500655A,Delai fournisseur SDC-VD0500655A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,decreasing,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7773736.0015,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,15039.938900113106,0.0,1035.628700000234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15039.938900113106,154239.21310000122,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0910216A,Delai fournisseur SDC-VD0910216A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7772796.5318,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,6.799400091171265,0.0,96.1589999999851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.799400091171265,392.4860000014305,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914320A,Delai fournisseur SDC-VD0914320A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7773212.2522,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.30379999429,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Delai fournisseur SDC-VD0949099A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7773212.2522,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.30379999429,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Delai fournisseur SDC-VD0960508A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7773212.2522,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.30379999429,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0972460A,Delai fournisseur SDC-VD0972460A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7773212.2522,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089.30379999429,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0975221A,Delai fournisseur SDC-VD0975221A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",2.0,1.0,1.0,7772700.3728,0.998945883,100.0,0.999142857,61148676.1216,nan,,100.0,,flat,,1.0,1.0,flat,,,7772700.3728,decreasing,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,flat,37.0,0.0,188.49200010299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.49200010299683,0.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0990780A,Delai fournisseur SDC-VD0990780A,,0.999142857,flat,12.0,12.0,nan,2.0,1.0,higher_is_riskier,nan,,,decreasing,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0500655A,Fiabilite fournisseur SDC-VD0500655A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7774700.0451,non_monotonic,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,45233.69620001316,0.0,1999.6722999997437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45233.69620001316,14124.007100000978,supplier_reliability_node,supplier_reliability_node::SDC-VD0518684A,Fiabilite fournisseur SDC-VD0518684A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7775718.547,non_monotonic,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,52291.47240006924,0.0,3018.1742000002414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52291.47240006924,13846.945599995553,supplier_reliability_node,supplier_reliability_node::SDC-VD0520115A,Fiabilite fournisseur SDC-VD0520115A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0520132A,Fiabilite fournisseur SDC-VD0520132A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0949099A,Fiabilite fournisseur SDC-VD0949099A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,1218.598200082779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.598200082779,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0956464A,Fiabilite fournisseur SDC-VD0956464A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0960508A,Fiabilite fournisseur SDC-VD0960508A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0972460A,Fiabilite fournisseur SDC-VD0972460A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0975221A,Fiabilite fournisseur SDC-VD0975221A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0990780A,Fiabilite fournisseur SDC-VD0990780A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7774595.8497,non_monotonic,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,flat,37.0,0.0,45233.69620001316,0.0,1895.4769000001252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45233.69620001316,5086.755199998617,supplier_reliability_node,supplier_reliability_node::SDC-VD1091642A,Fiabilite fournisseur SDC-VD1091642A,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7791246.2356,non_monotonic,"[0.95, 0.97, 0.99, 1.0]",,0.998945883,non_monotonic,37.0,0.0,5000442.55340004,0.0,18545.862800000235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000442.55340004,0.0,supplier_reliability_global,supplier_reliability_scale,Fiabilite fournisseur globale,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,non_monotonic,nan,nan
