case_id,case_input,case_output_dir,guard::backlog_days,guard::max_daily_backlog_qty,guard::min_daily_service_rate,guard::raw_material_max_safety_floor_gap_qty,guard::raw_material_max_target_gap_qty,guard::raw_material_safety_floor_breach_days,guard::raw_material_safety_floor_breach_pairs,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_production,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::inventory_cost,kpi::inventory_holding_cost_node_count,kpi::inventory_holding_cost_node_max,kpi::inventory_holding_cost_proxy_total,kpi::line_adherence,kpi::line_nervousness,kpi::material_delay_days,kpi::material_delay_days_total,kpi::material_delayed_order_count,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::product_availability,kpi::production_replanning_count,kpi::raw_material_stockout_days,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_open_order_qty,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_production_cost,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter_group,parameter_key,parameter_label,safe_direction,status
supplier_reliability_node_SDC-VD0500655A_0_99,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0500655A_0_99\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0500655A_0_99\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489077.0894,0.127112,0.072636,0.3,0.246178,0.090644,0.16343,0.0,620121523.5996,1.0,7772691.9453,31.0,141363288.95315,245777911.642546,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888544804.1141,61148228.2383,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772691.9453,22207691.2724,4441538.2545,27750386.8261,68338188.0,0.0,106327600.0,18344468.4715,15053372.9407,25762139.9999,823730542.808,773234.3333,5542695.5537,216.0,9993461.0726,0.0,0.99,supplier_reliability_node,supplier_reliability_node::SDC-VD0500655A,Fiabilite fournisseur SDC-VD0500655A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0500655A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0500655A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0500655A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0500655A,Fiabilite fournisseur SDC-VD0500655A,lower_is_riskier,ok
combined_capacity_delay_SDC-VD0500655A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_capacity_delay_SDC-VD0500655A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_capacity_delay_SDC-VD0500655A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489159.9058,0.127111,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772695.2323,31.0,141363288.95315,245778015.991268,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148655.1402,25762139.9999,0.0,0.0,0.0,303596571.7376,754600.0,711625982.1517,546130333.115,546130333.115,2083710959.3907,53326939.4047,7772695.2323,22207700.6638,4441540.1328,27750396.2175,68338188.0,0.0,106327600.0,18344596.5421,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993465.2987,0.0,1.0,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0500655A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0500655A,scenario,ok
combined_stock_reliability_SDC-VD0500655A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_stock_reliability_SDC-VD0500655A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_stock_reliability_SDC-VD0500655A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664361523.9907,0.127119,0.07264,0.3,0.246196,0.090606,0.163439,0.0,620265538.9446,1.0,7775832.8576,31.0,141358768.453749,245867981.985569,0.998880192,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,13.0,888698856.4962,61169551.4916,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711642689.8029,546147252.5308,546147252.5308,2084488345.6108,53343186.234,7775832.8576,22216665.3074,4443333.0615,27758994.8525,68338188.0,0.0,106327600.0,18350865.4475,15059691.1915,25762139.9999,823746055.4962,773234.3333,5542329.5451,648.0,9997499.3883,0.0,1.0,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0500655A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0500655A,scenario,ok
supplier_stock_node_SDC-VD0514881A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,119.0,8.0,663150471.8824,0.1277,0.072972,0.3,0.243857,0.091285,0.164186,0.0,617434440.6948,1.0,7767025.408,31.0,141335652.829538,245600515.976214,0.999404085,27.0,0.0,0.0,0.0,25762139.9999,0.0,0.998857143,10.0,10.0,889074671.7008,60822348.9114,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,710624121.813,548078800.7645,548078800.7645,2066335229.9286,53776574.3927,7767025.408,22191501.1657,4438300.2331,27743685.954,68338188.0,0.0,106327600.0,18246704.6734,14831958.2839,25762139.9999,823218766.4,835501.0,5552184.7883,0.0,9986175.5246,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0514881A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,101.0,8.0,662034965.4323,0.129552,0.07403,0.3,0.236902,0.09295,0.166567,0.0,616261483.0652,1.0,7584059.59,31.0,141290546.437477,239821854.232233,1.0,22.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,0.0,0.0,882806187.5098,58540730.3087,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,704440306.2972,537059869.0252,537059869.0252,2035297905.8606,50376844.2225,7584059.59,21668741.6858,4333748.3372,27110114.1264,68338188.0,0.0,106327600.0,17562219.0926,13868397.0897,25762139.9999,815390118.5098,773234.3333,5441372.4406,0.0,9750933.7586,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0514881A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,114.0,8.0,662320860.1337,0.127458,0.072833,0.3,0.244562,0.091273,0.163874,0.0,621043987.0567,1.0,7746727.2361,31.0,141345416.865255,244951065.507986,0.998319353,27.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,9.0,9.0,889327274.3089,60778750.4639,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,710993848.1019,545298410.8298,545298410.8298,2058217177.4879,52906604.1316,7746727.2361,22133506.3889,4426701.2778,27680944.8363,68338188.0,0.0,106327600.0,18233625.1392,14864180.4884,25762139.9999,823057937.3089,835501.0,5547438.4475,0.0,9960077.875,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0514881A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_stock_node_SDC-VD0514881A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0514881A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_5\simulation_output,1398.0,13693518.57638,0.0,7263350.6084,20793472.4136,1528.0,8.0,666642660.2013,0.156373,0.089356,0.3,0.196598,0.056622,0.201051,13693518.5764,620282594.3641,0.468463,7459970.5217,31.0,141371604.437871,236253070.336962,0.969289335,21.0,0.0,0.0,0.0,25762139.9999,0.0,0.6,1440.0,1440.0,824533997.9876,47706259.0651,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,674360366.695,506979929.423,506979929.423,2065777441.8883,40052524.6927,7459970.5217,21314201.4904,4262840.2981,24015439.6248,68338188.0,0.0,92127238.4236,14311877.7195,9378941.7207,12068621.4235,757117928.9876,917849.046,2701238.1344,0.0,9591390.6707,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Capacite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0514881A_0_6,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_6\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_6\simulation_output,1398.0,13693518.57638,0.0,7263350.6084,20793472.4136,1528.0,8.0,666642660.2013,0.156373,0.089356,0.3,0.196598,0.056622,0.201051,13693518.5764,620282594.3641,0.468463,7459970.5217,31.0,141371604.437871,236253070.336962,0.969289335,21.0,0.0,0.0,0.0,25762139.9999,0.0,0.6,1440.0,1440.0,824533997.9876,47706259.0651,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,674360366.695,506979929.423,506979929.423,2065777441.8883,40052524.6927,7459970.5217,21314201.4904,4262840.2981,24015439.6248,68338188.0,0.0,92127238.4236,14311877.7195,9378941.7207,12068621.4235,757117928.9876,773234.3333,2701238.1344,0.0,9591390.6707,0.0,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Capacite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0514881A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Capacite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0514881A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,0.9,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Capacite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0514881A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_capacity_node_SDC-VD0514881A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Capacite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_lead_time_node_SDC-VD0514881A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Delai fournisseur SDC-VD0514881A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0514881A_1_25,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_1_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_1_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,143.0,8.0,663331960.5001,0.126994,0.072568,0.3,0.246551,0.090608,0.163278,0.0,614768132.3782,1.0,7762017.2642,31.0,141365129.57718,245437597.30827,0.998957145,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888183165.6112,61120949.5037,25762139.9999,0.0,0.0,0.0,303597550.0076,754600.0,711187299.2364,550505671.9297,550505671.9297,2083216021.3589,54492454.8538,7762017.2642,22177192.1834,4435438.4367,27715234.8814,68338188.0,0.0,106327600.0,18336284.8511,15069429.7712,25762139.9999,824333828.6112,773234.3333,5538042.698,0.0,9979736.4825,0.0,1.25,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Delai fournisseur SDC-VD0514881A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0514881A_1_5,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_1_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_1_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,143.0,8.0,663331750.4196,0.126916,0.072524,0.3,0.246847,0.090534,0.163178,0.0,614770521.5824,1.0,7763558.4248,31.0,141355081.505887,245486492.732031,0.998957145,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888184265.6112,61170643.3451,25762139.9999,0.0,0.0,0.0,303598839.2119,754600.0,711189688.4407,550506771.9297,550506771.9297,2083219754.5765,54553262.8538,7763558.4248,22181595.4993,4436319.0999,27719638.5704,68338188.0,0.0,106327600.0,18351193.0035,15099811.7712,25762139.9999,824334928.6112,773234.3333,5538043.0711,0.0,9981717.9747,0.0,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Delai fournisseur SDC-VD0514881A,higher_is_riskier,ok
supplier_lead_time_node_SDC-VD0514881A_2_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_2_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_lead_time_node_SDC-VD0514881A_2_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,146.0,8.0,663675085.6126,0.126917,0.072524,0.3,0.246902,0.090478,0.163179,0.0,615252080.5779,1.0,7779162.468,31.0,141345028.025736,246007254.37317,0.999054762,36.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888364520.71,61293257.9512,25762139.9999,0.0,0.0,0.0,303601219.2813,754600.0,711354515.4361,550275455.3585,550275455.3585,2080365129.1849,54546049.3272,7779162.468,22226178.4799,4445235.696,27771844.9361,68338188.0,0.0,106327600.0,18387977.3854,15133435.6298,25762139.9999,824423451.71,773234.3333,5545666.4561,0.0,10001780.316,0.0,2.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Delai fournisseur SDC-VD0514881A,higher_is_riskier,ok
supplier_reliability_node_SDC-VD0514881A_0_95,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_0_95\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_0_95\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664521969.5548,0.12718,0.072674,0.3,0.245935,0.090694,0.163517,0.0,620208369.5276,1.0,7772531.5571,31.0,141359683.688444,245772699.511317,0.998910221,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,13.0,888631650.0422,61114572.6276,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711591409.3859,546095972.1139,546095972.1139,2084253334.0915,53312670.4091,7772531.5571,22207233.0203,4441446.6041,27749979.6011,68338188.0,0.0,106327600.0,18334371.7883,15030221.2382,25762139.9999,823695581.0422,773234.3333,5542746.5808,605.0,9993254.8592,0.0,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0514881A,Fiabilite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0514881A_0_97,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_0_97\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_0_97\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664502369.5173,0.127121,0.072641,0.3,0.246147,0.09065,0.163441,0.0,620157670.1385,1.0,7772660.7953,31.0,141361911.383598,245775747.407365,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888581596.8913,61143829.527,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711655467.9968,546160030.7248,546160030.7248,2083763289.2193,53306456.9556,7772660.7953,22207602.2724,4441520.4545,27750314.1917,68338188.0,0.0,106327600.0,18343148.8581,15050366.4772,25762139.9999,823760527.8913,773234.3333,5542711.9193,363.0,9993421.0226,0.0,0.97,supplier_reliability_node,supplier_reliability_node::SDC-VD0514881A,Fiabilite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0514881A_0_99,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_0_99\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_0_99\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664553765.5499,0.127108,0.072633,0.3,0.246181,0.090652,0.163425,0.0,620247767.7373,1.0,7772489.8238,31.0,141357517.387821,245771288.728462,0.998869084,39.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,13.0,14.0,888706150.4066,61148573.2866,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711641016.623,546145588.4783,546145588.4783,2084544441.5331,53334760.7649,7772489.8238,22207113.7824,4441422.7565,27750359.1318,68338188.0,0.0,106342000.0,18344571.986,15053642.1688,25762139.9999,823760081.4066,773234.3333,5543245.3494,121.0,9993201.2021,0.0,0.99,supplier_reliability_node,supplier_reliability_node::SDC-VD0514881A,Fiabilite fournisseur SDC-VD0514881A,lower_is_riskier,ok
supplier_reliability_node_SDC-VD0514881A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\supplier_reliability_node_SDC-VD0514881A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489289.4203,0.127112,0.072635,0.3,0.246181,0.090643,0.163429,0.0,620121739.5996,1.0,7772700.3728,31.0,141363288.95315,245778179.179554,0.998945883,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888545020.1141,61148676.1216,25762139.9999,0.0,0.0,0.0,303596359.9729,754600.0,711625982.1517,546130544.8797,546130544.8797,2083710077.7581,53327515.4047,7772700.3728,22207715.3507,4441543.0701,27750410.9045,68338188.0,0.0,106327600.0,18344602.8365,15053662.3807,25762139.9999,823730758.808,773234.3333,5542695.5537,0.0,9993471.9078,0.0,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0514881A,Fiabilite fournisseur SDC-VD0514881A,lower_is_riskier,ok
combined_capacity_delay_SDC-VD0514881A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_capacity_delay_SDC-VD0514881A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_60_75_guarded\cases\combined_capacity_delay_SDC-VD0514881A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,143.0,8.0,663331960.5001,0.126994,0.072568,0.3,0.246551,0.090608,0.163278,0.0,614768132.3782,1.0,7762017.2642,31.0,141365129.57718,245437597.30827,0.998957145,37.0,0.0,0.0,0.0,25762139.9999,0.0,0.999142857,12.0,12.0,888183165.6112,61120949.5037,25762139.9999,0.0,0.0,0.0,303597550.0076,754600.0,711187299.2364,550505671.9297,550505671.9297,2083216021.3589,54492454.8538,7762017.2642,22177192.1834,4435438.4367,27715234.8814,68338188.0,0.0,106327600.0,18336284.8511,15069429.7712,25762139.9999,824333828.6112,773234.3333,5538042.698,0.0,9979736.4825,0.0,1.0,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0514881A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0514881A,scenario,ok
