day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,opening_open_order_transport_cost_day,external_procurement_transport_cost_day,operational_transport_cost_day,purchase_cost_day,opening_open_order_purchase_cost_day,external_procurement_purchase_cost_day,operational_purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
624,13657.1429,13657.1429,0.0,73146.8339,14400.0,82815.1998,2276434453.1416,94254.9397,121184.9224,53859.9655,269299.8276,3906.7717,0.0,1000.0,3906.7717,8513.5249,0.0,7065.5,8513.5249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
625,13657.1429,13657.1429,0.0,150218.4541,0.0,43814.5714,2276536079.8815,94302.3156,121245.8343,53887.0375,269435.1873,2454.6892,0.0,1000.0,2454.6892,1079.25,0.0,7065.5,1079.25,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
626,13657.1429,13657.1429,0.0,107240.8827,14400.0,39202.3426,2276567803.2512,94328.6039,121279.6336,53902.0594,269510.297,1906.352,0.0,0.0,1906.352,3614.7249,0.0,0.0,3614.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,13657.1429,13657.1429,0.0,103237.3426,14400.0,64248.3426,2276570522.0808,94375.979,121340.5444,53929.1308,269645.6542,1907.7578,0.0,0.0,1907.7578,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,13657.1429,13657.1429,0.0,77332.8827,14400.0,40948.3426,2276600637.4505,94397.7366,121368.5185,53941.5638,269707.8188,1907.8856,0.0,1000.0,1907.8856,27597.7249,0.0,7065.5,27597.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
629,13657.1429,13657.1429,0.0,108873.1742,14400.0,59248.3426,2276633993.1117,94446.8606,121431.6779,53969.6346,269848.1731,1907.6856,0.0,0.0,1907.6856,6068.2249,0.0,0.0,6068.2249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
630,13657.1429,13657.1429,0.0,88301.2857,14400.0,34203.3426,2276652622.8844,94477.8493,121471.5206,53987.3425,269936.7124,1906.3072,0.0,1233.856,1906.3072,2535.4749,0.0,7182.428,2535.4749,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
631,19389.5714,19389.5714,0.0,88590.6597,14400.0,105114.1998,2276594851.7454,94483.7995,121479.1708,53990.7426,269953.7128,8299.73,0.0,467.712,8299.73,6068.2249,0.0,233.856,6068.2249,11692.8,0.0,0.0,0.0,0.0,0.0,0.0
632,19389.5714,19389.5714,0.0,68376.2509,14400.0,113133.0569,2276538802.3404,94466.1035,121456.4187,53980.6305,269903.1527,4067.4997,0.0,1701.568,4067.4997,7147.4749,0.0,7416.284,7147.4749,42539.2,25000.0,0.0,0.0,0.0,0.0,0.0
633,19389.5714,19389.5714,0.0,213254.7712,14400.0,45292.0569,2276670425.4557,94481.3208,121475.9838,53989.3262,269946.6308,2444.8045,0.0,1935.424,2444.8045,4157.7249,0.0,7533.212,4157.7249,48385.6,0.0,0.0,0.0,0.0,0.0,0.0
634,19389.5714,19389.5714,0.0,103495.6028,14400.0,70885.7712,2276686696.0884,94507.1242,121509.1597,54004.071,270020.3549,3236.967,0.0,935.424,3236.967,5781.4249,0.0,467.712,5781.4249,23385.6,30846.4,0.0,0.0,0.0,0.0,0.0
635,19389.5714,19389.5714,0.0,195888.4855,14400.0,62166.1998,2276789170.5752,94582.7297,121606.3667,54047.2741,270236.3704,3945.2312,0.0,1701.568,3945.2312,4980.7749,0.0,7416.284,4980.7749,42539.2,11692.8,0.0,0.0,0.0,0.0,0.0
636,19389.5714,19389.5714,0.0,103502.1428,14400.0,77796.9141,2276803764.405,94621.2325,121655.8703,54069.2757,270346.3784,4004.3138,0.0,233.856,4004.3138,5781.4249,0.0,116.928,5781.4249,5846.4,42539.2,0.0,0.0,0.0,0.0,0.0
637,19389.5714,19389.5714,0.0,133959.4855,14400.0,52987.9141,2276880406.9775,94652.5143,121696.0899,54087.151,270435.7552,4006.8067,0.0,1000.0,4006.8067,3078.4749,0.0,7065.5,3078.4749,25000.0,48385.6,0.0,0.0,0.0,0.0,0.0
638,9921.7143,9921.7143,0.0,87771.3171,14400.0,58544.3426,2276895666.8101,94672.022,121721.1712,54098.2983,270491.4916,1310.2162,0.0,0.0,1310.2162,6068.2249,0.0,0.0,6068.2249,0.0,23385.6,0.0,0.0,0.0,0.0,0.0
639,9921.7143,9921.7143,0.0,71261.6341,14400.0,44154.7712,2276932959.1313,94720.5242,121783.5311,54126.0138,270630.0692,119.0476,0.0,1000.0,119.0476,7147.4749,0.0,7065.5,7147.4749,25000.0,42539.2,0.0,0.0,0.0,0.0,0.0
640,9921.7143,9921.7143,0.0,61330.4507,14400.0,14109.7712,2276948628.4689,94731.0738,121797.0949,54132.0422,270660.2109,117.597,0.0,1000.0,117.597,2535.4749,0.0,7065.5,2535.4749,25000.0,5846.4,0.0,0.0,0.0,0.0,0.0
641,9921.7143,9921.7143,0.0,50149.4286,0.0,13926.0,2277013856.1832,94751.217,121822.9933,54143.5526,270717.7629,108.1852,0.0,0.0,108.1852,2445.3,0.0,0.0,2445.3,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
642,9921.7143,9921.7143,0.0,13444.0314,0.0,13834.0,2277017378.5003,94746.7871,121817.2978,54141.0212,270705.1061,105.6534,0.0,0.0,105.6534,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,9921.7143,9921.7143,0.0,23417.7398,0.0,13788.0,2277055874.5258,94743.5323,121813.113,54139.1613,270695.8066,104.3875,0.0,0.0,104.3875,2445.3,0.0,0.0,2445.3,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
644,9921.7143,9921.7143,0.0,8564.511,0.0,18743.0,2277079517.3226,94739.6686,121808.1453,54136.9535,270684.7674,103.2213,0.0,0.0,103.2213,3524.55,0.0,0.0,3524.55,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
645,13233.2857,13233.2857,0.0,48384.0,14400.0,57150.6283,2277039720.381,94727.0939,121791.9779,54129.768,270648.8398,1258.7338,0.0,0.0,1258.7338,8769.7249,0.0,0.0,8769.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,13233.2857,13233.2857,0.0,8483.0,0.0,31193.7143,2277017473.381,94706.9772,121766.1136,54118.2727,270591.3635,1699.1194,0.0,1000.0,1699.1194,2445.3,0.0,7065.5,2445.3,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
647,13233.2857,13233.2857,0.0,32662.8571,0.0,37119.7143,2277018433.2381,94693.5824,121748.8917,54110.6185,270553.0926,1734.6776,0.0,0.0,1734.6776,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,13233.2857,13233.2857,0.0,76567.8885,14400.0,37398.1998,2277021480.6136,94680.8723,121732.5501,54103.3556,270516.7779,1772.4511,0.0,0.0,1772.4511,3327.9249,0.0,0.0,3327.9249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,13233.2857,13233.2857,0.0,21508.8571,0.0,41304.8571,2277007057.3279,94663.0424,121709.6259,54093.1671,270465.8353,2315.6158,0.0,0.0,2315.6158,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,13233.2857,13233.2857,0.0,96029.3113,14400.0,70165.3426,2277021800.9833,94658.65,121703.9786,54090.6571,270453.2857,2744.1226,0.0,0.0,2744.1226,6860.6749,0.0,0.0,6860.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
651,13233.2857,13233.2857,0.0,32771.6028,122200.0,30224989.3426,2238027603.4647,93118.9256,119724.333,53210.8147,266054.0733,2745.4777,0.0,1000.0,2745.4777,71477.5749,0.0,7065.5,71477.5749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
652,14868.1429,14868.1429,0.0,40072.7398,14400.0,149958.1998,2237934832.8344,93093.4078,119691.5243,53196.233,265981.1652,6158.9487,0.0,0.0,6158.9487,13508.6749,0.0,0.0,13508.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,14868.1429,14868.1429,0.0,40040.0,0.0,121101.2857,2237907380.4058,93069.4283,119660.6935,53182.5304,265912.6522,4532.9282,0.0,1000.0,4532.9282,2158.5,0.0,7065.5,2158.5,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
654,14868.1429,14868.1429,0.0,52813.6284,14400.0,128305.0569,2237849003.8068,93064.4024,119654.2317,53179.6585,265898.2926,3078.5199,0.0,0.0,3078.5199,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,14868.1429,14868.1429,0.0,64443.374,14400.0,103305.0569,2237852256.9536,93076.4146,119669.6759,53186.5226,265932.6132,3078.3829,0.0,1000.0,3078.3829,3327.9249,0.0,7065.5,3327.9249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
656,14868.1429,14868.1429,0.0,73923.4797,14400.0,133304.0569,2237820836.2059,93088.0997,119684.6996,53193.1998,265965.999,3078.5647,0.0,233.856,3078.5647,8226.7249,0.0,116.928,8226.7249,5846.4,0.0,0.0,0.0,0.0,0.0,0.0
657,14868.1429,14868.1429,0.0,47729.7143,14400.0,103304.0569,2237813221.6929,93077.9042,119671.5911,53187.3738,265936.8691,3078.3553,0.0,1467.712,3078.3553,3327.9249,0.0,7299.356,3327.9249,36692.8,25000.0,0.0,0.0,0.0,0.0,0.0
658,14868.1429,14868.1429,0.0,18643.374,14400.0,118404.0569,2237726420.8396,93058.6671,119646.8578,53176.3812,265881.9061,3078.4821,0.0,701.568,3078.4821,5245.1749,0.0,350.784,5245.1749,17539.2,0.0,0.0,0.0,0.0,0.0,0.0
659,17566.7143,17566.7143,0.0,78494.511,14400.0,168781.6283,2237681393.9805,93042.0763,119625.5267,53166.9008,265834.5039,8710.6533,0.0,1935.424,8710.6533,7147.4749,0.0,7533.212,7147.4749,48385.6,25000.0,0.0,0.0,0.0,0.0,0.0
660,17566.7143,17566.7143,0.0,87028.7456,14400.0,136526.1997,2237642203.1846,93033.3418,119614.2966,53161.9096,265809.5479,6705.6438,0.0,1935.424,6705.6438,1169.4249,0.0,7533.212,1169.4249,48385.6,5846.4,0.0,0.0,0.0,0.0,0.0
661,17566.7143,17566.7143,0.0,83339.7712,14400.0,133793.1998,2237642102.8143,93043.3214,119627.1276,53167.6123,265838.0613,3673.2179,0.0,701.568,3673.2179,7147.4749,0.0,350.784,7147.4749,17539.2,36692.8,0.0,0.0,0.0,0.0,0.0
662,17566.7143,17566.7143,0.0,162089.0,14400.0,104029.1998,2237715652.0727,93090.2518,119687.4666,53194.4296,265972.148,3676.8826,0.0,1233.856,3676.8826,2791.6749,0.0,7182.428,2791.6749,30846.4,17539.2,0.0,0.0,0.0,0.0,0.0
663,17566.7143,17566.7143,0.0,208534.9709,14400.0,124021.1998,2237847438.702,93194.7369,119821.8046,53254.1354,266270.6769,3679.3507,0.0,0.0,3679.3507,4702.1749,0.0,0.0,4702.1749,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
664,17566.7143,17566.7143,0.0,113686.1684,14400.0,108067.1998,2237911224.5289,93242.2185,119882.8524,53281.2677,266406.3386,3680.5799,0.0,1000.0,3680.5799,19048.6749,0.0,7065.5,19048.6749,25000.0,48385.6,0.0,0.0,0.0,0.0,0.0
665,17566.7143,17566.7143,0.0,125762.7456,122200.0,323890.1998,2228974558.0674,91785.4156,118009.8201,52448.8089,262244.0447,3682.1728,0.0,0.0,3682.1728,54697.1249,0.0,0.0,54697.1249,0.0,17539.2,0.0,0.0,0.0,0.0,0.0
666,11190.4286,11190.4286,0.0,132579.5424,500000.0,131229.7143,2229604756.8669,92199.0802,118541.6745,52685.1887,263425.9433,1230.4769,0.0,1000.0,1230.4769,0.0,0.0,7065.5,0.0,25000.0,30846.4,0.0,0.0,0.0,0.0,0.0
667,11190.4286,11190.4286,0.0,148718.9082,500000.0,123571.0,2230237815.3466,92625.4199,119089.8256,52928.8114,264644.0568,110.6654,0.0,0.0,110.6654,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,11190.4286,11190.4286,0.0,86231.7143,500000.0,118433.0,2230833386.6323,93038.2246,119620.5745,53164.6998,265823.4989,106.7983,0.0,0.0,106.7983,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
669,11190.4286,11190.4286,0.0,142237.2056,500000.0,118342.0,2231459963.4093,93456.2082,120157.982,53403.5476,267017.7379,104.2939,0.0,0.0,104.2939,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,11190.4286,11190.4286,0.0,68566.0,500000.0,73520.0,2232037868.9807,93855.8425,120671.7975,53631.91,268159.55,103.1927,0.0,0.0,103.1927,3811.35,0.0,0.0,3811.35,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
671,11190.4286,11190.4286,0.0,88566.0,500000.0,63475.0,2232610774.5522,94255.6271,121185.8063,53860.3584,269301.7919,101.8154,0.0,0.0,101.8154,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,11190.4286,11190.4286,0.0,73521.0,200000.0,68430.0,2232871317.1236,94436.9529,121418.9395,53963.9731,269819.8655,100.6464,0.0,0.0,100.6464,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,17842.7143,17842.7143,0.0,30078520.0,14400.0,193617.4855,2262765268.8963,94405.4367,121378.4186,53945.9638,269729.8191,14026.1156,0.0,0.0,14026.1156,6324.4249,0.0,0.0,6324.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,17842.7143,17842.7143,0.0,107004.2857,0.0,176268.4286,2262736548.0392,94380.5096,121346.3695,53931.7198,269658.599,10551.9254,0.0,1000.0,10551.9254,0.0,0.0,7065.5,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
675,17842.7143,17842.7143,0.0,208665.7712,14400.0,109119.1998,2262850098.8688,94385.4016,121352.6593,53934.5152,269672.5761,3832.4865,0.0,0.0,3832.4865,3614.7249,0.0,0.0,3614.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,17842.7143,17842.7143,0.0,275606.2857,14400.0,134120.1998,2263005591.2129,94525.6808,121533.0181,54014.6747,270073.3736,3832.6539,0.0,0.0,3832.6539,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,17842.7143,17842.7143,0.0,113915.6028,14400.0,114121.1998,2263029392.8741,94546.143,121559.3267,54026.3674,270131.8371,3832.6138,0.0,1000.0,3832.6138,4693.9749,0.0,7065.5,4693.9749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
678,17842.7143,17842.7143,0.0,106476.4797,14400.0,129122.1998,2263040754.4122,94571.6786,121592.1582,54040.9592,270204.7961,3832.6395,0.0,0.0,3832.6395,5781.4249,0.0,0.0,5781.4249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
679,17842.7143,17842.7143,0.0,47122.2857,122200.0,164001.1998,2254166980.2908,93045.0835,119629.393,53168.6191,265843.0956,3832.7296,0.0,1000.0,3832.7296,4157.7249,0.0,7065.5,4157.7249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
680,9977.1429,9977.1429,0.0,49636.4913,14400.0,166102.4855,2254122210.1262,93053.7012,119640.4729,53173.5435,265867.7176,1351.2719,0.0,0.0,1351.2719,5781.4249,0.0,0.0,5781.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,9977.1429,9977.1429,0.0,119786.194,0.0,128213.0,2254257019.1774,93125.8813,119733.276,53214.7893,266073.9467,100.8827,0.0,1000.0,100.8827,3811.35,0.0,7065.5,3811.35,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
682,9977.1429,9977.1429,0.0,71773.4913,0.0,123213.0,2254318815.5258,93170.3359,119790.4318,53240.1919,266200.9596,100.8133,0.0,0.0,100.8133,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,9977.1429,9977.1429,0.0,91667.4541,0.0,123212.0,2254425505.8371,93221.5492,119856.2775,53269.4567,266347.2834,100.7886,0.0,0.0,100.7886,2158.5,0.0,0.0,2158.5,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
684,9977.1429,9977.1429,0.0,63837.0,0.0,68390.0,2254479365.6942,93258.3088,119903.5399,53290.4622,266452.3109,99.5456,0.0,0.0,99.5456,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,9977.1429,9977.1429,0.0,98851.0314,0.0,63345.0,2254593239.5827,93296.7878,119953.0129,53312.4502,266562.2508,98.2378,0.0,0.0,98.2378,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
686,9977.1429,9977.1429,0.0,153746.0256,0.0,73300.0,2254737008.4654,93383.0566,120063.9299,53361.7466,266808.7331,97.1411,0.0,0.0,97.1411,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,20157.8571,20157.8571,0.0,123569.0,14400.0,230092.6283,2254647088.9524,93358.0135,120031.7317,53347.4363,266737.1815,17738.4106,0.0,0.0,17738.4106,8513.5249,0.0,0.0,8513.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,20157.8571,20157.8571,0.0,158769.0,14400.0,149339.6283,2254673922.4394,93377.1921,120056.3898,53358.3955,266791.9773,4579.1651,0.0,1233.856,4579.1651,3327.9249,0.0,7182.428,3327.9249,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
689,20157.8571,20157.8571,0.0,128524.0,14400.0,128682.6283,2254686121.9264,93424.8731,120117.694,53385.6418,266928.2089,3535.5849,0.0,467.712,3535.5849,6324.4249,0.0,233.856,6324.4249,11692.8,0.0,0.0,0.0,0.0,0.0,0.0
690,20157.8571,20157.8571,0.0,183721.0,28800.0,157365.3995,2254704142.6146,93468.5391,120173.836,53410.5938,267052.9688,4570.5817,0.0,1935.424,4570.5817,8316.8997,0.0,7533.212,8316.8997,48385.6,0.0,0.0,0.0,0.0,0.0,0.0
691,20157.8571,20157.8571,0.0,224504.7457,28800.0,152463.3995,2254757847.0486,93531.3575,120254.6025,53446.49,267232.45,4570.5857,0.0,2403.136,4570.5857,7780.6497,0.0,7767.068,7780.6497,60078.4,0.0,0.0,0.0,0.0,0.0,0.0
692,20157.8571,20157.8571,0.0,319643.4216,28800.0,157409.3995,2254931790.5585,93701.9877,120473.9842,53543.993,267719.965,4571.7925,0.0,2636.992,4571.7925,8316.8997,0.0,7883.996,8316.8997,65924.8,30846.4,0.0,0.0,0.0,0.0,0.0
693,20157.8571,20157.8571,0.0,288053.7143,28800.0,157598.3995,2255049043.761,93841.2197,120652.9968,53623.5541,268117.7706,4574.3732,0.0,2636.992,4574.3732,8859.8997,0.0,7883.996,8859.8997,65924.8,11692.8,0.0,0.0,0.0,0.0,0.0
694,23068.4286,23068.4286,0.0,123678.8026,28800.0,194786.971,2254982005.709,93846.4339,120659.7007,53626.5337,268132.6683,10595.1588,0.0,2169.28,10595.1588,6950.8497,0.0,7650.14,6950.8497,54232.0,48385.6,0.0,0.0,0.0,0.0,0.0
695,23068.4286,23068.4286,0.0,235341.777,28800.0,188810.3995,2255017882.0029,93920.6538,120755.1263,53668.945,268344.725,8002.6715,0.0,1233.856,8002.6715,8316.8997,0.0,7182.428,8316.8997,30846.4,60078.4,0.0,0.0,0.0,0.0,0.0
696,23068.4286,23068.4286,0.0,213023.9199,28800.0,147189.3996,2255111538.8396,94052.8332,120925.0713,53744.4761,268722.3806,4789.4748,0.0,2000.0,4789.4748,7780.6497,0.0,14131.0,7780.6497,50000.0,65924.8,0.0,0.0,0.0,0.0,0.0
697,23068.4286,23068.4286,0.0,243181.8165,14400.0,120076.6283,2255309853.3716,94192.9434,121105.2129,53824.5391,269122.6953,4709.2397,0.0,1000.0,4709.2397,3327.9249,0.0,7065.5,3327.9249,25000.0,65924.8,0.0,0.0,0.0,0.0,0.0
698,23068.4286,23068.4286,0.0,175339.6678,14400.0,95300.6283,2255403633.955,94287.0152,121226.1624,53878.2944,269391.4721,4709.4721,0.0,0.0,4709.4721,8513.5249,0.0,0.0,8513.5249,0.0,54232.0,0.0,0.0,0.0,0.0,0.0
699,23068.4286,23068.4286,0.0,165481.8572,14400.0,85446.6283,2255464070.1278,94349.2328,121306.1564,53913.8473,269569.2365,4710.7305,0.0,1000.0,4710.7305,6324.4249,0.0,7065.5,6324.4249,25000.0,30846.4,0.0,0.0,0.0,0.0,0.0
700,23068.4286,23068.4286,0.0,132499.3368,28800.0,91583.3995,2255473092.5814,94349.0944,121305.9786,53913.7683,269568.8413,4719.1629,0.0,1000.0,4719.1629,37332.8497,0.0,7065.5,37332.8497,25000.0,50000.0,0.0,0.0,0.0,0.0,0.0
701,14195.8571,14195.8571,0.0,124228.1998,14400.0,47413.1998,2255543469.6968,94407.7245,121381.3601,53947.2711,269736.3557,1504.5721,0.0,1000.0,1504.5721,4980.7749,0.0,7065.5,4980.7749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
702,14195.8571,14195.8571,0.0,91897.9396,14400.0,44490.7712,2255554485.9805,94457.9658,121445.956,53975.9804,269879.9022,125.6766,0.0,0.0,125.6766,7403.6749,0.0,0.0,7403.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,14195.8571,14195.8571,0.0,128841.2253,14400.0,29390.7712,2255652544.55,94537.346,121548.0163,54021.3406,270106.7029,125.5441,0.0,1000.0,125.5441,6060.0249,0.0,7065.5,6060.0249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
704,14195.8571,14195.8571,0.0,80167.2509,0.0,9252.0,2255743515.9437,94583.764,121607.6965,54047.8651,270239.3256,117.0873,0.0,0.0,117.0873,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
705,14195.8571,14195.8571,0.0,44035.8026,0.0,9115.0,2255798355.8891,94578.2934,121600.663,54044.7391,270223.6955,113.3171,0.0,0.0,113.3171,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
706,14195.8571,14195.8571,0.0,25135.7712,0.0,19022.0,2255809295.8032,94582.9204,121606.612,54047.3831,270236.9155,110.8994,0.0,0.0,110.8994,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,14195.8571,14195.8571,0.0,3884.0,0.0,18976.0,2255823983.946,94575.8951,121597.5795,54043.3686,270216.8432,109.6335,0.0,0.0,109.6335,3524.55,0.0,0.0,3524.55,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
708,15572.0,15572.0,0.0,18883.0,0.0,28924.0,2255817301.946,94560.3749,121577.6249,54034.5,270172.4998,1498.8211,0.0,0.0,1498.8211,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,15572.0,15572.0,0.0,43941.0314,0.0,49450.0,2255820105.9774,94533.8834,121543.5644,54019.3619,270096.8097,3130.5181,0.0,0.0,3130.5181,4603.8,0.0,0.0,4603.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,15572.0,15572.0,0.0,170935.4286,122200.0,249897.7712,2246927057.1417,92999.9462,119571.3594,53142.8264,265714.132,3225.3033,0.0,0.0,3225.3033,7631.0749,0.0,0.0,7631.0749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,15572.0,15572.0,0.0,52680.2857,0.0,104851.0,2246933021.4274,92986.8461,119554.5164,53135.3406,265676.7032,3219.4597,0.0,1000.0,3219.4597,3237.75,0.0,7065.5,3237.75,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
712,15572.0,15572.0,0.0,19484.7398,14400.0,139142.7712,2246835004.3685,92958.4944,119518.0642,53119.1397,265595.6983,3226.7186,0.0,0.0,3226.7186,47027.5249,0.0,0.0,47027.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,15572.0,15572.0,0.0,23291.8571,14400.0,110088.7712,2246769893.4269,92937.4294,119490.9806,53107.1025,265535.5125,3227.8064,0.0,1000.0,3227.8064,5236.9749,0.0,7065.5,5236.9749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
714,15572.0,15572.0,0.0,71197.1742,14400.0,140032.7712,2246727788.8024,92930.1012,119481.5586,53102.915,265514.5748,3229.0981,0.0,0.0,3229.0981,9305.9749,0.0,0.0,9305.9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,27289.4286,27289.4286,0.0,34289.0256,14400.0,329515.1997,2246467620.1721,92738.3502,119235.0217,52993.343,264966.7149,29525.45,0.0,1000.0,29525.45,3614.7249,0.0,7065.5,3614.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
716,27289.4286,27289.4286,0.0,120552.2056,28800.0,197363.3995,2246354420.4946,92720.0355,119211.4742,52982.8774,264914.3871,9733.596,0.0,0.0,9733.596,6950.8497,0.0,0.0,6950.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,27289.4286,27289.4286,0.0,71476.5168,28800.0,167651.3995,2246226949.1282,92701.4925,119187.6332,52972.2814,264861.4071,5831.9643,0.0,1000.0,5831.9643,9146.6997,0.0,7065.5,9146.6997,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
718,27289.4286,27289.4286,0.0,257870.8571,28800.0,162551.3995,2246297664.1022,92820.4596,119340.591,53040.2627,265201.3133,5831.7635,0.0,2467.712,5831.7635,7237.6497,0.0,14364.856,7237.6497,61692.8,0.0,0.0,0.0,0.0,0.0,0.0
719,27289.4286,27289.4286,0.0,97858.3879,28800.0,159251.3995,2246231666.607,92819.5131,119339.374,53039.7218,265198.6088,5831.9618,0.0,1935.424,5831.9618,29854.5997,0.0,7533.212,29854.5997,48385.6,25000.0,0.0,0.0,0.0,0.0,0.0
720,27289.4286,27289.4286,0.0,272158.9082,28800.0,157550.3995,2246321669.6321,92959.9203,119519.8975,53119.9544,265599.7722,5831.6637,0.0,2403.136,5831.6637,6158.3997,0.0,7767.068,6158.3997,60078.4,0.0,0.0,0.0,0.0,0.0,0.0
721,27289.4286,27289.4286,0.0,73600.6051,136600.0,348728.3995,2237281032.8885,91437.0561,117561.9292,52249.7463,261248.7317,5832.064,0.0,2870.848,5832.064,12030.0717,0.0,8000.924,12030.0717,71771.2,25000.0,0.0,0.0,0.0,0.0,0.0
722,19260.7143,19260.7143,0.0,128496.9083,528800.0,190130.971,2237803221.8565,91860.8631,118106.824,52491.9218,262459.6088,2037.2185,0.0,2870.848,2037.2185,7237.6497,0.0,8000.924,7237.6497,71771.2,61692.8,0.0,0.0,0.0,0.0,0.0
723,19260.7143,19260.7143,0.0,129989.748,528800.0,181109.971,2238286107.4641,92284.1151,118651.0052,52733.7801,263668.9004,1150.2473,0.0,2403.136,1150.2473,7780.6497,0.0,7767.068,7780.6497,60078.4,48385.6,0.0,0.0,0.0,0.0,0.0
724,19260.7143,19260.7143,0.0,176200.6051,528800.0,166329.3995,2238865259.3004,92739.8134,119236.9029,52994.1791,264970.8954,1096.4956,0.0,2467.712,1096.4956,8316.8997,0.0,14364.856,8316.8997,61692.8,60078.4,0.0,0.0,0.0,0.0,0.0
725,19260.7143,19260.7143,0.0,100729.4286,514400.0,148286.9141,2239437044.2731,93148.0078,119761.7244,53227.4331,266137.1653,2748.0954,0.0,1000.0,2748.0954,2248.6749,0.0,7065.5,2248.6749,25000.0,71771.2,0.0,0.0,0.0,0.0,0.0
