scope,record_index,system,component,material_family,path_status,logical_path,mappable_path,present_roles,mappable_roles,missing_roles,unpositioned_roles,gap_action_classes,gap_count,primary_t4,primary_t3,primary_t2,primary_t1,all_t4_count,all_t3_count,all_t2_count,all_t1_count,all_switchability_note
primary,162,Siége,"16 % Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,7,3,4,T4 alternates=1; T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,163,Siége,11% Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary_assumed_program_supplier],2,2,4,1,T4 alternates=1; T3 alternates=1; T2 alternates=3; validate qualification/capacity/share before stress-test activation
primary,164,Siége,"8% autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],3,6,5,4,T4 alternates=2; T3 alternates=5; T2 alternates=4; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,165,Siége,"16 % Tissu, mousse",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary_assumed_program_supplier],3,10,5,1,T4 alternates=2; T3 alternates=9; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,166,siege,titane fibre de carbone,composite_titanium,complete_direct,T4=Toray Industries - carbon fiber upstream source assumption > T3=Toray Industries > T2=Toray Industries > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group,T4=Toray Industries - carbon fiber upstream source assumption > T3=Toray Industries > T2=Toray Industries > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group | Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Toray Industries - carbon fiber upstream source assumption [baseline_primary_assumed_material_source],Toray Industries [baseline_primary],Toray Industries [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary_assumed_program_supplier],1,1,1,1,single_or_unresolved
primary,167,Accoudoir allée,A2024 - Aluminium,aluminium,complete_direct,T4=Alcoa > T3=AMAG Austria Metall > T2=Combigo > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Alcoa > T3=AMAG Austria Metall > T2=Combigo > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Alcoa [baseline_primary],AMAG Austria Metall [baseline_primary],Combigo [baseline_primary],SUMPAR [baseline_primary],3,5,1,9,T4 alternates=2; T3 alternates=4; T1 alternates=8; validate qualification/capacity/share before stress-test activation
primary,168,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,169,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,170,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,171,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,172,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
primary,173,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
primary,174,Siége,aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],MGR Foamtex Ltd [baseline_primary],COLLINS [baseline_primary],4,3,1,8,T4 alternates=3; T3 alternates=2; T1 alternates=7; validate qualification/capacity/share before stress-test activation
primary,175,Siége,aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],MGR Foamtex Ltd [baseline_primary],COLLINS [baseline_primary],4,3,1,8,T4 alternates=3; T3 alternates=2; T1 alternates=7; validate qualification/capacity/share before stress-test activation
