capacity_node::M-1430,capacity_node::M-1810,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,24796.7472,0.904335,0.0421,0.053565,546.5052,8445.4514,0.696386,13216.8979,25179.5276,1800.0,14293.6172,16525.6988,16525.6988,106264.4348,1171.6529,22770.7302,24119.4791,35844.4392,1235.4358,1060.0485,1253.4948,20251.5194,1348.749,0.0,full_run_0228,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,24043.8543,0.852986,0.058497,0.088517,232.4079,15083.7986,0.817719,17714.7041,25294.7459,1275.0,26096.64,30705.7169,30705.7169,198.9705,2080.905,21576.0696,23815.0818,25389.8111,904.9473,1479.6641,1042.5921,30762.5071,2239.0122,0.0,full_run_0229,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,34449.7134,0.896681,0.04115,0.062169,231.7457,25321.0117,0.818239,17602.9188,36113.2472,1275.0,26145.7065,30812.7733,30812.7733,0.0,2090.3949,32382.0594,34627.1777,35844.4392,906.9831,1486.0694,1043.2543,30817.965,2245.1183,0.0,full_run_0230,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,19634.2499,0.804067,0.080595,0.115338,601.6837,9918.7827,0.665731,19980.4772,21374.0528,1800.0,28656.6507,33373.9414,33373.9414,24848.7623,2329.0579,17186.1807,19651.4173,25389.8111,1117.0353,1722.6355,1198.3163,34236.3384,2465.2366,0.0,full_run_0231,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,29493.113,0.836002,0.067301,0.096697,546.5052,17140.4456,0.696386,24949.905,32931.6086,1800.0,37420.4329,43942.3606,43942.3606,288.7026,3089.0299,27530.8809,30715.2639,35844.4392,1277.5726,2216.3447,1253.4948,43414.4263,3184.383,0.0,full_run_0232,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,20013.8075,0.914743,0.037736,0.047521,178.8297,9280.8563,0.859741,9599.0861,19118.7176,1275.0,8395.5319,11540.3924,11540.3924,82990.3935,793.3288,17488.7137,18397.2495,25389.8111,871.6045,721.4681,1096.1703,13070.554,908.5358,0.0,full_run_0233,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,30714.7366,0.932518,0.028846,0.038636,178.1675,19058.4237,0.860261,11445.9967,30682.8768,1275.0,11501.0304,15940.8334,15940.8334,72177.3751,1091.0178,28612.3291,29797.7833,35844.4392,906.9831,885.0935,1096.8325,16225.3766,1185.4542,0.0,full_run_0234,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,16806.1167,0.891586,0.048847,0.059567,574.2235,8367.1284,0.680987,10695.9435,16140.6528,1800.0,8725.0573,11869.9178,11869.9178,104787.5505,834.6907,14390.7869,15352.2321,25389.8111,1010.7853,788.4207,1225.7765,14113.8836,961.4453,0.0,full_run_0235,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,23733.6329,0.904139,0.042565,0.053296,470.8655,8327.683,0.738408,13187.5675,23989.2634,1800.0,12073.7157,16525.6988,16525.6988,121297.9022,1171.6529,21689.6266,22968.1511,35844.4392,1235.4358,1021.1123,1329.1345,18044.4161,1278.5245,0.0,full_run_0236,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,22438.7121,0.843888,0.062192,0.09392,178.8297,15692.0449,0.859741,18428.6481,23820.0327,1275.0,23348.2237,32782.8052,32782.8052,19917.3084,2222.7624,20101.432,22338.6109,25389.8111,904.9473,1481.4218,1096.1703,28066.2103,2237.1789,0.0,full_run_0237,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,33792.4565,0.889133,0.044984,0.065883,178.1675,29635.7638,0.860261,22023.3368,35945.5203,1275.0,27446.5944,32771.4218,32771.4218,3392.8208,2306.0912,31960.3462,34328.5466,35844.4392,906.9831,1616.9736,1096.8325,32170.9406,2368.2004,0.0,full_run_0238,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,17823.1427,0.795779,0.084716,0.119504,531.7235,8136.3017,0.704598,19834.7828,19387.6991,1800.0,23939.3599,33373.9414,33373.9414,56509.7823,2329.0579,15428.3317,17745.2413,25389.8111,1138.2853,1642.4578,1268.2765,29571.9784,2316.9095,0.0,full_run_0239,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,28055.3462,0.829037,0.070324,0.100639,470.8655,17996.4466,0.738408,25881.5457,31584.8443,1800.0,33544.4739,46878.8786,46878.8786,28684.1964,3291.5276,26185.0004,29363.6607,35844.4392,1277.5726,2221.1836,1329.1345,39538.4673,3178.6604,0.0,full_run_0240,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,33951.3504,0.949474,0.02231,0.028216,232.4079,20539.1996,0.817719,8766.5755,33728.7399,1275.0,9967.9621,11540.3924,11540.3924,75506.1599,793.3288,32024.5725,32976.2517,39671.5798,904.9473,752.4882,1042.5921,14512.0685,951.6792,0.0,full_run_0241,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,50816.5206,0.958016,0.017858,0.024126,231.7457,38526.3109,0.818239,10523.2316,51715.5657,1275.0,13720.9319,15940.8334,15940.8334,58456.4432,1091.0178,49544.3339,50792.0079,56006.9362,906.9831,923.5578,1043.2543,18270.701,1247.674,0.0,full_run_0242,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,28493.2919,0.935111,0.029281,0.035608,601.6837,9975.3692,0.665731,9867.7081,28482.6489,1800.0,10297.4876,11869.9178,11869.9178,114207.9365,834.6907,26634.4441,27648.642,39671.5798,1175.9594,834.0069,1198.3163,15791.7127,1014.1979,0.0,full_run_0243,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,43427.0432,0.946203,0.023768,0.030029,546.5052,24599.8918,0.696386,12074.9564,44679.3253,1800.0,14293.6172,16525.6988,16525.6988,108350.8238,1171.6529,42275.7146,43617.4032,56006.9362,1277.5726,1061.9221,1253.4948,20115.7131,1341.6886,0.0,full_run_0244,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,36460.3315,0.903261,0.038535,0.058204,232.4079,28147.0816,0.817719,16374.4576,38366.8192,1275.0,26096.64,30705.7169,30705.7169,198.9705,2080.905,34655.2557,36888.3727,39671.5798,904.9473,1478.4465,1042.5921,30640.7463,2233.117,0.0,full_run_0245,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,52775.9336,0.932691,0.026837,0.040471,231.7457,44594.6506,0.818239,16591.5713,55327.7917,1275.0,26145.7065,30812.7733,30812.7733,0.0,2090.3949,51603.7593,53842.9472,56006.9362,906.9831,1484.8445,1043.2543,30695.4756,2239.1879,0.0,full_run_0246,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,31372.8021,0.876211,0.051081,0.072708,601.6837,18574.6252,0.665731,18466.9642,33835.6121,1800.0,28656.6507,33373.9414,33373.9414,29211.8421,2329.0579,29647.1479,32107.2601,39671.5798,1175.9594,1728.3519,1198.3163,34150.8758,2460.1123,0.0,full_run_0247,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,47036.8111,0.895154,0.043073,0.061773,546.5052,35561.9967,0.696386,23037.0613,51415.3155,1800.0,37420.4329,43942.3606,43942.3606,288.7026,3089.0299,46024.6294,49200.6899,56006.9362,1277.5726,2214.6257,1253.4948,43242.5287,3176.0604,0.0,full_run_0248,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,33890.5921,0.951624,0.021522,0.026854,298.9215,19291.1631,0.765552,7499.8783,33661.7507,1275.0,8395.5319,11540.3924,11540.3924,85474.122,793.3288,32033.3294,32937.2661,39671.5798,904.9473,724.4846,976.0785,12987.4911,903.9367,0.0,full_run_0249,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,50664.26,0.959962,0.017152,0.022887,298.2605,36749.6199,0.76607,8728.5743,51530.1212,1275.0,11501.0304,15940.8334,15940.8334,72177.3751,1091.0178,49466.9356,50646.288,56006.9362,906.9831,883.8332,976.7395,16099.348,1179.3524,0.0,full_run_0250,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,28501.2125,0.937647,0.028294,0.034059,766.7807,9940.2408,0.574011,9818.7009,28522.9375,1800.0,8725.0573,11869.9178,11869.9178,124505.4241,834.6907,26744.4407,27715.9006,39671.5798,1175.9594,807.0369,1033.2193,14370.5005,971.4599,0.0,full_run_0251,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,43381.6494,0.948444,0.022917,0.028639,724.4262,24548.4228,0.597541,12007.025,44653.3146,1800.0,12073.7157,16525.6988,16525.6988,122644.441,1171.6529,42351.1544,43629.9881,56006.9362,1277.5726,1023.3265,1075.5738,18057.27,1278.8337,0.0,full_run_0252,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,36277.6203,0.903142,0.03863,0.058228,298.9215,25142.4557,0.765552,13351.1709,38316.4686,1275.0,23348.2237,32782.8052,32782.8052,19917.3084,2222.7624,34605.23,36836.3071,39671.5798,904.9473,1480.1615,976.0785,27940.1829,2231.0771,0.0,full_run_0253,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,53449.3629,0.929551,0.028615,0.041834,298.2605,43826.7061,0.76607,15805.6605,56463.9143,1275.0,27446.5944,32771.4218,32771.4218,3392.8208,2306.0912,52486.1024,54848.201,56006.9362,906.9831,1615.7134,976.7395,32044.912,2362.0986,0.0,full_run_0254,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,30967.6606,0.881341,0.049253,0.069406,766.7807,18454.4968,0.574011,18332.9569,33387.1092,1800.0,23939.3599,33373.9414,33373.9414,57868.4927,2329.0579,29425.4361,31742.6916,39671.5798,1175.9594,1644.4176,1033.2193,29584.8031,2317.2555,0.0,full_run_0255,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.3,1.0,False,True,46853.8628,0.89524,0.043095,0.061665,724.4262,36543.1179,0.597541,24001.7201,51538.8485,1800.0,33544.4739,46878.8786,46878.8786,28684.1964,3291.5276,46139.6144,49317.7693,56006.9362,1277.5726,2221.0792,1075.5738,39528.0282,3178.1549,0.0,full_run_0256,ok
1.169508,0.829219,0.936994,1.001748,,0.782871,0.804864,1.276729,0.992614,0.795996,0.865082,0.848525,0.957282,0.786748,0.968178,0.965798,1.277738,0.723479,3.0,1.291297,0.971348,0.764585,1.034236,False,False,19198.0377,0.826157,0.070992,0.102851,185.6537,12910.2188,0.841365,21408.0321,20624.3547,1170.3177,27160.0177,30509.1083,30509.1083,11651.2472,2037.2573,17038.9587,19160.1924,25396.1084,917.8156,1464.1622,984.664,30248.7628,2121.2337,892.2524,full_run_0257,ok
1.055048,1.159351,1.123406,1.096588,,0.918536,0.872791,1.452335,0.87378,1.156391,1.204122,1.70925,1.094649,1.245096,0.866689,1.162237,1.03816,1.390388,4.0,1.785289,0.890531,1.496021,0.775721,False,False,36778.0479,0.923732,0.043537,0.03273,297.2846,24162.9151,0.795427,12602.0804,40927.1678,1453.1931,19200.4976,22341.8153,22341.8153,78936.2878,2042.6572,37805.7518,39145.3112,42099.8103,1081.1476,1781.8566,1155.9085,19375.4773,1339.5594,2381.7409,full_run_0258,ok
0.951683,0.903085,1.091029,0.667959,,0.880731,1.020682,0.97154,1.123475,1.08873,0.885422,0.86299,0.840672,1.153998,0.96797,1.004287,1.14941,1.108592,5.0,1.747404,0.944523,0.643864,1.01883,False,False,28919.9036,0.915356,0.03759,0.047054,757.276,24500.8966,0.437607,10637.462,26131.859,1346.5255,17897.7684,17897.7684,17897.7684,10175.3387,1224.8361,23919.9536,25149.5498,34368.0942,844.1304,982.3092,589.2495,17018.3171,1229.5962,999.5788,full_run_0259,ok
0.975071,0.839828,0.912881,0.995394,,1.219568,1.038005,1.016776,0.640463,0.939519,1.08221,0.873036,1.233791,1.192812,1.708546,1.039921,1.435942,0.820677,2.0,1.420403,0.916791,1.187099,1.378511,False,False,33773.5762,0.873125,0.038917,0.087957,430.9644,21784.1688,0.709905,20448.0025,45676.5984,1485.5992,34107.7447,39746.2478,39746.2478,80806.9279,3452.5819,39881.4013,43898.9861,44200.2967,1204.7656,1777.6122,1054.6348,36401.5827,4017.5849,3303.8493,full_run_0260,ok
1.059645,0.958804,0.988399,1.143592,,1.01094,0.814664,1.801485,0.908271,1.459512,1.61147,2.285167,1.233176,0.976861,0.913099,1.059332,0.565426,1.034919,4.0,0.704286,0.902453,1.032229,0.854832,False,False,29679.0343,0.900512,0.04856,0.050929,441.7699,14082.7262,0.660866,10674.7451,39285.8751,1302.6422,18469.2267,25652.8847,25652.8847,63914.54,2835.9489,35377.393,37378.1662,37956.5199,954.1908,1907.7089,860.8724,20775.7259,2000.7732,2245.6679,full_run_0261,ok
0.950833,1.147665,0.821282,1.113737,,1.011481,0.922131,1.106759,1.18349,1.729825,0.855569,1.660249,1.483647,0.777061,1.003024,0.786715,1.009437,1.148119,4.0,0.82911,0.979477,0.692752,1.344287,False,False,18216.5483,0.856663,0.059237,0.084099,427.831,10761.1432,0.680307,16246.2442,30033.8031,1338.2558,21913.1335,30420.9708,30420.9708,51163.2673,2604.0975,25728.8615,28254.6775,28921.6275,886.9091,1779.1256,910.4248,25265.5244,2525.8161,529.389,full_run_0262,ok
1.194583,0.820271,0.940501,0.978604,,0.771319,1.130271,1.198871,0.899797,1.021911,0.98156,0.816039,1.016271,1.491665,1.078978,1.112451,1.17682,1.493767,5.0,1.272405,0.922036,0.94438,1.177118,False,False,34886.7723,0.930279,0.032627,0.037094,820.0772,24441.3515,0.495905,9902.5984,36924.4863,1626.8315,16191.3794,16191.3794,16191.3794,47676.7352,1489.3608,34350.0782,35719.7374,45970.2444,956.212,1204.7489,806.7544,15826.0909,1369.6592,1338.1965,full_run_0263,ok
0.995807,0.96692,1.225682,1.064196,,1.020058,0.903445,1.461521,1.036219,1.600934,1.0171,1.293227,1.098461,0.882488,1.528982,1.354332,0.811579,1.366123,2.0,0.727454,0.890056,1.463015,1.549434,False,False,21933.9663,0.696054,0.125908,0.178038,223.8365,14633.5799,0.855737,26533.304,31113.1937,1551.5841,42408.3025,52724.847,52724.847,28060.0185,6213.6509,21656.4597,27195.7909,28418.4946,1255.9469,3917.4028,1327.7476,43522.9493,5539.3312,5376.1641,full_run_0264,ok
0.880338,1.23598,1.167091,1.215773,,1.105821,0.91696,1.453531,0.978394,1.112921,1.075848,0.792579,1.012969,1.052967,0.684616,1.420676,1.274465,1.260253,3.0,1.390427,0.950019,1.1837,0.884523,False,False,23706.7464,0.822876,0.097866,0.079258,316.798,12047.6018,0.806682,13536.1843,26810.843,1638.7432,29077.2629,32666.8432,32666.8432,95097.866,3089.3705,22061.9908,24186.9718,35173.6468,1261.0058,2623.8713,1321.9452,29838.2184,2124.981,1569.8044,full_run_0265,ok
0.91878,0.981176,0.941892,1.101347,,1.018265,0.814511,1.255412,0.947878,0.82782,1.781052,0.978294,1.426447,1.007409,1.367097,0.957659,0.795701,0.830496,5.0,1.08962,0.833868,1.378731,1.080632,False,False,34441.3387,0.947145,0.015952,0.036903,462.9462,27512.7579,0.629103,9139.3198,48385.1113,1248.1805,16636.189,16636.189,16636.189,20341.3899,1732.0254,45827.715,47613.2661,35071.0619,690.963,771.8451,785.2343,14218.8879,1785.5512,2832.8372,full_run_0266,ok
1.165556,1.157712,1.252558,1.008607,,0.922495,1.053627,1.62449,0.65148,1.876624,0.993486,1.46542,0.807449,0.915223,1.273799,1.062718,1.282587,1.75948,2.0,2.122895,0.783837,1.079608,1.191164,False,False,17802.3545,0.6684,0.188223,0.143378,729.8345,6614.6397,0.591545,16072.449,19423.2819,1786.8184,26670.407,37091.7222,37091.7222,192932.2516,4615.1502,12982.5176,15767.3807,32501.0338,1258.8045,3655.9012,1056.9839,25881.7696,2784.863,7137.5566,full_run_0267,ok
0.933443,1.144505,1.318623,1.231369,,0.963762,1.14861,1.214,0.687102,0.715919,1.445937,0.860115,1.139361,0.93983,1.020705,1.02668,0.900389,1.134562,2.0,1.50862,0.870699,1.660594,1.123824,False,False,21264.4508,0.794339,0.081907,0.123754,761.3715,12729.898,0.653404,21007.5598,26605.9133,2196.7097,30387.7209,32704.057,32704.057,127946.7309,3510.8137,21134.1062,24426.692,27385.4859,1383.8476,2179.2213,1435.3382,30993.1568,3292.5858,4602.562,full_run_0268,ok
0.908413,0.78222,0.864586,0.87602,,0.924218,1.013826,1.085345,1.34506,1.199245,1.188325,2.063062,0.873078,0.936123,1.014296,1.334359,1.02301,1.184863,6.0,0.896061,0.812426,1.038699,0.857743,False,False,26504.908,0.915872,0.038674,0.045454,579.1119,23575.6158,0.56244,12369.189,23852.237,1323.5037,17120.6788,17120.6788,17120.6788,17090.2487,1274.6431,21845.5988,22929.7819,31205.9652,768.5019,922.4551,744.3918,13469.6518,1084.1831,3109.8912,full_run_0269,ok
0.901217,0.899922,0.960766,0.834595,,1.014425,1.241276,0.987549,1.230396,1.76883,0.800632,1.882961,0.924055,0.771394,1.0339,0.9352,1.0854,0.892866,6.0,0.62961,0.954986,0.584389,1.401643,False,False,20230.9526,0.890902,0.040746,0.068352,888.5176,10939.1929,0.4684,8461.1231,20295.7709,1671.4039,13573.834,17758.2307,17758.2307,36234.1634,1326.9264,18081.5458,19468.8002,30720.0585,942.095,826.9707,782.8862,12357.1684,1387.2544,582.4646,full_run_0270,ok
1.124917,1.089149,1.331115,0.795094,,0.999079,1.092556,1.03843,0.358393,1.301091,0.988471,1.975382,1.327166,1.017559,0.786158,1.050673,1.409642,1.171975,2.0,0.631666,0.955049,1.003564,1.112827,False,False,23693.8842,0.904643,0.041837,0.05352,520.3253,7622.7758,0.701349,13456.2086,33262.0404,1742.2518,18539.6031,21533.3967,21533.3967,191975.9675,1743.4018,30090.2697,31870.4605,35631.944,1295.1226,1391.5799,1221.9265,22030.0648,1780.1907,1036.8823,full_run_0271,ok
0.827482,1.05567,0.83369,1.007659,,0.879898,1.062347,1.336447,1.011917,2.065121,0.852492,0.481837,0.793373,0.96048,1.331371,0.736853,1.357217,0.919807,3.0,0.798679,0.971253,1.213054,0.849493,False,False,17951.0245,0.815953,0.095898,0.088149,357.7311,11591.698,0.756167,12985.5954,14836.6855,1467.1137,19441.8554,24934.3949,24934.3949,79872.8156,1679.5647,12106.0404,13413.876,24687.0778,939.3969,1422.8095,1109.3826,20689.8567,1307.8356,612.3753,full_run_0272,ok
1.033251,1.095392,1.194518,1.188945,,0.978629,0.974547,1.037965,0.505005,2.024956,0.920895,1.044408,1.283633,1.437661,1.010532,1.329222,0.84288,0.838294,2.0,1.482894,0.773423,1.363633,1.287972,False,False,27009.0549,0.900733,0.038039,0.061228,746.6162,8760.6255,0.571427,12645.3579,36061.2064,1742.0975,19771.4592,27384.9214,27384.9214,263178.5227,2140.4309,32481.5163,34689.4679,43816.886,1427.2754,1371.7385,995.4813,20793.3703,2207.9515,6091.4913,full_run_0273,ok
0.837227,1.030444,1.081078,1.000123,,0.957282,1.201726,0.876508,1.341162,1.470346,1.396266,1.381233,0.729789,1.303152,0.976871,1.23241,1.41181,1.044009,5.0,1.414725,0.974536,1.023925,0.96661,False,False,27871.8541,0.876516,0.047765,0.07572,873.9211,16330.5854,0.534101,12586.2016,22066.416,1875.775,16682.5747,20711.1569,20711.1569,57233.4818,1721.8496,19341.5644,21012.424,37687.5559,1158.8504,1053.992,1001.8539,16975.5614,1670.8597,443.5605,full_run_0274,ok
1.033251,0.920638,0.790507,1.493755,,0.953945,1.133094,1.465332,1.577697,1.508737,1.091802,2.269259,1.217259,0.88194,0.825855,0.631775,0.820424,1.344641,2.0,1.663797,0.976259,0.714232,1.155983,False,False,18619.1802,0.735133,0.12732,0.137547,798.9071,18126.8455,0.588449,38918.0509,29841.2431,1941.2127,39946.6988,48530.0743,48530.0743,14617.6521,5192.9232,21937.2811,26041.8489,27760.2388,1244.0685,3799.3942,1142.3056,43916.4066,4104.5678,1067.9742,full_run_0275,ok
0.842773,0.834784,0.890847,0.783534,,0.971909,1.226719,1.333165,1.192767,1.65512,1.146396,0.787835,0.998401,0.771572,1.104538,1.639275,0.75504,1.379688,3.0,1.407478,0.928434,0.907005,0.823818,False,False,15192.0751,0.762742,0.130693,0.106565,483.0791,10284.2803,0.686413,18232.8099,18219.8102,1540.4962,25903.8848,33170.7565,33170.7565,67036.1357,2991.9224,13897.0159,15838.6093,23051.0651,1023.2235,2381.2008,1057.4171,25096.6393,1941.5935,1934.5113,full_run_0276,ok
0.76549,1.10615,1.221846,0.752875,,1.057793,1.144771,0.956081,0.701496,1.016776,1.611569,0.913971,0.887092,1.287571,1.504018,1.352763,0.923538,1.433276,2.0,1.747592,0.754476,1.453863,1.286174,False,False,25119.3361,0.786401,0.076134,0.137465,747.2727,11070.3871,0.559249,15278.1364,26116.558,1695.4525,25829.2631,30116.3231,30116.3231,116932.8101,3731.6107,20538.0972,24128.2041,32721.5706,1356.7017,1988.3538,948.1798,25162.461,3590.1069,8188.4488,full_run_0277,ok
1.015357,1.164178,0.835424,1.112357,,0.936347,0.987532,1.582785,1.048942,1.184008,1.490908,0.568975,1.455202,1.091132,0.807284,0.93032,0.80659,1.089886,4.0,1.373926,0.889454,1.111045,1.157936,False,False,25367.5053,0.88197,0.049404,0.068626,555.0666,13102.7709,0.615238,14646.4713,38791.9637,1442.622,22858.5304,26564.9716,26564.9716,89250.1815,3220.4496,34213.344,36875.482,35954.4247,1078.6288,1916.4817,887.5555,21416.0498,2662.138,2661.6988,full_run_0278,ok
1.128948,1.108927,0.788415,1.141206,,0.979508,0.814776,0.946804,0.412082,1.512894,1.319538,1.841663,1.098865,1.096983,0.741452,0.66666,1.197655,1.021594,3.0,1.28947,0.983392,1.13076,0.926387,False,False,30521.5247,0.936158,0.025796,0.038046,168.3572,12632.19,0.857222,9786.2632,33670.3217,1179.1567,12372.4139,15742.7236,15742.7236,128681.6225,1205.272,31520.7532,32801.7719,41264.9572,991.1051,868.5498,1010.7995,16477.6635,1281.0187,278.2828,full_run_0279,ok
1.052911,1.015314,0.857391,1.039688,,1.231933,1.218966,1.021303,0.924775,1.181821,1.124938,0.83797,1.201502,1.119541,1.347242,0.797254,1.086389,1.194758,2.0,1.462185,0.800015,0.844364,1.000191,False,False,28227.5251,0.81144,0.08291,0.105649,834.6745,18380.6217,0.518741,26573.068,40820.6424,1734.3561,54279.725,63239.8337,63239.8337,111460.1063,5223.1433,33123.5208,37436.1924,46235.6017,1462.7291,3384.45,899.6816,44737.3463,4312.6716,11183.2881,full_run_0280,ok
1.027182,1.103779,1.044289,1.056382,,1.091675,1.350722,1.323433,1.412125,1.233587,1.035366,1.457899,1.069789,1.387923,1.177102,1.376662,0.768352,1.056403,4.0,2.078265,0.911579,1.158177,1.35659,False,False,39653.1838,0.862327,0.055724,0.081949,1067.8944,25602.0527,0.498186,16504.3128,47213.9727,2128.0669,36240.1044,42145.0883,42145.0883,69795.686,4234.5186,40713.8653,44583.0261,53348.8563,1411.6445,2630.9466,1060.1725,33268.901,3869.1609,3227.0045,full_run_0281,ok
