category,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,description,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,scenario_id
single_factor_node_capacity,-196680.0,-0.0044640000000000235,0.0004910000000000001,0.003973000000000001,0.0,-196680.0,0.0,0.0,-236016.00000000012,0.0,0.0,0.0,0.0,0.0,0.0,-236016.0,-236016.0,-196680.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.808146485060544,-0.45533503947971277,22.763096893834035,22.74705141417612,0.0,-18.985486487805268,0.0,0.0,-18.534895182822382,0.0,0.0,0.0,0.0,0.0,0.0,-18.905875957782687,-18.57496025757843,-18.55420079451399,0.0,0.0,0.0,0.0,0.0,nan,Capacity scale on SDC-1450 -> 0.8,849037.0788,0.975913,0.002648,0.021439,315.8476,839269.2243,0.787666,15989.339,1037344.3167,1487.5,42489.9504,42871.1216,42871.1216,18148.2001,3318.2119,1012357.7888,1034597.7549,863349.4897,2610.2267,2746.5618,1171.6524,45988.6462,22239.9661,0.0,capacity_SDC-1450_down20
single_factor_node_capacity,-295020.0,-0.007556000000000007,0.0008310000000000001,0.006725000000000002,0.0,-295020.0,0.0,0.0,-354024.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,-354024.0,-354024.0,-295020.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.212219727590814,-0.7707239153917326,38.52573018080668,38.503377991526406,0.0,-28.478229731707906,0.0,0.0,-27.802342774233562,0.0,0.0,0.0,0.0,0.0,0.0,-28.358813936674025,-27.86244038636764,-27.831301191770986,0.0,0.0,0.0,0.0,0.0,nan,Capacity scale on SDC-1450 -> 0.7,750697.0788,0.972821,0.002988,0.024191,315.8476,740929.2243,0.787666,15989.339,919336.3167,1487.5,42489.9504,42871.1216,42871.1216,18148.2001,3318.2119,894349.7888,916589.7549,765009.4897,2610.2267,2746.5618,1171.6524,45988.6462,22239.9661,0.0,capacity_SDC-1450_down30
single_factor_node_capacity,196680.0,0.0030689999999999884,-0.00033700000000000006,-0.002730999999999999,0.0,196679.99999999988,0.0,0.0,236016.0,0.0,0.0,0.0,0.0,0.0,0.0,236016.0,236016.0,196680.0,0.0,0.0,0.0,0.0,0.0,0.0,18.808146485060544,0.3130428396422997,-15.623551228558185,-15.636092980648112,0.0,18.985486487805257,0.0,0.0,18.53489518282237,0.0,0.0,0.0,0.0,0.0,0.0,18.905875957782687,18.57496025757843,18.55420079451399,0.0,0.0,0.0,0.0,0.0,nan,Capacity scale on SDC-1450 -> 1.2,1242397.0788,0.983446,0.00182,0.014735,315.8476,1232629.2243,0.787666,15989.339,1509376.3167,1487.5,42489.9504,42871.1216,42871.1216,18148.2001,3318.2119,1484389.7888,1506629.7549,1256709.4897,2610.2267,2746.5618,1171.6524,45988.6462,22239.9661,0.0,capacity_SDC-1450_up20
profile_shock,1064.5215000000317,0.00020599999999992846,-9.900000000000013e-05,-0.00010699999999999946,-70.8475,-3344.743299999973,0.029498000000000024,-801.4938000000002,691.7073999999557,-147.5,-2885.3758000000016,-2683.2272999999986,-2683.2272999999986,-5964.734599999998,-198.34199999999964,940.1356999999844,816.3244999998715,0.0,-68.2796000000003,-124.61709999999994,-76.65249999999992,-256.0385000000024,-123.8112000000001,0.0,0.1017982321969543,0.02101232485053489,-4.589707927677336,-0.6126188022443574,-22.430912883301946,-0.3228674940376586,3.7449883580096164,-5.0126762588497265,0.054321419548597406,-9.915966386554622,-6.790725272298745,-6.258822255772284,-6.258822255772284,-32.8668108524988,-5.977375947569824,0.07530883045082919,0.06424647119172087,0.0,-2.6158494202821654,-4.5372035684760466,-6.542256047954148,-0.5567428510213513,-0.5567058845471895,nan,Synchronized demand spike +50%.,1046781.6003,0.980583,0.002058,0.017359,245.0001,1032604.481,0.817164,15187.8452,1274052.0241,1340.0,39604.5746,40187.8943,40187.8943,12183.4655,3119.8699,1249313.9245,1271430.0794,1060029.4897,2541.9471,2621.9447,1094.9999,45732.6077,22116.1549,0.0,demand_sync_spike_150
profile_shock,942.8120000000345,0.00040199999999990244,-0.00010000000000000026,-0.0003020000000000002,114.1524,-766.187200000044,-0.07056099999999998,385.1169000000009,368.6414999999106,32.5,-2667.999100000001,-2505.6276999999973,-2505.6276999999973,-6465.2640999999985,-187.54069999999956,872.8412999999709,495.08169999998063,0.0,-70.10140000000001,-126.4402,-81.65239999999994,-796.6108000000022,-377.7596000000012,0.0,0.09015937667212502,0.04100463393163063,-4.636068613815496,-1.729073628764458,36.1416075347731,-0.07395991830755638,-8.95823864429847,2.408585495623058,0.02895028965212848,2.1848739495798317,-6.279129711575283,-5.8445583098530305,-5.8445583098530305,-35.624822651145436,-5.6518602684777175,0.0699182654931413,0.03896398083923974,0.0,-2.6856441243206963,-4.6035811027445295,-6.9689952412507274,-1.732190150881202,-1.698561941602965,nan,Synchronized demand spike +100%.,1046659.8908,0.980779,0.002057,0.017164,430.0,1035183.0371,0.717105,16374.4559,1273728.9582,1520.0,39821.9513,40365.4939,40365.4939,11682.936,3130.6712,1249246.6301,1271108.8366,1060029.4897,2540.1253,2620.1216,1090.0,45192.0354,21862.2065,0.0,demand_sync_spike_200
profile_shock,1573.1861999999965,0.0002829999999999222,-3.800000000000027e-05,-0.0002449999999999987,109.28989999999999,-287.2748000000138,-0.07261099999999998,-656.2217,1180.711999999825,4.5,-810.3918000000049,-539.1042999999991,-539.1042999999991,-3202.2685999999976,-34.760499999999865,1517.1792999999598,1226.0533999998588,0.0,-31.539600000000064,-45.341399999999794,-104.78989999999999,-602.9663,-291.12590000000273,0.0,0.15044090145350664,0.02886644627525148,-1.7617060732498968,-1.4027252948585751,34.602099240266504,-0.027730586911161394,-9.218501242912602,-4.104120251625162,0.0927241083701839,0.3025210084033613,-1.907255227108961,-1.2574998737611733,-1.2574998737611733,-17.645102998395956,-1.0475672153426931,0.12153245395021865,0.09649300546855419,0.0,-1.208308841527062,-1.6508421547259484,-8.943770353732898,-1.3111199172460093,-1.3090213298481723,nan,High volatility demand wave.,1047290.265,0.98066,0.002119,0.017221,425.1375,1035661.9495,0.715055,15333.1173,1274541.0287,1492.0,41679.5586,42332.0173,42332.0173,14945.9315,3283.4514,1249890.9681,1271839.8083,1060029.4897,2578.6871,2701.2204,1066.8625,45385.6799,21948.8402,0.0,demand_wave_high_vol
profile_shock,2086.5191999999806,0.0005830000000000002,-7.200000000000002e-05,-0.0005109999999999976,155.18720000000002,-1354.0943999999436,-0.07842799999999994,-2691.0414,1326.6977999999654,132.5,-1215.5339000000022,-918.2304000000004,-918.2304000000004,-3549.9725999999973,-75.16959999999972,2043.65830000001,1416.0253999999259,0.0,-55.13740000000007,-89.32769999999982,-22.687199999999848,-1321.369000000006,-627.6329000000005,0.0,0.19952999164882537,0.059466919358573296,-3.3379694019471495,-2.9256841864193155,49.13356948097754,-0.13071049895470668,-9.957012236150849,-16.830222937921324,0.10418871882533554,8.907563025210084,-2.8607562224878524,-2.1418389949471264,-2.1418389949471264,-19.561017513797403,-2.2653646682419444,0.16370563995616072,0.11144420517558225,0.0,-2.112360585385172,-3.2523462606958207,-1.9363422120758553,-2.8732504850295113,-2.8220946793619457,nan,Extreme oscillating demand wave.,1047803.598,0.98096,0.002085,0.016955,471.0348,1034595.1299,0.709238,13298.2976,1274687.0145,1620.0,41274.4165,41952.8912,41952.8912,14598.2275,3243.0423,1250417.4471,1272029.7803,1060029.4897,2555.0893,2657.2341,1148.9652,44667.2772,21612.3332,0.0,demand_wave_extreme
profile_shock,8726.893399999943,0.003910999999999998,-0.0006230000000000001,-0.0032879999999999993,-55.8476,1234.092900000047,-0.047665999999999986,-6439.198700000001,3450.845199999865,-487.5,-9949.575,-10128.806199999999,-10128.806199999999,-12885.148899999998,-957.4287999999997,8376.496700000018,4238.696499999845,0.0,-316.47670000000016,-787.8511999999998,-431.65239999999994,-8651.731600000006,-4137.8002000000015,0.0,0.8345367573047945,0.39892816742946824,-28.882707464070474,-18.82514599793885,-17.681818699904635,0.11912677485075916,-6.051549768556722,-40.27182549572563,0.27100304248077756,-32.773109243697476,-23.416301752143255,-23.626174968093206,-23.626174968093206,-70.99959681401133,-28.853757049090195,0.6709926766447035,0.33359441322382344,0.0,-12.12449094938766,-28.684998094708803,-36.84133621883077,-18.812755570960917,-18.6052450862324,nan,Demand drops to 50% then recovers.,1054443.9722,0.984288,0.001534,0.014178,260.0,1037183.3172,0.74,9550.1403,1276811.1619,1000.0,32540.3754,32742.3154,32742.3154,5263.0512,2360.7831,1256750.2855,1274852.4514,1060029.4897,2293.75,1958.7106,740.0,37336.9146,18102.1659,0.0,demand_drop_recovery_50
profile_shock,12508.620399999898,0.005785999999999958,-0.0007570000000000001,-0.005028999999999999,-95.8476,7690.089500000002,-0.042296,-8477.023799999999,4841.256599999964,-623.5,-11485.884900000001,-11867.056099999998,-11867.056099999998,-13493.023199999998,-1109.7613999999999,12140.924400000134,5797.7025999999605,0.0,-452.47670000000016,-956.4459999999999,-527.6524,-13423.037000000004,-6343.221800000001,0.0,1.1961763514806523,0.5901811242001758,-35.095039406583226,-28.793083705484936,-30.346154284534695,0.7423230134851698,-5.369788717552872,-53.01672445621423,0.38019534113850906,-41.91596638655462,-27.032003548773265,-27.68076891181685,-27.68076891181685,-74.34909867452916,-33.44456090944644,0.9725391953054866,0.45629150303478744,0.0,-17.334766363396717,-34.823392650403854,-45.03489260125272,-29.187719381050194,-28.521724230505914,nan,Demand drops to 30% then recovers.,1058225.6992,0.986163,0.0014,0.012437,220.0,1043639.3138,0.74537,7512.3152,1278201.5733,864.0,31004.0655,31004.0655,31004.0655,4655.1769,2208.4505,1260514.7132,1276411.4575,1060029.4897,2157.75,1790.1158,644.0,32565.6092,15896.7443,0.0,demand_drop_recovery_30
combined_stress,119437.8888999999,0.01150999999999991,-0.001139,-0.010370999999999998,742.8563999999999,109985.07910000009,-0.49939999999999996,-12637.4976,126336.0212999999,0.0,-22285.407900000002,-19424.4537,-19424.4537,28535.729900000002,-1551.1897999999999,139966.25890000002,127657.27539999993,119675.80370000005,-644.8005,-1321.2540999999999,-742.8563999999999,-25221.8928,-12308.983500000002,5191.6884,11.421625535375151,1.1740381506297994,-52.80482151135837,-59.3782205427688,235.19456851975443,10.616840721543856,-63.40250816970645,-79.03702335662531,9.921466818394993,0.0,-52.44865595324395,-45.308946850599774,-45.308946850599774,157.2372452516655,-46.747761949741665,11.211887029007766,10.04689858800142,11.289856071256056,-24.702854353608444,-48.10574806654632,-63.40245622336453,-54.84373836601435,-55.34623319412344,nan,Longer lead times + lower reliability + lower supplier stock.,1165154.9677,0.991887,0.001018,0.007095,1058.704,1145934.3034,0.288266,3351.8414,1399696.338,1487.5,20204.5425,23446.6679,23446.6679,46683.93,1767.0221,1388340.0477,1398271.0303,1179705.2934,1965.4262,1425.3077,428.796,20766.7534,9930.9826,5191.6884,combo_supplier_crunch
combined_stress,-505.42399999999907,-0.0002550000000000052,5.600000000000006e-05,0.00019900000000000126,929.7411999999999,1418.1707999999635,-0.30796199999999996,547.7633999999998,-31.438300000037998,906.5,1907.4828999999954,1802.9181000000026,1802.9181000000026,915.2999000000018,116.5576000000001,-356.0973000000231,-102.59089999995194,0.0,44.2204999999999,71.1525999999999,-23.241199999999935,543.0530999999974,253.5063999999984,0.0,-0.04833276707883477,-0.026010402120817316,2.596198423736674,1.1393564639871825,294.3638640914162,0.13689578279845077,-39.09804409483207,3.425803905965092,-0.002468924120512291,60.94117647058823,4.489256593719148,4.20543720974168,4.20543720974168,5.043474807179374,3.512662949584386,-0.02852489400168533,-0.008074121628568869,0.0,1.694124881949905,2.5906061898916635,-1.9836258603660895,1.180841674787107,1.1398686439544454,nan,High global demand + item spikes + profile spike.,1045211.6548,0.980122,0.002213,0.017665,1245.5888,1037367.3951,0.479704,16537.1024,1273328.8784,2394.0,44397.4333,44674.0397,44674.0397,19063.5,3434.7695,1248017.6915,1270511.164,1060029.4897,2654.4472,2817.7144,1148.4112,46531.6993,22493.4725,0.0,combo_demand_boom
combined_stress,-19630.436800000025,0.005415999999999976,-0.000699,-0.004716999999999999,359.1524,-18719.293999999994,-0.241448,-4874.3292,-30128.894300000044,0.0,-14076.425900000002,-14023.900399999999,-14023.900399999999,-5829.280099999998,-1173.8842999999997,-22805.012499999953,-29194.93060000008,-26883.321400000015,-404.3166000000001,-933.9636,-359.15239999999994,-13207.591500000002,-6389.918100000001,0.0,-1.8772225488108787,0.5524405407307573,-32.40611961057024,-27.006755983052784,113.71066299063219,-1.8069702221794497,-30.653601907407456,-30.4848699499085,-2.366093391231252,0.0,-33.1288358011357,-32.71176464858339,-32.71176464858339,-32.120431050349715,-35.37701434920415,-1.8267775809296096,-2.2977030185146847,-2.536091840955131,-15.489712062174526,-34.00482741731863,-30.653494159189187,-28.719243968525433,-28.731689928250386,nan,Simultaneous production outages on both plants.,1026086.642,0.985793,0.001458,0.012749,675.0,1017229.9303,0.546218,11115.0098,1243231.4224,1487.5,28413.5245,28847.2212,28847.2212,12318.92,2144.3276,1225568.7763,1241418.8243,1033146.1683,2205.9101,1812.5982,812.5,32781.0547,15850.048,0.0,combo_dual_plant_outage
combined_stress,147010.05859999987,0.011262999999999912,-0.001564,-0.009699,702.4924000000001,144966.51379999996,-0.47226399999999996,-10525.4307,157504.53799999994,0.0,-32164.130400000002,-29328.2016,-29328.2016,3897.3853000000017,-2046.2197999999999,170529.13770000008,159403.25639999984,138798.49729999993,-1175.8681000000001,-1898.7184,-702.4923999999999,-31240.120200000005,-11125.881300000001,0.0,14.058301387665914,1.148843761124538,-72.50811312007419,-55.530745448299555,222.4149874813043,13.993592581523975,-59.95739310824638,-65.82780376349517,12.369204217717705,0.0,-75.6982065104976,-68.41015701348014,-68.41015701348014,21.47532691134479,-61.66633903036753,13.660102385193564,12.545374688828645,13.093833581863976,-45.04850479079078,-69.13073647205026,-59.9574071627387,-67.93007140097114,-50.026520948698746,nan,Lead/transport shock with slower review period.,1192727.1374,0.99164,0.000593,0.007767,1018.34,1180915.7381,0.315402,5463.9083,1430864.8547,1487.5,10325.82,13542.92,13542.92,22045.5854,1271.9921,1418902.9265,1430017.0113,1198827.987,1434.3586,847.8434,469.16,14748.526,11114.0848,0.0,combo_logistics_strike
combined_stress,99351.54879999999,0.012730999999999937,-0.0012660000000000002,-0.011465,1904.1363999999999,86332.96470000001,-0.600537,-12444.7026,102923.723,1243.54,-26103.5504,-23886.3216,-23886.3216,62703.9804,-1890.9462999999998,118424.27340000006,104443.44270000001,101834.74499999988,-498.22310000000016,-1519.7196999999999,-660.5963999999999,-28222.954800000003,-13980.830700000002,5010.836,9.500805792902383,1.2985820760788895,-58.69262865090404,-65.64181839001489,602.8655592127342,8.33370619668507,-76.24259521167602,-77.83125118555559,8.082843610733358,83.59932773109243,-61.434645496785514,-55.71657728684196,-55.71657728684196,345.51073965731734,-56.98690611048679,9.486283232030646,8.21992067197635,9.606784149827778,-19.087349769274834,-55.33171327148,-56.38160259817673,-61.36939686648136,-62.863543213764174,nan,"Full systemic stress: demand up, delays up, reliability down, capacities down.",1145068.6276,0.993108,0.000891,0.006001,2219.984,1122282.189,0.187129,3544.6364,1376284.0397,2731.04,16386.4,18984.8,18984.8,80852.1805,1427.2656,1366798.0622,1375057.1976,1161864.2347,2112.0036,1226.8421,511.056,17765.6914,8259.1354,5010.836,combo_systemic_stress
combined_stress,-177589.11710000003,0.016016999999999948,-0.001653,-0.014363999999999998,2770.9883,-182749.65890000004,-0.706367,-12895.6905,-233348.43500000006,1872.5,-36827.8717,-35509.4079,-35509.4079,25181.6496,-2780.2998,-212111.89760000003,-231125.71960000007,-182314.84649999999,-1352.8597000000002,-2222.7154,-898.4883,-38575.446800000005,-19013.822,2471.0665,-16.98252048286237,1.6337592579181222,-76.63421418636996,-82.23978014428032,877.3181433070887,-17.640793063336247,-89.67849316842418,-80.65180493077294,-18.325404988647552,125.88235294117646,-86.67431087422499,-82.82826894829829,-82.82826894829829,138.75563119893087,-83.7890973750049,-16.99105664529313,-18.190084808124098,-17.19903533547893,-51.82920318760053,-80.92719413777618,-76.68556817704638,-83.88037045543646,-85.49393427357786,nan,Extreme black-swan stress combining severe shocks.,868127.9617,0.996394,0.000504,0.003102,3086.8359,853199.5654,0.081299,3093.6485,1040011.8817,3360.0,5662.0787,7361.7137,7361.7137,43329.8497,537.9121,1036261.8912,1039488.0353,877714.6432,1257.367,523.8464,273.1641,7413.1994,3226.1441,2471.0665,combo_extreme_black_swan
combined_mitigation,234684.5,0.0004869999999999042,-0.00023400000000000005,-0.00025299999999999975,-101.61009999999999,226357.91469999996,0.06830900000000006,3719.8657999999996,280706.4323,0.0,5786.790999999997,6363.310400000002,6363.310400000002,-8442.676099999999,350.64530000000013,275954.5466,280464.01309999987,231558.4154999999,547.3595999999998,242.41920000000027,101.6101000000001,9134.402399999999,4509.466499999999,0.0,22.442446887193366,0.04967476797190307,-10.848400556328237,-1.4485285697927388,-32.17061012969546,21.85029047663528,8.672330657918465,23.264662785622342,22.044540623620957,0.0,13.619199235403196,14.842882953638428,14.842882953638428,-46.52073513339761,10.567296802232557,22.105121805325748,22.073113250853556,21.844525812723706,20.969810783101703,8.826278731467111,8.67237586847431,19.862298968913763,20.27640905441847,nan,Aggressive resilience policy for stress resistance.,1280401.5788,0.980864,0.001923,0.017213,214.2375,1262307.139,0.855975,19709.2048,1554066.749,1487.5,48276.7414,49234.432,49234.432,9705.524,3668.8572,1524328.3354,1551077.768,1291587.9052,3157.5863,2988.981,1273.2625,55123.0486,26749.4326,0.0,combo_resilience_max
