rule,threshold_mode,value_kind,item_filter,include_internal_rollup,snapshot_count,real_mean_eur,sim_mean_eur,bias_eur,bias_pct_real_mean,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur,first_error_eur,min_sim_eur,max_sim_eur
subset/target_stock/immobilized/344135+708073,target_stock,immobilized,subset_344135+708073,False,52,259678.40000000002,14567.997409615378,-245110.40259038465,-0.943899849161057,245110.40259038465,0.943899849161057,0.38698587732885265,220644.25,6384.240599999994,-214260.0094,3372.54074,22773.34074
subset/coverage/useful/038005+344135+734545,coverage,useful,subset_038005+344135+734545,False,52,259678.40000000002,14173.217482466194,-245505.1825175338,-0.9454201139468427,245505.1825175338,0.9454201139468427,-0.29966513726000477,220644.25,61046.081459700006,-159598.1685403,825.3850733347899,62920.62641170001
subset/safety_plus_coverage/useful/038005+344135+734545,safety_plus_coverage,useful,subset_038005+344135+734545,False,52,259678.40000000002,14173.217482466194,-245505.1825175338,-0.9454201139468427,245505.1825175338,0.9454201139468427,-0.29966513726000477,220644.25,61046.081459700006,-159598.1685403,825.3850733347899,62920.62641170001
subset/coverage/useful/038005+734545,coverage,useful,subset_038005+734545,False,52,259678.40000000002,14077.750465911926,-245600.6495340881,-0.945787749516664,245600.6495340881,0.945787749516664,-0.30013195152524713,220644.25,61046.081459700006,-159598.1685403,780.4005405099999,62920.62641170001
subset/safety_plus_coverage/useful/038005+734545,safety_plus_coverage,useful,subset_038005+734545,False,52,259678.40000000002,14077.750465911926,-245600.6495340881,-0.945787749516664,245600.6495340881,0.945787749516664,-0.30013195152524713,220644.25,61046.081459700006,-159598.1685403,780.4005405099999,62920.62641170001
target_stock/immobilized/only_708073/direct_only,target_stock,immobilized,only_708073,False,52,259678.40000000002,13783.588909615382,-245894.8110903846,-0.9469205412940953,245894.8110903846,0.9469205412940953,0.3777318718615042,220644.25,6384.240599999994,-214260.0094,3315.31474,21265.31474
subset/target_stock/immobilized/708073,target_stock,immobilized,subset_708073,False,52,259678.40000000002,13783.588909615382,-245894.8110903846,-0.9469205412940953,245894.8110903846,0.9469205412940953,0.3777318718615042,220644.25,6384.240599999994,-214260.0094,3315.31474,21265.31474
subset/coverage/useful/038005+344135,coverage,useful,subset_038005+344135,False,52,259678.40000000002,13634.161261633697,-246044.2387383663,-0.9474959747840647,246044.2387383663,0.9474959747840647,-0.3001538458163057,220644.25,60346.29341970001,-160297.9565803,785.89214510479,60346.29341970001
subset/safety_plus_coverage/useful/038005+344135,safety_plus_coverage,useful,subset_038005+344135,False,52,259678.40000000002,13634.161261633697,-246044.2387383663,-0.9474959747840647,246044.2387383663,0.9474959747840647,-0.3001538458163057,220644.25,60346.29341970001,-160297.9565803,785.89214510479,60346.29341970001
subset/demand_180d/immobilized/344135+708073,demand_180d,immobilized,subset_344135+708073,False,52,259678.40000000002,13605.057391608929,-246073.34260839105,-0.9476080513758212,246073.34260839105,0.9476080513758212,0.08923474733875293,220644.25,0.0,-220644.25,0.0,33305.3255962532
subset/max_safety_coverage/immobilized/038005+344135,max_safety_coverage,immobilized,subset_038005+344135,False,52,259678.40000000002,441550.8953801227,181872.49538012285,0.7003759087398984,246105.7176241459,0.9477327248787187,0.3760986627810943,220644.25,0.0,-220644.25,0.0,570562.3452102422
coverage/useful/only_038005/direct_only,coverage,useful,only_038005,False,52,259678.40000000002,13538.694245079427,-246139.70575492058,-0.947863610353886,246139.70575492058,0.947863610353886,-0.3006379643460732,220644.25,60346.29341970001,-160297.9565803,740.90761228,60346.29341970001
safety_plus_coverage/useful/only_038005/direct_only,safety_plus_coverage,useful,only_038005,False,52,259678.40000000002,13538.694245079427,-246139.70575492058,-0.947863610353886,246139.70575492058,0.947863610353886,-0.3006379643460732,220644.25,60346.29341970001,-160297.9565803,740.90761228,60346.29341970001
subset/coverage/useful/038005,coverage,useful,subset_038005,False,52,259678.40000000002,13538.694245079427,-246139.70575492058,-0.947863610353886,246139.70575492058,0.947863610353886,-0.3006379643460732,220644.25,60346.29341970001,-160297.9565803,740.90761228,60346.29341970001
subset/safety_plus_coverage/useful/038005,safety_plus_coverage,useful,subset_038005,False,52,259678.40000000002,13538.694245079427,-246139.70575492058,-0.947863610353886,246139.70575492058,0.947863610353886,-0.3006379643460732,220644.25,60346.29341970001,-160297.9565803,740.90761228,60346.29341970001
subset/max_safety_coverage/immobilized/038005+734545,max_safety_coverage,immobilized,subset_038005+734545,False,52,259678.40000000002,442528.35536577954,182849.95536577946,0.704140026146878,246708.10722826407,0.9500524773268167,0.37340705919987,220644.25,0.0,-220644.25,0.0,571869.396332051
demand_180d/immobilized/only_708073/direct_only,demand_180d,immobilized,only_708073,False,52,259678.40000000002,12829.97026986923,-246848.4297301308,-0.9505928476536006,246848.4297301308,0.9505928476536006,0.09164582271356084,220644.25,0.0,-220644.25,0.0,30406.699105799995
subset/demand_180d/immobilized/708073,demand_180d,immobilized,subset_708073,False,52,259678.40000000002,12829.97026986923,-246848.4297301308,-0.9505928476536006,246848.4297301308,0.9505928476536006,0.09164582271356084,220644.25,0.0,-220644.25,0.0,30406.699105799995
subset/safety_plus_coverage/useful/344135+708073+734545,safety_plus_coverage,useful,subset_344135+708073+734545,False,52,259678.40000000002,12615.016239760424,-247063.3837602396,-0.9514206178112603,247063.3837602396,0.9514206178112603,-0.29692011104880045,220644.25,29362.26906,-191281.98094,7346.900710416169,31236.814012
subset/max_safety_coverage/useful/344135+708073+734545,max_safety_coverage,useful,subset_344135+708073+734545,False,52,259678.40000000002,12577.800310783914,-247100.59968921606,-0.9515639332698292,247100.59968921606,0.9515639332698292,-0.3043978988358022,220644.25,31389.04664,-189255.20335999998,7218.5476791601295,34366.877160000004
subset/safety_plus_coverage/useful/708073+734545,safety_plus_coverage,useful,subset_708073+734545,False,52,259678.40000000002,12519.549223206153,-247158.85077679387,-0.9517882533810815,247158.85077679387,0.9517882533810815,-0.2981702597515125,220644.25,29362.26906,-191281.98094,7328.624280229999,31236.814012
subset/max_safety_coverage/useful/708073+734545,max_safety_coverage,useful,subset_708073+734545,False,52,259678.40000000002,12441.418858563637,-247236.98114143638,-0.9520891269410022,247236.98114143638,0.9520891269410022,-0.3058555627950929,220644.25,31389.04664,-189255.20335999998,7192.43849317816,34366.877160000004
subset/safety_plus_coverage/useful/344135+708073,safety_plus_coverage,useful,subset_344135+708073,False,52,259678.40000000002,12075.96001892792,-247602.43998107204,-0.9534964786484822,247602.43998107204,0.9534964786484822,-0.2980693671203336,220644.25,28662.48102,-191981.76898,7338.193765106169,28662.48102
safety_plus_coverage/useful/only_708073/direct_only,safety_plus_coverage,useful,only_708073,False,52,259678.40000000002,11980.493002373654,-247697.90699762636,-0.9538641142183036,247697.90699762636,0.9538641142183036,-0.2994516778801354,220644.25,28662.48102,-191981.76898,7319.917334919999,28662.48102
subset/safety_plus_coverage/useful/708073,safety_plus_coverage,useful,subset_708073,False,52,259678.40000000002,11980.493002373654,-247697.90699762636,-0.9538641142183036,247697.90699762636,0.9538641142183036,-0.2994516778801354,220644.25,28662.48102,-191981.76898,7319.917334919999,28662.48102
subset/max_safety_coverage/useful/344135+708073,max_safety_coverage,useful,subset_344135+708073,False,52,259678.40000000002,11837.392721451044,-247841.007278549,-0.9544151815420496,247841.007278549,0.9544151815420496,-0.30829939292652747,220644.25,30689.2586,-189954.9914,7206.10918598197,30689.2586
max_safety_coverage/useful/only_708073/direct_only,max_safety_coverage,useful,only_708073,False,52,259678.40000000002,11701.01126923077,-247977.38873076922,-0.9549403752132222,247977.38873076922,0.9549403752132222,-0.30991654452464495,220644.25,30689.2586,-189954.9914,7180.0,30689.2586
subset/max_safety_coverage/useful/708073,max_safety_coverage,useful,subset_708073,False,52,259678.40000000002,11701.01126923077,-247977.38873076922,-0.9549403752132222,247977.38873076922,0.9549403752132222,-0.30991654452464495,220644.25,30689.2586,-189954.9914,7180.0,30689.2586
subset/max_safety_coverage/immobilized/038005+344135+734545,max_safety_coverage,immobilized,subset_038005+344135+734545,False,52,259678.40000000002,445566.38941355917,185887.98941355915,0.7158392435164386,249746.14127604378,0.9617516946963773,0.3739484091941007,220644.25,0.0,-220644.25,0.0,576101.2270962031
subset/safety_plus_coverage/immobilized/038005+708073,safety_plus_coverage,immobilized,subset_038005+708073,False,52,259678.40000000002,488655.27252219967,228976.87252219985,0.8817709617827275,250436.4634344152,0.964410068124323,0.3965961731985522,220644.25,119890.0182853,-100754.2317147,119890.0182853,597557.7377071001
subset/coverage/stock/344135+734545,coverage,stock,subset_344135+734545,False,52,259678.40000000002,7930.317122769231,-251748.08287723083,-0.9694610059105062,251748.08287723083,0.9694610059105062,0.24577190517335587,220644.25,699.78804,-219944.46196,699.78804,10149.380184
subset/demand_180d/stock/344135+734545,demand_180d,stock,subset_344135+734545,False,52,259678.40000000002,7930.317122769231,-251748.08287723083,-0.9694610059105062,251748.08287723083,0.9694610059105062,0.24577190517335587,220644.25,699.78804,-219944.46196,699.78804,10149.380184
subset/demand_90d/stock/344135+734545,demand_90d,stock,subset_344135+734545,False,52,259678.40000000002,7930.317122769231,-251748.08287723083,-0.9694610059105062,251748.08287723083,0.9694610059105062,0.24577190517335587,220644.25,699.78804,-219944.46196,699.78804,10149.380184
subset/max_safety_coverage/stock/344135+734545,max_safety_coverage,stock,subset_344135+734545,False,52,259678.40000000002,7930.317122769231,-251748.08287723083,-0.9694610059105062,251748.08287723083,0.9694610059105062,0.24577190517335587,220644.25,699.78804,-219944.46196,699.78804,10149.380184
subset/safety_plus_coverage/stock/344135+734545,safety_plus_coverage,stock,subset_344135+734545,False,52,259678.40000000002,7930.317122769231,-251748.08287723083,-0.9694610059105062,251748.08287723083,0.9694610059105062,0.24577190517335587,220644.25,699.78804,-219944.46196,699.78804,10149.380184
subset/target_stock/stock/344135+734545,target_stock,stock,subset_344135+734545,False,52,259678.40000000002,7930.317122769231,-251748.08287723083,-0.9694610059105062,251748.08287723083,0.9694610059105062,0.24577190517335587,220644.25,699.78804,-219944.46196,699.78804,10149.380184
subset/coverage/immobilized/344135+734545,coverage,immobilized,subset_344135+734545,False,52,259678.40000000002,7295.793885382461,-252382.60611461758,-0.9719045023175495,252382.60611461758,0.9719045023175495,0.265088016399527,220644.25,0.0,-220644.25,0.0,10009.97616165432
subset/safety_plus_coverage/immobilized/344135+734545,safety_plus_coverage,immobilized,subset_344135+734545,False,52,259678.40000000002,7295.793885382461,-252382.60611461758,-0.9719045023175495,252382.60611461758,0.9719045023175495,0.265088016399527,220644.25,0.0,-220644.25,0.0,10009.97616165432
subset/max_safety_coverage/immobilized/344135+734545,max_safety_coverage,immobilized,subset_344135+734545,False,52,259678.40000000002,7053.5280812160845,-252624.87191878387,-0.9728374478538987,252624.87191878387,0.9728374478538987,0.2643728582530336,220644.25,0.0,-220644.25,0.0,9950.23158065018
subset/safety_plus_coverage/immobilized/038005+344135+708073,safety_plus_coverage,immobilized,subset_038005+344135+708073,False,52,259678.40000000002,491734.2210056455,232055.82100564556,0.8936277372536396,253515.41191786097,0.9762668435952353,0.39702350946257936,220644.25,119890.0182853,-100754.2317147,119890.0182853,601840.489042009
subset/demand_180d/immobilized/038005+333362,demand_180d,immobilized,subset_038005+333362,False,52,259678.40000000002,424975.67181666766,165297.27181666758,0.636546096312468,254024.2079705137,0.9782261750323233,0.2425073239522991,220644.25,0.0,-220644.25,0.0,687528.3352088069
subset/safety_plus_coverage/immobilized/038005+708073+734545,safety_plus_coverage,immobilized,subset_038005+708073+734545,False,52,259678.40000000002,492872.11792413663,233193.7179241366,0.898009683994266,254216.54570804432,0.9789668517213765,0.39404071573798977,220644.25,119890.0182853,-100754.2317147,119890.0182853,603159.2992824301
subset/coverage/useful/344135+708073+734545,coverage,useful,subset_344135+708073+734545,False,52,259678.40000000002,5435.016239760424,-254243.3837602396,-0.97907020283643,254243.3837602396,0.97907020283643,-0.29692011104880034,220644.25,22182.26906,-198461.98094,166.90071041616997,24056.814012
subset/coverage/useful/708073+734545,coverage,useful,subset_708073+734545,False,52,259678.40000000002,5339.549223206152,-254338.85077679387,-0.9794378384062512,254338.85077679387,0.9794378384062512,-0.29817025975151246,220644.25,22182.26906,-198461.98094,148.62428022999998,24056.814012
subset/demand_180d/useful/344135+734545,demand_180d,useful,subset_344135+734545,False,52,259678.40000000002,5271.1270570835,-254407.27294291655,-0.9797013264981475,254407.27294291655,0.9797013264981475,0.49709642814642363,220644.25,699.78804,-219944.46196,693.8581942512,8283.5199981656
subset/target_stock/useful/344135+734545,target_stock,useful,subset_344135+734545,False,52,259678.40000000002,5095.339079692309,-254583.0609203077,-0.9803782714323089,254583.0609203077,0.9803782714323089,0.37421493538518763,220644.25,699.78804,-219944.46196,699.78804,5615.370992
subset/coverage/useful/344135+708073,coverage,useful,subset_344135+708073,False,52,259678.40000000002,4895.960018927924,-254782.43998107204,-0.9811460636736518,254782.43998107204,0.9811460636736518,-0.2980693671203336,220644.25,21482.48102,-199161.76898,158.19376510616996,21482.48102
subset/demand_180d/immobilized/038005+333362+344135,demand_180d,immobilized,subset_038005+333362+344135,False,52,259678.40000000002,425750.7589384073,166072.35893840727,0.6395308925902472,254799.29509225348,0.981210971310103,0.24214486861668186,220644.25,0.0,-220644.25,0.0,688874.6669634007
subset/demand_90d/immobilized/344135+734545,demand_90d,immobilized,subset_344135+734545,False,52,259678.40000000002,4860.185555675873,-254818.21444432408,-0.981283828167164,254818.21444432408,0.981283828167164,0.10210378317081492,220644.25,0.0,-220644.25,0.0,8852.9595637266
