day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
332,47.5,1.152,11094.235,165.4686,2.7395,84.9861,1008741.0498,39776.0906,43.0637,10.3004,0.0,0.0,0.0,52.7109,133.002,0.0,0.0
333,47.5,0.0,11141.735,13.7637,5.4858,51.201,1008763.2734,39776.206,27.7498,9.5412,0.0,0.0,0.0,58.4467,56.3576,0.0,0.0
334,47.5,1.152,11188.083,31.1098,5.482,74.4442,1008789.913,39776.5016,43.9198,9.7732,0.0,0.0,0.0,52.1344,68.7949,0.0,0.0
335,47.5,0.0,11235.583,25.1206,28.1348,160.2812,1008673.7165,39775.5477,36.6879,13.2079,0.0,0.0,0.0,52.1344,132.4888,0.0,0.0
336,47.5,21.888,11261.195,47.046,4.5384,212.3116,1008694.4871,39776.4508,99.573,9.7591,0.0,0.0,0.0,143.2096,219.3637,0.0,0.0
337,47.5,2.5072,11306.1878,58.8662,26.1615,110.2635,1008527.2271,39776.1966,10.009,4.0629,0.0,0.0,0.0,219.9079,0.0409,0.0,0.0
338,47.5,0.0,11353.6878,79.9504,20.3238,86.2133,1008512.5763,39774.783,7.8159,3.1623,0.0,0.0,0.0,91.1079,80.4067,0.0,0.0
339,47.5,0.0,11401.1878,161.6194,1.2715,23.0514,1008666.0662,39774.8213,16.1265,0.3696,0.0,0.0,0.0,71.2355,14.6222,0.0,0.0
340,47.5,0.0,11448.6878,67.8708,0.9207,21.8962,1008712.0798,39776.6251,15.2981,0.3197,0.0,0.0,0.0,0.0118,0.0389,0.0,0.0
341,47.5,0.0,11496.1878,25.9379,24.4164,110.2479,1008523.3664,39775.7287,9.8751,3.8718,0.0,0.0,0.0,0.0086,10.7218,0.0,0.0
342,47.5,23.04,11520.6478,100.4012,1.7323,5.8065,1008589.8771,39775.6389,0.554,0.2527,0.0,0.0,0.0,91.0916,0.5722,0.0,0.0
343,47.5,21.888,11546.2598,23.8596,0.349,1.1551,1008671.3707,39775.6737,0.8282,0.0497,0.0,0.0,0.0,4.7985,80.3793,0.0,0.0
344,47.5,0.0,11593.7598,102.9078,0.2525,39.0044,1008747.1508,39776.5061,27.1531,0.4177,0.0,0.0,0.0,0.0033,13.2516,0.0,0.0
345,47.5,0.0,11641.2598,0.424,0.1827,0.0016,1008828.1342,39776.5271,0.014,0.02,0.0,0.0,0.0,0.0024,80.3799,0.0,0.0
346,47.5,0.0,11688.7598,26.321,0.1322,0.0012,1008928.1258,39776.56,0.0101,0.0145,0.0,0.0,0.0,0.0017,73.5408,0.0,0.0
347,47.5,40.1541,11696.1057,83.3611,21.2557,98.2207,1008770.6135,39775.7734,8.76,3.395,0.0,0.0,0.0,0.0012,0.5653,0.0,0.0
348,47.5,0.0,11743.6057,92.4221,23.0692,106.7613,1008644.2377,39774.8258,9.5191,3.6864,0.0,0.0,0.0,81.1532,0.0237,0.0,0.0
349,47.5,0.0,11791.1057,74.8815,0.0501,0.0004,1008810.2333,39774.8661,0.0038,0.0055,0.0,0.0,0.0,88.2097,91.065,0.0,0.0
350,47.5,0.0,11838.6057,45.3982,23.7863,129.7434,1008614.1195,39773.9102,23.3937,3.9978,0.0,0.0,0.0,0.0005,4.7934,0.0,0.0
351,47.5,19.5011,11866.6046,142.4258,23.7762,131.439,1008488.9856,39772.8811,24.5726,4.0137,0.0,0.0,0.0,91.0857,0.023,0.0,0.0
352,47.5,0.0,11914.1046,0.3497,0.519,42.3211,1008495.3057,39772.8808,21.4303,7.2253,0.0,0.0,0.0,91.0856,52.3769,0.0,0.0
353,47.5,21.1968,11940.4078,98.6192,0.0137,46.0001,1008573.3281,39772.8975,24.4064,8.2162,0.0,0.0,0.0,43.5844,48.5032,0.0,0.0
354,47.5,0.0,11987.9078,191.6435,2.7304,106.874,1008518.2646,39772.7726,58.2904,10.5183,0.0,0.0,0.0,47.9168,58.424,0.0,0.0
355,47.5,0.0,12035.4078,23.4681,5.4792,72.3978,1008595.4743,39772.7812,42.4959,9.7524,0.0,0.0,0.0,58.4466,123.7258,0.0,0.0
356,47.5,44.2368,12038.671,56.6267,5.4772,52.5562,1008688.5199,39772.7893,28.6919,9.5538,0.0,0.0,0.0,52.1344,129.9735,0.0,0.0
357,47.5,0.0,12086.171,0.2259,4.3814,214.1992,1008703.798,39772.824,103.2144,11.0503,0.0,0.0,0.0,52.1343,233.8341,0.0,0.0
358,47.5,0.0,12133.671,0.1565,3.2859,42.3494,1008788.1513,39772.8348,22.7049,7.9173,0.0,0.0,0.0,223.1241,125.0542,0.0,0.0
359,47.5,0.0,12181.171,2.777,2.4097,0.0215,1008884.397,39772.976,0.1849,0.2638,0.0,0.0,0.0,44.1139,91.103,0.0,0.0
360,47.5,2.5072,12226.1638,2.5476,1.7525,0.0157,1008896.239,39772.9982,0.1344,0.1919,0.0,0.0,0.0,0.0224,10.0811,0.0,0.0
361,47.5,0.0,12273.6638,25.5998,1.2705,0.0114,1008923.0979,39774.0218,0.0975,0.1391,0.0,0.0,0.0,0.0163,0.0118,0.0,0.0
362,47.5,0.0,12321.1638,0.1091,0.92,0.0082,1008924.1414,39774.0268,0.0706,0.1007,0.0,0.0,0.0,0.0118,0.0311,0.0,0.0
363,47.5,0.0,12368.6638,69.6246,0.6659,0.006,1009005.1359,39776.0679,0.0511,0.0729,0.0,0.0,0.0,0.0086,10.7161,0.0,0.0
364,47.5,0.0,12416.1638,21.8084,0.4819,0.0043,1009027.9855,39776.9415,0.037,0.0528,0.0,0.0,0.0,0.0062,0.5681,0.0,0.0
