case_id,case_input,case_output_dir,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
local_supplier_reliability_node_SDC-VD0519670A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0519670A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0519670A_adverse\simulation_output,adverse,0.95,4656605.0904,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.269,0.959867,18152.25,752.25,1391548.2649,13564426.0133,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3879,10629355.3939,2125871.0788,13538485.1761,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.409,4783209.9273,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0519670A,Fiabilite fournisseur SDC-VD0519670A,ok,local
local_supplier_stock_node_SDC-VD0518684A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_low\simulation_output,low,0.9,4656588.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811453.3855,0.959867,18152.25,752.25,1391548.2649,13564409.8306,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.7239,10629339.2113,2125867.8423,13538468.9934,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783202.6451,,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,ok,local
local_supplier_stock_node_SDC-VD0518684A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0518684A_high\simulation_output,high,1.1,4656624.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811489.3855,0.959867,18152.25,752.25,1391548.2649,13564443.2386,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720280.4167,10629372.6193,2125874.5239,13538502.4014,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783217.6787,,supplier_stock_node,supplier_stock_node::SDC-VD0518684A,Stock fournisseur SDC-VD0518684A,ok,local
local_supplier_capacity_node_SDC-VD0518684A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0518684A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0518684A_low\simulation_output,low,0.9,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782658.605,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,ok,local
local_supplier_capacity_node_SDC-VD0518684A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0518684A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0518684A_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782663.222,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Debit fournisseur SDC-VD0518684A,ok,local
local_supplier_lead_time_node_SDC-VD0518684A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0518684A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0518684A_low\simulation_output,low,0.9,4656599.1275,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811462.9551,0.959867,18152.25,752.25,1391548.1916,13564420.1535,17400.0,769337.4445,33770742.3662,770129.654,782660.7607,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.337,10629349.5342,2125869.9068,13538479.3164,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783207.2904,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0518684A,Lead time fournisseur SDC-VD0518684A,ok,local
local_supplier_lead_time_node_SDC-VD0518684A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0518684A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0518684A_high\simulation_output,high,1.1,4656612.8557,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811478.2548,0.959867,18152.25,752.25,1391548.3198,13564432.8933,17400.0,769341.5861,33770742.3662,770134.1804,782661.0384,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.7959,10629362.2739,2125872.4548,13538492.0561,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783213.0233,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0518684A,Lead time fournisseur SDC-VD0518684A,ok,local
local_supplier_reliability_node_SDC-VD0518684A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0518684A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0518684A_adverse\simulation_output,adverse,0.95,4656605.9824,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3643,0.959867,18152.25,752.25,1391548.2649,13564426.5148,17400.0,769341.9394,33770742.3662,770134.5336,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5634,10629355.8955,2125871.1791,13538485.6777,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.3532,4783210.153,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0518684A,Fiabilite fournisseur SDC-VD0518684A,ok,local
local_supplier_stock_node_SDC-VD0514881A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_low\simulation_output,low,0.9,4656588.0037,0.274266,0.156724,0.001912,0.214469,0.352628,728.5,4811453.3855,0.959867,18152.25,752.25,1391548.2649,13564327.1026,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720239.7691,10629256.4833,2125851.2967,13538386.2654,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783165.4175,,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,ok,local
local_supplier_stock_node_SDC-VD0514881A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0514881A_high\simulation_output,high,1.1,4656624.0037,0.274268,0.156724,0.001912,0.214466,0.35263,728.5,4811489.3855,0.959867,18152.25,752.25,1391548.2649,13564525.9666,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720309.3715,10629455.3473,2125891.0695,13538585.1294,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783254.9063,,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,ok,local
local_supplier_capacity_node_SDC-VD0514881A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0514881A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0514881A_low\simulation_output,low,0.9,4656603.6952,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.077,0.959867,18152.25,752.25,1391548.2649,13564413.7824,17400.0,769341.5861,33770742.3662,770134.1804,782658.605,168240.5218,0.0,0.0,0.0,0.0,0.0,3720270.1071,10629343.1631,2125868.6326,13538472.9453,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783204.4234,,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A,ok,local
local_supplier_capacity_node_SDC-VD0514881A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0514881A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0514881A_high\simulation_output,high,1.1,4656608.3122,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811473.694,0.959867,18152.25,752.25,1391548.2649,13564439.2867,17400.0,769341.5861,33770742.3662,770134.1804,782663.222,168240.5218,0.0,0.0,0.0,0.0,0.0,3720279.0336,10629368.6674,2125873.7335,13538498.4496,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783215.9003,,supplier_capacity_node,supplier_capacity_node::SDC-VD0514881A,Debit fournisseur SDC-VD0514881A,ok,local
local_supplier_lead_time_node_SDC-VD0514881A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0514881A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0514881A_low\simulation_output,low,0.9,4656605.9785,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3182,0.959867,18152.25,752.25,1391548.2186,13564426.3955,17400.0,769341.5861,33770742.3662,770134.1804,782660.8345,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5217,10629355.7762,2125871.1552,13538485.5584,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.0993,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Lead time fournisseur SDC-VD0514881A,ok,local
local_supplier_lead_time_node_SDC-VD0514881A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0514881A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0514881A_high\simulation_output,high,1.1,4656606.024,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3978,0.959867,18152.25,752.25,1391548.2765,13564426.6467,17400.0,769341.5861,33770742.3662,770134.1804,782660.9836,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.6096,10629356.0274,2125871.2055,13538485.8096,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.2123,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0514881A,Lead time fournisseur SDC-VD0514881A,ok,local
local_supplier_reliability_node_SDC-VD0514881A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0514881A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0514881A_adverse\simulation_output,adverse,0.95,4656605.5526,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.8236,0.959867,18152.25,752.25,1391548.2649,13564424.0429,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.6983,10629353.4236,2125870.6847,13538483.2058,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.2231,4783209.0406,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0514881A,Fiabilite fournisseur SDC-VD0514881A,ok,local
local_supplier_stock_node_SDC-VD0990780A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0990780A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0990780A_low\simulation_output,low,0.9,4656588.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811453.3855,0.959867,18152.25,752.25,1391548.2649,13564421.9986,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.9827,10629351.3793,2125870.2759,13538481.1614,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.1207,,supplier_stock_node,supplier_stock_node::SDC-VD0990780A,Stock fournisseur SDC-VD0990780A,ok,local
local_supplier_stock_node_SDC-VD0990780A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0990780A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0990780A_high\simulation_output,high,1.1,4656624.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811489.3855,0.959867,18152.25,752.25,1391548.2649,13564431.0706,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.1579,10629360.4513,2125872.0903,13538490.2334,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783212.2031,,supplier_stock_node,supplier_stock_node::SDC-VD0990780A,Stock fournisseur SDC-VD0990780A,ok,local
local_supplier_capacity_node_SDC-VD0990780A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0990780A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0990780A_low\simulation_output,low,0.9,4656603.6952,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.077,0.959867,18152.25,752.25,1391548.2649,13564425.9528,17400.0,769341.5861,33770742.3662,770134.1804,782658.605,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3667,10629355.3335,2125871.0667,13538485.1157,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.9001,,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A,ok,local
local_supplier_capacity_node_SDC-VD0990780A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0990780A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0990780A_high\simulation_output,high,1.1,4656608.3122,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811473.694,0.959867,18152.25,752.25,1391548.2649,13564427.1163,17400.0,769341.5861,33770742.3662,770134.1804,782663.222,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.774,10629356.497,2125871.2994,13538486.2792,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.4237,,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Debit fournisseur SDC-VD0990780A,ok,local
local_supplier_lead_time_node_SDC-VD0990780A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0990780A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0990780A_low\simulation_output,low,0.9,4656606.0016,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.4109,0.959867,18152.25,752.25,1391548.2842,13564426.5341,17400.0,769341.6168,33770742.3662,770134.2111,782660.8696,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5702,10629355.9148,2125871.183,13538485.6969,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1616,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0990780A,Lead time fournisseur SDC-VD0990780A,ok,local
local_supplier_lead_time_node_SDC-VD0990780A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0990780A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0990780A_high\simulation_output,high,1.1,4656606.3334,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.2127,0.959867,18152.25,752.25,1391548.2745,13564426.6177,17400.0,769342.408,33770742.3662,770135.0023,782660.9573,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5994,10629355.9984,2125871.1997,13538485.7805,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1993,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0990780A,Lead time fournisseur SDC-VD0990780A,ok,local
local_supplier_reliability_node_SDC-VD0990780A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0990780A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0990780A_adverse\simulation_output,adverse,0.95,4656605.6731,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.9626,0.959867,18152.25,752.25,1391548.2649,13564426.4513,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5412,10629355.832,2125871.1664,13538485.6141,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.1859,4783210.1244,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0990780A,Fiabilite fournisseur SDC-VD0990780A,ok,local
local_supplier_stock_node_SDC-VD0500655A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_low\simulation_output,low,0.9,4656588.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811453.3855,0.959867,18152.25,752.25,1391548.2649,13564421.9986,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.9827,10629351.3793,2125870.2759,13538481.1614,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.1207,,supplier_stock_node,supplier_stock_node::SDC-VD0500655A,Stock fournisseur SDC-VD0500655A,ok,local
local_supplier_stock_node_SDC-VD0500655A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0500655A_high\simulation_output,high,1.1,4656624.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811489.3855,0.959867,18152.25,752.25,1391548.2649,13564431.0706,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.1579,10629360.4513,2125872.0903,13538490.2334,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783212.2031,,supplier_stock_node,supplier_stock_node::SDC-VD0500655A,Stock fournisseur SDC-VD0500655A,ok,local
local_supplier_capacity_node_SDC-VD0500655A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0500655A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0500655A_low\simulation_output,low,0.9,4656603.6952,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.077,0.959867,18152.25,752.25,1391548.2649,13564425.9528,17400.0,769341.5861,33770742.3662,770134.1804,782658.605,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3667,10629355.3335,2125871.0667,13538485.1157,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.9001,,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A,ok,local
local_supplier_capacity_node_SDC-VD0500655A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0500655A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0500655A_high\simulation_output,high,1.1,4656608.3122,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811473.694,0.959867,18152.25,752.25,1391548.2649,13564427.1163,17400.0,769341.5861,33770742.3662,770134.1804,782663.222,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.774,10629356.497,2125871.2994,13538486.2792,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.4237,,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Debit fournisseur SDC-VD0500655A,ok,local
