baseline::avg_inventory,baseline::ending_backlog,baseline::fill_rate,baseline::total_cost,baseline::total_external_procured_ordered_qty,case_id,case_input,case_output_dir,delta::avg_inventory,delta::ending_backlog,delta::fill_rate,delta::total_cost,delta::total_external_procured_ordered_qty,delta_pct::avg_inventory,delta_pct::ending_backlog,delta_pct::fill_rate,delta_pct::total_cost,delta_pct::total_external_procured_ordered_qty,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0910216A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0910216A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0910216A_stress\simulation_output,-1.3827999997884035,0.0,0.0,-1.2725000008940697,0.0,-2.969544768635508e-05,0.0,0.0,-9.381155905472226e-06,nan,stress,1.5,4656604.6209,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.5967,0.959867,18152.25,752.25,1391548.0421,13564425.2621,17400.0,769342.3313,33770742.3662,770134.9255,782661.4557,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.125,10629354.6428,2125870.9286,13538484.425,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.5893,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0910216A,Lead time fournisseur SDC-VD0910216A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0910216A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0910216A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0910216A_stress\simulation_output,-2.2456999998539686,0.0,0.0,-0.9037000015377998,0.0,-4.8226111422559746e-05,0.0,0.0,-6.66227945009434e-06,nan,stress,0.85,4656603.758,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.7566,0.959867,18152.25,752.25,1391548.2649,13564425.6309,17400.0,769354.8339,33770742.3662,770147.3031,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.254,10629355.0116,2125871.0023,13538484.7937,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,10.4719,4783209.7552,,supplier_reliability_node,supplier_reliability_node::SDC-VD0910216A,Fiabilite fournisseur SDC-VD0910216A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0972460A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0972460A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0972460A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0972460A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0972460A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0972460A_stress\simulation_output,-5718.903900000267,0.0,0.0,-13829.862500000745,0.0,-0.12281270726911823,0.0,0.0,-0.10195685357374802,nan,stress,0.75,4650887.0998,0.27419,0.15668,0.001914,0.214686,0.35253,728.5,4811471.3855,0.959867,18152.25,752.25,1421752.1002,13550596.6721,17400.0,769341.5861,33770742.3662,770134.1804,781340.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3715434.1185,10615526.0528,2123105.2106,13524655.8349,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4776986.7237,,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0972460A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0972460A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0972460A_stress\simulation_output,305446.17590000015,2.9688999999999623,-0.00011099999999997223,739722.9024999999,0.0,6.559416357263245,0.4075360329444011,-0.011564102109976927,5.453403434440241,nan,stress,1.5,4962052.1796,0.278201,0.158972,0.001813,0.203327,0.357687,731.4689,5187156.8583,0.959756,18176.0,776.0,1799925.8965,14304149.4371,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,3979425.6955,11369787.7013,2273957.5403,14278211.6003,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5116404.4656,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0972460A,Lead time fournisseur SDC-VD0972460A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0972460A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0972460A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0972460A_stress\simulation_output,414.0955999996513,0.0,-5.2000000000052005e-05,1641.948999999091,0.0,0.008892648415404337,0.0,-0.005417417204680649,0.012104816932811898,nan,stress,0.85,4657020.0993,0.274269,0.156725,0.001912,0.214461,0.352632,728.5,4811471.1001,0.959815,18128.5,728.5,1396597.2701,13566068.4836,17400.0,769348.5356,33770742.3662,770141.1299,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720756.5582,10630733.0233,2126146.6047,13540127.1715,0.0,105499.3017,25941.3121,17400.0,788189.4764,687516.2492,2909394.1482,6.9495,4783829.8605,,supplier_reliability_node,supplier_reliability_node::SDC-VD0972460A,Fiabilite fournisseur SDC-VD0972460A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0975221A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0975221A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0975221A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0975221A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0975221A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0975221A_stress\simulation_output,-8596.911000000313,0.0,0.0,-20809.029800001532,0.0,-0.18461753030360448,0.0,0.0,-0.15340884295345675,nan,stress,0.75,4648009.0927,0.274151,0.156658,0.001915,0.214797,0.352479,728.5,4811471.3855,0.959867,18152.25,752.25,1429977.7069,13543617.5048,17400.0,769341.5861,33770742.3662,770134.1804,781340.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3712991.4099,10608546.8855,2121709.3771,13517676.6677,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4773846.0985,,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0975221A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0975221A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0975221A_stress\simulation_output,305446.17590000015,2.9688999999999623,-0.00011099999999997223,739722.9024999999,0.0,6.559416357263245,0.4075360329444011,-0.011564102109976927,5.453403434440241,nan,stress,1.5,4962052.1796,0.278201,0.158972,0.001813,0.203327,0.357687,731.4689,5187156.8583,0.959756,18176.0,776.0,1799925.8965,14304149.4371,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,3979425.6955,11369787.7013,2273957.5403,14278211.6003,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5116404.4656,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0975221A,Lead time fournisseur SDC-VD0975221A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0975221A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0975221A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0975221A_stress\simulation_output,-1452.7417000001296,0.0,-5.2000000000052005e-05,-2885.131500000134,0.0,-0.031197436477250266,0.0,-0.005417417204680649,-0.021269837634792524,nan,stress,0.85,4655153.262,0.274244,0.156711,0.001913,0.214533,0.352599,728.5,4811471.1001,0.959815,18128.5,728.5,1401626.0201,13561541.4031,17400.0,769348.5356,33770742.3662,770141.1299,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3719172.08,10626205.9428,2125241.1886,13535600.091,0.0,105499.3017,25941.3121,17400.0,788189.4764,687516.2492,2909394.1482,6.9495,4781792.6743,,supplier_reliability_node,supplier_reliability_node::SDC-VD0975221A,Fiabilite fournisseur SDC-VD0975221A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0505677A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0505677A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0505677A_stress\simulation_output,-45.0,0.0,0.0,-82.5300000011921,0.0,-0.0009663690671756284,0.0,0.0,-0.0006084297024328704,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214469,0.352628,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564344.0046,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720245.6848,10629273.3853,2125854.6771,13538403.1674,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783173.0234,,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0505677A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0505677A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0505677A_stress\simulation_output,-15.503899999894202,0.0,0.0,-28.43420000001788,0.0,-0.0003329442084551552,0.0,0.0,-0.00020962331085275305,nan,stress,0.75,4656590.4998,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811455.8816,0.959867,18152.25,752.25,1391548.2649,13564398.1004,17400.0,769341.5861,33770742.3662,770134.1804,782645.4096,168240.5218,0.0,0.0,0.0,0.0,0.0,3720264.6184,10629327.4811,2125865.4962,13538457.2633,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783197.3665,,supplier_capacity_node,supplier_capacity_node::SDC-VD0505677A,Debit fournisseur SDC-VD0505677A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0505677A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0505677A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0505677A_stress\simulation_output,-0.42460000049322844,0.0,0.0,-0.7787000015377998,0.0,-9.118229031098055e-06,0.0,0.0,-5.7407513657248965e-06,nan,stress,1.5,4656605.5791,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.8334,0.959867,18152.25,752.25,1391547.9756,13564425.7559,17400.0,769341.5861,33770742.3662,770134.1804,782661.1327,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.2978,10629355.1366,2125871.0273,13538484.9188,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.8115,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0505677A,Lead time fournisseur SDC-VD0505677A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0505677A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0505677A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0505677A_stress\simulation_output,-5.537899999879301,0.0,0.0,-10.15650000050664,0.0,-0.00011892567237767271,0.0,0.0,-7.487599991492116e-05,nan,stress,0.85,4656600.4658,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811464.2987,0.959867,18152.25,752.25,1391548.2649,13564416.3781,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720271.0156,10629345.7588,2125869.1518,13538475.5409,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,3.1166,4783205.5914,,supplier_reliability_node,supplier_reliability_node::SDC-VD0505677A,Fiabilite fournisseur SDC-VD0505677A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0951020A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0951020A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0951020A_stress\simulation_output,-90.0,0.0,0.0,-74.88000000081956,0.0,-0.0019327381343512567,0.0,0.0,-0.0005520321836667139,nan,stress,0.75,4656516.0037,0.274267,0.156724,0.001912,0.214469,0.352628,728.5,4811381.3855,0.959867,18152.25,752.25,1391548.2649,13564351.6546,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720248.3623,10629281.0353,2125856.2071,13538410.8174,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783176.4659,,supplier_stock_node,supplier_stock_node::SDC-VD0951020A,Stock fournisseur SDC-VD0951020A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0951020A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0951020A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0951020A_stress\simulation_output,-13.762200000695884,0.0,0.0,-7.954500000923872,0.0,-0.0002955414305990425,0.0,0.0,-5.864236118374495e-05,nan,stress,0.75,4656592.2415,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811457.6234,0.959867,18152.25,752.25,1391548.2649,13564418.5801,17400.0,769341.5861,33770742.3662,770134.1804,782641.3801,168240.5218,0.0,0.0,0.0,0.0,0.0,3720271.7863,10629347.9608,2125869.5922,13538477.7429,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783206.5823,,supplier_capacity_node,supplier_capacity_node::SDC-VD0951020A,Debit fournisseur SDC-VD0951020A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0951020A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0951020A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0951020A_stress\simulation_output,29.59129999950528,25.75,-0.001358999999999999,-7.223699999973178,0.0,0.0006354692661563575,3.534660260809883,-0.14158211502218526,-5.3254739384278706e-05,nan,stress,1.5,4656635.595,0.274267,0.156724,0.001912,0.214467,0.352629,754.25,4811497.9625,0.958508,18178.0,778.0,1391537.2816,13564419.3109,17400.0,769331.095,33770365.8522,770123.6893,782661.3819,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.1066,10629360.3044,2125872.0609,13538478.5783,0.0,105499.3017,25940.7326,17423.75,788131.5219,687516.2492,2909118.2739,0.0,4783212.137,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0951020A,Lead time fournisseur SDC-VD0951020A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0951020A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0951020A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0951020A_stress\simulation_output,-1.4053000006824732,0.0,0.0,-0.8886000011116266,0.0,-3.0178632239142924e-05,0.0,0.0,-6.550958854360667e-06,nan,stress,0.85,4656604.5984,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.702,0.959867,18152.25,752.25,1391548.2649,13564425.646,17400.0,769344.0795,33770742.3662,770136.6737,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.2593,10629355.0267,2125871.0053,13538484.8088,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,3.0543,4783209.762,,supplier_reliability_node,supplier_reliability_node::SDC-VD0951020A,Fiabilite fournisseur SDC-VD0951020A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD1091642A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD1091642A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD1091642A_stress\simulation_output,-90.0,0.0,0.0,-53.100000001490116,0.0,-0.0019327381343512567,0.0,0.0,-0.00039146513025112544,nan,stress,0.75,4656516.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811381.3855,0.959867,18152.25,752.25,1391548.2649,13564373.4346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720255.9853,10629302.8153,2125860.5631,13538432.5974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783186.2669,,supplier_stock_node,supplier_stock_node::SDC-VD1091642A,Stock fournisseur SDC-VD1091642A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD1091642A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD1091642A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD1091642A_stress\simulation_output,-5.771300000138581,0.0,0.0,-1.4544000010937452,0.0,-0.00012393790661165832,0.0,0.0,-1.0722163575318695e-05,nan,stress,0.75,4656600.2324,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811465.6143,0.959867,18152.25,752.25,1391548.2649,13564425.0802,17400.0,769341.5861,33770742.3662,770134.1804,782649.371,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.0613,10629354.4609,2125870.8922,13538484.2431,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.5074,,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Debit fournisseur SDC-VD1091642A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD1091642A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD1091642A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD1091642A_stress\simulation_output,-0.2881000004708767,0.0,0.0,-0.4727000016719103,0.0,-6.186909526851983e-06,0.0,0.0,-3.4848506161771894e-06,nan,stress,1.5,4656605.7156,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.8851,0.959867,18152.25,752.25,1391548.6385,13564426.0619,17400.0,769342.4311,33770742.3662,770135.0253,782661.1188,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4049,10629355.4426,2125871.0885,13538485.2247,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.9491,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Lead time fournisseur SDC-VD1091642A,ok,stress
