capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_lead_time_node_SDC-VD0508918A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0508918A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0508918A_high\simulation_output,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19948063.5716,0.147878,0.084502,0.173334,0.404157,0.190129,572238.1118,18652261.5384,0.89208,5302452.7143,0.0,125540742.1908,27617060.3218,5302452.7143,104602617.9218,27659445.8235,102998405.3805,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4083961.29,11668460.8284,2333692.1657,22830092.2566,0.0,17855791.8189,4786968.0652,4730214.6024,126993301.6862,1580070.6283,11161631.4281,0.0,5250807.3728,2145867.2067,high,edge_src_lead_time_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0514881A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_low\simulation_output,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19541340.7683,0.148127,0.084644,0.173583,0.403197,0.190449,584200.7508,18862322.0715,0.889824,5302452.7143,0.0,126551148.2646,27730580.9429,5302452.7143,104634820.1824,41318000.0,102977087.1811,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4107646.2842,11736132.2405,2347226.4481,22917017.5597,0.0,17856924.7644,4813563.3832,4718251.9635,127144346.8287,0.0,11180885.3192,0.0,5281259.5082,1794474.2345,low,edge_src_lead_time_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0514881A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0514881A_high\simulation_output,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19579686.9561,0.149149,0.085228,0.172633,0.401228,0.191763,563709.504,19313907.7079,0.893689,5302452.7143,0.0,126951493.0051,27876792.1151,5302452.7143,104670924.6744,41318000.0,103018257.4281,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4157790.7488,11879402.1395,2375880.4279,23064338.6734,0.0,17863095.9927,4812453.4417,4738743.2103,127186734.702,0.0,11184936.5339,0.0,5345730.9628,1913556.2331,high,edge_src_lead_time_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0518684A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_low\simulation_output,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21933678.2115,0.164136,0.093792,0.164752,0.366288,0.211032,828930.0874,19389259.0481,0.84367,5302452.7143,0.0,109223937.3268,26040373.6794,5302452.7143,90343257.1664,26808059.4504,88669313.7643,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4274170.8165,12211916.6185,2442383.3237,21750181.4238,0.0,15430988.5223,4290192.2555,4473522.6269,110063910.9917,1580070.6283,9538264.8053,0.0,5495362.4783,2155880.6796,low,edge_src_lead_time_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0518684A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0518684A_high\simulation_output,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20300861.3311,0.153206,0.087547,0.17038,0.391887,0.19698,695166.2022,18363942.6819,0.868897,5302452.7143,0.0,116815132.3679,27185615.3023,5302452.7143,99815784.6121,41318000.0,94482263.4542,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4165012.7234,11900036.3527,2380007.2705,22553728.6956,0.0,16958548.2527,4631886.6067,4607286.512,121645190.1146,0.0,10653692.3429,0.0,5355016.3587,1879574.6813,high,edge_src_lead_time_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0519670A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_low\simulation_output,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20002709.7671,0.150765,0.086151,0.170021,0.399222,0.193841,621071.4629,18110949.5437,0.882871,5302452.7143,0.0,124325038.0205,27838251.6874,5302452.7143,104090456.6791,0.0,102264736.5787,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4197034.8812,11991528.2319,2398305.6464,23105172.3448,0.0,17825636.4713,4733079.3427,4681381.2514,126570497.4401,4921993.7569,11113644.1129,0.0,5396187.7043,2623894.9511,low,edge_src_lead_time_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0519670A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0519670A_high\simulation_output,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19783859.0845,0.151222,0.086413,0.170577,0.397359,0.194429,598369.9592,18265593.989,0.887152,5302452.7143,0.0,124219700.4012,28120378.0989,5302452.7143,104562854.9504,41318000.0,102282560.3324,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4252430.1247,12149800.3563,2429960.0713,23323694.9063,0.0,17844924.2122,4796683.1926,4704082.7551,127053641.9102,0.0,11173894.55,0.0,5467410.1603,2038641.5346,high,edge_src_lead_time_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0520115A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_low\simulation_output,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20062074.7209,0.148999,0.085142,0.171634,0.402656,0.19157,573386.7673,19225016.497,0.891864,5302452.7143,0.0,125933720.9877,27667395.6537,5302452.7143,104432094.2304,1096531.6593,102774358.5151,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4122400.6242,11778287.4978,2355657.4996,22918738.7488,0.0,17860211.8915,4748656.9049,4729065.947,126852386.917,4941308.8187,11140451.2509,0.0,5300229.374,2395193.2153,low,edge_src_lead_time_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0520115A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520115A_high\simulation_output,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19753450.5181,0.149492,0.085424,0.1721,0.40078,0.192204,598446.7217,18640733.4437,0.887138,5302452.7143,0.0,125637263.2133,27881074.7338,5302452.7143,104726927.4626,28208971.5355,103074260.0312,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4168002.5751,11908578.7861,2381715.7572,23082743.0294,0.0,17874409.7175,4798331.7044,4704005.9925,127135651.9153,1578418.9016,11174164.2432,0.0,5358860.4538,2049899.326,high,edge_src_lead_time_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0520132A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_low\simulation_output,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19104388.5986,0.147935,0.084534,0.172749,0.40458,0.190202,589595.4337,17444347.3038,0.888807,5302452.7143,0.0,125211000.2587,27635175.7357,5302452.7143,104619892.1912,41318000.0,102956263.5637,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4088199.1388,11680568.968,2336113.7936,22861215.6692,0.0,17855127.5578,4773960.0665,4712857.2806,127129769.1747,0.0,11180646.7012,0.0,5256256.0356,1602543.3889,low,edge_src_lead_time_scale::SDC-VD0520132A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0520132A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0520132A_high\simulation_output,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20726929.3573,0.1532,0.087543,0.169315,0.392972,0.196971,711737.3129,19151394.0791,0.865772,5302452.7143,0.0,117266675.2499,27042220.1697,5302452.7143,99771941.2723,0.0,94858408.8993,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4142857.3998,11836735.4279,2367347.0856,22463566.2711,0.0,17083545.115,4578653.8987,4590715.4014,121460250.0684,4944428.6242,10626830.8432,0.0,5326530.9425,2947734.5,high,edge_src_lead_time_scale::SDC-VD0520132A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0525412A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_low\simulation_output,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19452110.1334,0.149133,0.085219,0.172648,0.401258,0.191742,568957.7968,19064287.6102,0.892699,5302452.7143,0.0,126893409.369,27884112.6334,5302452.7143,104710774.6705,41318000.0,103140947.2576,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4158436.2622,11881246.4633,2376249.2927,23069962.6353,0.0,17872919.3657,4814149.9981,4733494.9175,127231166.988,0.0,11188716.172,0.0,5346560.9085,1949818.4331,low,edge_src_lead_time_scale::SDC-VD0525412A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0525412A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0525412A_high\simulation_output,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19706587.6506,0.149931,0.085675,0.171595,0.400031,0.192768,593478.1966,18830868.0481,0.888075,5302452.7143,0.0,125718920.0789,27917624.7236,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4185709.4019,11959169.7198,2391833.944,23127091.1842,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5381626.3739,2131254.1763,high,edge_src_lead_time_scale::SDC-VD0525412A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0901566A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_low\simulation_output,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19640974.4646,0.14987,0.08564,0.170997,0.400804,0.19269,582210.832,17984794.726,0.8902,5302452.7143,0.0,124773669.8646,27764468.7063,5302452.7143,104235741.1502,0.0,102511421.8215,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4161058.8582,11888739.5948,2377747.919,23016836.765,0.0,17846779.6766,4747631.9413,4720241.8823,126728820.6003,4922984.2567,11128097.1703,0.0,5349932.8176,2096810.0079,low,edge_src_lead_time_scale::SDC-VD0901566A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0901566A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0901566A_high\simulation_output,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19422950.0177,0.147989,0.084565,0.173518,0.403656,0.190272,562854.4648,17913172.7433,0.89385,5302452.7143,0.0,126010239.9215,27666372.498,5302452.7143,104526792.4234,41318000.0,102951907.4719,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4094321.9007,11698062.5734,2339612.5147,22865757.8478,0.0,17840933.5009,4800614.6502,4739598.2495,127000816.0752,0.0,11167695.2744,0.0,5264128.158,2162713.846,high,edge_src_lead_time_scale::SDC-VD0901566A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0910216A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_low\simulation_output,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19887246.5807,0.150686,0.086106,0.170779,0.398691,0.193739,584131.9368,18316573.7268,0.889837,5302452.7143,0.0,125850573.804,28049100.3389,5302452.7143,104789508.1354,28313621.1388,103133899.8898,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4226598.7006,12075996.2875,2415199.2575,23258916.2708,0.0,17884945.7153,4790184.068,4718320.7775,127217363.3294,1580070.6283,11182919.9833,0.0,5434198.3294,2183263.8243,low,edge_src_lead_time_scale::SDC-VD0910216A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0910216A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0910216A_high\simulation_output,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19638043.1799,0.149318,0.085325,0.172134,0.401242,0.191981,572323.2279,19306133.3538,0.892064,5302452.7143,0.0,127954820.3341,27824613.5954,5302452.7143,104643574.0959,29011116.0205,103027555.6708,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4154727.4821,11870649.9487,2374129.9897,23035063.0832,0.0,17859883.1811,4789550.5121,4730129.4864,127029487.5394,1577790.4974,11164413.1345,0.0,5341792.4769,2132258.9073,high,edge_src_lead_time_scale::SDC-VD0910216A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD0914320A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_low\simulation_output,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766475.6064,0.149955,0.085688,0.171575,0.399983,0.192799,593478.1966,18941969.6628,0.888075,5302452.7143,0.0,125812449.9855,27920967.8877,5302452.7143,104693283.3055,28206355.8413,103072199.527,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186879.5094,11962512.884,2392502.5768,23130434.3483,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383130.7978,2131254.1763,low,edge_src_lead_time_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD0914320A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_lead_time_node_SDC-VD0914320A_high\simulation_output,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766458.859,0.149954,0.085688,0.171575,0.399985,0.192798,593478.1966,18941948.8899,0.888075,5302452.7143,0.0,125812445.7972,27920851.4093,5302452.7143,104693283.3055,28206355.8413,103072199.1426,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186838.7419,11962396.4056,2392479.2811,23130317.8699,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383078.3825,2131254.1763,high,edge_src_lead_time_scale::SDC-VD0914320A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
