case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_inventory_risk,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::cost_share_warehouse_operating,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::measured_required_total,delta::kpi::measurement_starting_backlog,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_estimated_source_ordered_qty,delta::kpi::total_estimated_source_rejected_qty,delta::kpi::total_estimated_source_replenished_qty,delta::kpi::total_explicit_initialization_pipeline_qty,delta::kpi::total_explicit_initialization_stock_qty,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_inventory_cost_legacy_raw_holding,delta::kpi::total_inventory_risk_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta::kpi::total_warehouse_operating_cost,delta::kpi::warmup_backlog_cleared_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_inventory_risk,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::cost_share_warehouse_operating,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::measured_required_total,delta_pct::kpi::measurement_starting_backlog,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_estimated_source_ordered_qty,delta_pct::kpi::total_estimated_source_rejected_qty,delta_pct::kpi::total_estimated_source_replenished_qty,delta_pct::kpi::total_explicit_initialization_pipeline_qty,delta_pct::kpi::total_explicit_initialization_stock_qty,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_inventory_cost_legacy_raw_holding,delta_pct::kpi::total_inventory_risk_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,delta_pct::kpi::total_warehouse_operating_cost,delta_pct::kpi::warmup_backlog_cleared_qty,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,value
supplier_stock_node_SDC-VD0993480A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,supplier_node_scale::SDC-VD0993480A,1.8
supplier_stock_node_SDC-VD1091642A_low,101137.96349999681,0.0009649999999999936,0.0005509999999999959,-0.0008920000000000039,-0.0018640000000000323,0.0012399999999999911,-11954.861200000043,-144544.9561999999,0.0022540000000000893,0.0,0.0,-380598.01429998875,139861.49060000107,0.0,9271.747999995947,-515685.0612999983,15106.858799993992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48040.32299999986,137258.06570000015,27451.61320000002,140897.08460000157,0.0,2836.2309999987483,-1035.5940000005066,11954.86129999999,37627.63150000572,-2280.130899999989,3639.0190000012517,0.0,61766.12959999964,26213.96750000026,0.5116643856378289,0.6435306827427035,0.6430305293623331,-0.5198892612560128,-0.46601864074563787,0.643160198757244,-2.0143724349923393,-0.763094069572229,0.2538073923936705,0.0,nan,-0.30251220341935053,0.5009204854684394,0.0,0.008856105862054726,-1.828258369147168,0.0146565794865124,nan,0.0,nan,nan,nan,nan,nan,1.147408453856375,1.147408453741069,1.1474084562585096,0.6091434210048313,nan,0.015871694199387297,-0.02161750860281445,0.2538739858395531,0.029610659078206193,-0.14430563160668236,0.032584568324857434,nan,1.1474084543901781,1.2299784695558682,19867603.3144,0.150919,0.086239,0.170683,0.39812,0.194038,581523.3354,18797412.7871,0.890329,5302452.7143,0.0,125431851.8631,28060758.0515,5302452.7143,104702555.0535,27690670.78,103087306.0298,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4234894.868,12099699.6228,2419939.9246,23271260.1061,0.0,17872579.463,4789497.9454,4720929.3789,127112244.2438,1577790.4974,11171560.4833,0.0,5444864.8303,2157468.1438,low,supplier_node_scale::SDC-VD1091642A,0.2
supplier_stock_node_SDC-VD1091642A_high,-214764.42700000107,-0.0014010000000000133,-0.0008009999999999962,0.001453999999999983,0.00255099999999997,-0.001801999999999998,-7464.7195000000065,-688844.1534999982,0.0014080000000000759,0.0,0.0,-496198.17180000246,-114244.79979999736,0.0,41321.06069999933,13111644.1587,4672.060699999332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56103.14709999971,-160294.7059000004,-32058.941200000234,-135068.59629999846,0.0,4016.1829000003636,20823.79650000017,7464.719600000419,191755.16899999976,-1580070.6283,25226.109699999914,0.0,-72132.6177000003,-100648.74459999986,-1.0865090100199553,-0.9342865145311318,-0.9347866679114883,0.8474428092670745,0.6377755110204333,-0.9346569985165811,-1.2577917003126524,-3.6366048474775563,0.15854516791938472,0.0,nan,-0.39439512725770054,-0.4091731064251857,0.0,0.039468683563416866,46.484715120490016,0.004532803935082667,nan,0.0,nan,nan,nan,nan,nan,-1.3399831901731305,-1.3399831893419918,-1.3399831901891495,-0.5839449911549175,nan,0.022474765573623007,0.43468637321362513,0.15852112964512124,0.15089966360869517,-100.0,0.22588007786980865,nan,-1.339983190176699,-4.722512486743033,19551700.9239,0.148553,0.084887,0.173029,0.402535,0.190996,586013.4771,18253113.5898,0.889483,5302452.7143,0.0,125316251.7056,27806651.7611,5302452.7143,104734604.3662,41318000.0,103076871.2317,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4130751.3979,11802146.8512,2360429.3702,22995294.4252,0.0,17873759.4149,4811357.3359,4716439.2372,127266371.7813,0.0,11193147.574,0.0,5310966.083,2030605.4317,high,supplier_node_scale::SDC-VD1091642A,1.8
supplier_stock_node_SDC-VD1095770A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,low,supplier_node_scale::SDC-VD1095770A,0.2
supplier_stock_node_SDC-VD1095770A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,supplier_node_scale::SDC-VD1095770A,1.8
supplier_stock_node_SDC-VD1096202A_low,-144.0,-2.000000000002e-06,-1.000000000001e-06,2.000000000002e-06,4.999999999977245e-06,-3.0000000000030003e-06,0.0,-144.0,0.0,0.0,0.0,0.0,-351.64799999818206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.07679999992251,-351.6480000000447,-70.32959999982268,-351.64799999818206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.2416000002995,0.0,-0.0007285065763841457,-0.0013337423476546143,-0.0011670245541977873,0.001165670989364418,0.001250050001994391,-0.0015560327389303832,0.0,-0.0007602170902895957,0.0,0.0,nan,0.0,-0.0012594437976989055,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,-0.0029396005683288554,-0.0029396005683416113,-0.0029396005683583995,-0.0015202874233807757,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.002939600568344071,0.0,19766321.3509,0.149952,0.085687,0.171577,0.399989,0.192795,593478.1966,18941813.7433,0.888075,5302452.7143,0.0,125812449.8774,27920544.9129,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186731.4682,11962089.9091,2392417.9818,23130011.3735,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5382940.4591,2131254.1763,low,supplier_node_scale::SDC-VD1096202A,0.2
supplier_stock_node_SDC-VD1096202A_high,144.0,3.0000000000030003e-06,2.000000000002e-06,-2.000000000002e-06,-5.000000000032756e-06,3.0000000000030003e-06,0.0,144.0,0.0,0.0,0.0,0.0,351.64800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.07679999992251,351.6480000000447,70.32959999982268,351.64800000190735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.2416000002995,0.0,0.0007285065763841457,0.002000613521481921,0.0023340491083955746,-0.001165670989364418,-0.0012500500020082694,0.0015560327389303832,0.0,0.0007602170902895957,0.0,0.0,nan,0.0,0.0012594437977122479,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0029396005683288554,0.0029396005683416113,0.0029396005683583995,0.0015202874233968813,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.002939600568344071,0.0,19766609.3509,0.149957,0.08569,0.171573,0.399979,0.192801,593478.1966,18942101.7433,0.888075,5302452.7143,0.0,125812449.8774,27921248.2089,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186977.6218,11962793.2051,2392558.641,23130714.6695,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383256.9423,2131254.1763,high,supplier_node_scale::SDC-VD1096202A,1.8
supplier_capacity_node_SDC-1450_low,901298.3514999971,0.009335999999999983,0.005335000000000006,-0.02615300000000001,-0.0005220000000000224,0.012004000000000015,1868769.9342,1701067.487800002,-0.35243499999999994,0.0,0.0,-12825743.109599993,-2047121.7294999994,0.0,-10908479.589100003,7955466.297599997,-10817185.838799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65411.45869999984,-186889.88199999928,-37377.97640000004,-1019215.7412,0.0,-1877370.879900001,-1027905.9883000003,-1868769.9340999997,-14543050.645599991,-1262935.762,-832325.8590999991,0.0,-84100.44689999986,368544.3476,4.559734557999564,6.225909278845501,6.2260759966389765,-15.242896692408573,-0.13050522020881394,6.226205666033888,314.8843453569259,8.98042066639965,-39.68527432930777,0.0,nan,-10.194335395343026,-7.33186244587417,0.0,-10.419464596662365,28.20451653648761,-10.4947657329538,nan,0.0,nan,nan,nan,nan,nan,-1.5623054968106098,-1.5623054968162047,-1.5623054968292724,-4.406397514179196,nan,-10.505863769425208,-21.457025190324465,-39.68528449485954,-11.444496968242136,-79.92907021876576,-7.452826936155114,nan,-1.562305496814757,17.292369521115386,20667763.7024,0.15929,0.091023,0.145422,0.399462,0.204802,2462248.1308,20643025.2311,0.53564,5302452.7143,0.0,112986706.7678,25873774.8314,5302452.7143,93784803.7164,36161822.1389,92255013.3322,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4121443.0863,11775551.6751,2355110.335,22111147.2803,0.0,15992372.3521,3762627.5511,2840204.5835,112531565.9667,317134.8663,10335595.6052,0.0,5298998.2538,2499798.5239,low,supplier_capacity_node_scale::SDC-1450,0.2
supplier_capacity_node_SDC-1450_high,-239729.43980000168,-0.00017100000000000448,-9.800000000000086e-05,0.0007129999999999914,-0.00022300000000002873,-0.00021999999999999797,-2178.622900000075,660397.2686999999,0.0004110000000000502,0.0,0.0,1323425.478699997,37064.79069999978,0.0,-99763.22730000317,13111644.1587,-48503.96299999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.6528000002727,2207.579500000924,441.5158999999985,10786.217900000513,0.0,-17237.573400001973,26278.5728000002,2178.622999999672,22619.53300000727,-1580070.6283,8578.638500001281,0.0,993.4107999997213,-301229.22659999994,-1.2128088433832527,-0.11403497072435846,-0.11436840631126981,0.41556170770799444,-0.05575223008921075,-0.11410906752144627,-0.36709400825190736,3.4864256253215986,0.046279875010562195,0.0,nan,1.0519034324422032,0.13274928553657103,0.0,-0.09529095291518301,46.484715120490016,-0.04705824013663464,nan,0.0,nan,nan,nan,nan,nan,0.018454254660529953,0.018454255257704243,0.018454255257850726,0.04663228973092455,nan,-0.09646234518431145,0.548552109777975,0.046265338490513654,0.01780019771298515,-100.0,0.07681499666186081,nan,0.018454255722090727,-14.133894959584502,19526735.9111,0.149783,0.08559,0.172288,0.399761,0.192578,591299.5737,19602355.012,0.888486,5302452.7143,0.0,127135875.3561,27957961.3516,5302452.7143,104593520.0782,41318000.0,103023695.208,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4187627.1978,11964649.1366,2392929.8273,23141149.2394,0.0,17852505.6586,4816812.1122,4711153.1406,127097236.1453,0.0,11176500.1028,0.0,5384092.1115,1830024.9497,high,supplier_capacity_node_scale::SDC-1450,1.8
supplier_capacity_node_SDC-VD0500655A_low,13479.052599996328,-0.0006710000000000049,-0.00038399999999999546,0.0007169999999999954,0.0012030000000000096,-0.0008630000000000027,-3876.216299999971,-560045.5495999977,0.0007310000000000372,0.0,0.0,-198093.44089999795,-40796.3433999978,0.0,-11310.537799999118,13111644.1587,-47963.791100010276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24840.616299999878,-70973.1894000005,-14194.637899999972,-53772.39539999887,0.0,-4224.359700001776,12976.051900000311,3876.2164000002667,120631.70000000298,-1580070.6283,17200.794100001454,0.0,-31937.93520000018,-77900.902,0.06819151710086904,-0.4474705576376788,-0.44813742881149693,0.41789304968672325,0.3007620304812217,-0.4476187512318606,-0.6531354179827624,-2.956640264906581,0.08231286771950987,0.0,nan,-0.1574513818728062,-0.14611401647154978,0.0,-0.010803498985693693,46.484715120490016,-0.04653416875333847,nan,0.0,nan,nan,nan,nan,nan,-0.5933001978696606,-0.5933001976329505,-0.5933001984738546,-0.23247536301102006,nan,-0.02363973362771694,0.27086861605869317,0.08231551021379999,0.09492981621030255,-100.0,0.15401965491059794,nan,-0.5933001970750987,-3.6551671248917477,19779944.4035,0.149283,0.085304,0.172292,0.401187,0.191935,589601.9803,18381912.1937,0.888806,5302452.7143,0.0,125614356.4365,27880100.2175,5302452.7143,104681972.7677,41318000.0,103024235.3799,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4162013.9287,11891468.3677,2378293.6735,23076590.6261,0.0,17865518.8723,4803509.5913,4712850.734,127195248.3123,0.0,11185122.2584,0.0,5351160.7655,2053353.2743,low,supplier_capacity_node_scale::SDC-VD0500655A,0.2
supplier_capacity_node_SDC-VD0500655A_high,310457.2386999987,9.000000000000674e-05,5.099999999999549e-05,1.6999999999989246e-05,-0.00027199999999999447,0.00011500000000000399,-9833.57070000004,-127353.09970000014,0.0018540000000000223,0.0,0.0,-785087.6284999996,-6902.06230000034,0.0,-124163.76459999382,-2395156.4941999987,-171957.49230000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.9846000000834,4177.098799999803,835.4197999997996,-6198.622199997306,0.0,-18161.821899998933,-703.4401000002399,9833.57070000004,-110633.69479998946,3877.4284999999218,-10375.720899999142,0.0,1879.694500000216,-60389.39099999983,1.5706259727709135,0.06001840564440211,0.059518252264022374,0.009908203409581377,-0.06800272010880297,0.05964792165894044,-1.6569388321822032,-0.6723333534256589,0.20876615150747657,0.0,nan,-0.6240142603256205,-0.024720059704908915,0.0,-0.11859764130013768,-8.491548882372777,-0.1668320785653568,nan,0.0,nan,nan,nan,nan,nan,0.03491844735198661,0.0349184468744225,0.03491844854660717,-0.026798637765588027,nan,-0.10163448721230586,-0.014683961488104802,0.2088261608391941,-0.08706199377136728,0.24539589753476096,-0.09290646368858117,nan,0.03491844761746217,-2.833514259891791,20076922.5896,0.150044,0.085739,0.171592,0.399712,0.192913,583644.6259,18814604.6436,0.889929,5302452.7143,0.0,125027362.2489,27913994.4986,5302452.7143,104569119.5409,25811199.3471,102900241.6787,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4188316.5296,11966618.6559,2393323.7312,23124164.3993,0.0,17851581.4101,4789830.0993,4718808.0883,126963982.9175,1583948.0568,11157545.7434,0.0,5384978.3952,2070864.7853,high,supplier_capacity_node_scale::SDC-VD0500655A,1.8
supplier_capacity_node_SDC-VD0505677A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,low,supplier_capacity_node_scale::SDC-VD0505677A,0.2
supplier_capacity_node_SDC-VD0505677A_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,supplier_capacity_node_scale::SDC-VD0505677A,1.8
supplier_capacity_node_SDC-VD0508918A_low,-45019.541300002486,-0.0003620000000000012,-0.00020699999999999885,0.0008660000000000057,0.00016800000000000148,-0.0004649999999999932,11066.532799999928,-132330.54119999707,-0.00208699999999995,0.0,0.0,581852.900000006,-503.54490000009537,0.0,-137660.92370000482,13111644.1587,-169244.0203000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10178.056599999778,-29080.161799998954,-5816.032300000079,-24590.40269999951,0.0,-27299.29399999976,24086.857799999416,-11066.53270000033,-30737.273699998856,-1580070.6283,4489.7592000011355,0.0,-13086.072800000198,-314249.0706,-0.22775716599201012,-0.24140736492524453,-0.24157408271869907,0.5047355383942914,0.042001680067203055,-0.24118507453396468,1.8646907103579227,-0.6986106874132586,-0.23500267432367197,0.0,nan,0.4624764087870494,-0.0018034696661755913,0.0,-0.1314897377879569,46.484715120490016,-0.1641994850805694,nan,0.0,nan,nan,nan,nan,nan,-0.24309553844316265,-0.2430955391605585,-0.24309553665475345,-0.10631222120094867,nan,-0.15276824991594687,0.5028011515188394,-0.23500939872659488,-0.02418836626812509,-100.0,0.040202281278153236,nan,-0.24309553897457853,-14.744795533752686,19721445.8096,0.149592,0.085481,0.172441,0.400152,0.192333,604544.7294,18809627.2021,0.885988,5302452.7143,0.0,126394302.7774,27920393.016,5302452.7143,104555622.3818,41318000.0,102902955.1507,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4176676.4884,11933361.3953,2386672.2791,23105772.6188,0.0,17842443.938,4814620.3972,4697907.9849,127043879.3386,0.0,11172411.2235,0.0,5370012.6279,1817005.1057,low,supplier_capacity_node_scale::SDC-VD0508918A,0.2
supplier_capacity_node_SDC-VD0508918A_high,-162661.23600000143,-0.0007989999999999942,-0.0004559999999999981,0.0007689999999999919,0.0015140000000000153,-0.0010270000000000001,-22276.403700000024,-1005999.5004999973,0.00420100000000001,0.0,0.0,967015.5039000064,-80912.7995999977,0.0,-103498.81219999492,12927369.464700002,-140149.68150000274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34375.05799999973,-98214.45130000077,-19642.89019999979,-88445.61609999835,0.0,-20451.264299999923,7532.816499999724,22276.403800000437,24825.09660001099,-1399060.3418,9768.835200000554,0.0,-44196.50310000032,-772.9421999999322,-0.8229151399220458,-0.5328300678874816,-0.5321631967136566,0.44820049541016577,0.3785151406056281,-0.5326818742933018,-3.753533630657397,-5.310958424325657,0.473045632407174,0.0,nan,0.7686167027526533,-0.28979298506233053,0.0,-0.09885907570400713,45.83140600449928,-0.13597234038587847,nan,0.0,nan,nan,nan,nan,nan,-0.8210234587932103,-0.8210234577213722,-0.821023455220371,-0.38237884990299076,nan,-0.11444632435108018,0.1572437900297675,0.4730627383253274,0.0195358422176094,-88.54416484567219,0.08747227701437692,nan,-0.821023457999259,-0.036267011630767176,19603804.1149,0.149155,0.085232,0.172344,0.401498,0.191771,571201.7929,17935958.2428,0.892276,5302452.7143,0.0,126779465.3813,27839983.7613,5302452.7143,104589784.4933,41133725.306,102932049.4895,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4152479.487,11864227.1058,2372845.4212,23041917.4054,0.0,17849291.9677,4798066.3559,4731250.9214,127099441.7089,181010.2865,11177690.2995,0.0,5338902.1976,2130481.2341,high,supplier_capacity_node_scale::SDC-VD0508918A,1.8
supplier_capacity_node_SDC-VD0514881A_low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,low,supplier_capacity_node_scale::SDC-VD0514881A,0.2
