case_id,case_input,case_output_dir,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter_group,parameter_key,parameter_label,realism_focus,status
supplier_capacity_node_SDC-VD0901566A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0901566A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0901566A_1_2\simulation_output,4658803.4853,0.274003,0.156573,0.001934,0.2152,0.352289,728.5,4814839.7918,0.959867,18152.25,752.25,1393892.0149,13577580.5282,17400.0,771622.8361,33747302.5224,772415.4304,782666.8197,168240.5218,0.0,0.0,0.0,0.0,0.0,3720296.3072,10629418.0205,2125883.6041,13551317.3277,0.0,105499.3017,26263.2006,17423.75,790423.2264,660768.593,2921899.3072,0.0,4783238.1092,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0901566A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0901566A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0901566A_1_4\simulation_output,4661255.303,0.273986,0.156564,0.001936,0.215246,0.352268,728.5,4819508.198,0.959867,18152.25,752.25,1395399.9211,13578484.2949,17400.0,773625.7424,33586212.3974,774696.6804,782672.726,168240.5218,0.0,0.0,0.0,0.0,0.0,3720320.5598,10629487.3138,2125897.4628,13552200.547,0.0,105499.3017,26283.7479,17423.75,790568.6327,660768.593,2922713.2332,0.0,4783269.2912,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD0901566A_0_7,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_0_7\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_0_7\simulation_output,4656576.1989,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811256.1355,0.959867,18152.25,752.25,1391204.5149,13564425.6922,17400.0,769341.5861,33770742.3662,770134.1804,781976.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.2755,10629355.0729,2125871.0146,13538484.8551,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.7828,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_0_85\simulation_output,4656587.0345,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811379.3855,0.959867,18152.25,752.25,1391485.7649,13564425.9985,17400.0,769341.5861,33770742.3662,770134.1804,782318.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3827,10629355.3792,2125871.0758,13538485.1613,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.9206,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_1_2\simulation_output,4656425.942,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811218.6355,0.959867,18152.25,752.25,1391329.5149,13564421.4457,17400.0,769341.5861,33770742.3662,770134.1804,782876.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.7892,10629350.8264,2125870.1653,13538480.6085,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783207.8719,1.2,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_1_5,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_1_5\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0901566A_1_5\simulation_output,4655962.1578,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4810656.1355,0.959867,18152.25,752.25,1391142.0149,13564408.3382,17400.0,769341.5861,33770742.3662,770134.1804,782876.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.2016,10629337.7189,2125867.5438,13538467.5011,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783201.9735,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_reliability_node_SDC-VD0901566A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_0_85\simulation_output,4654863.8847,0.274465,0.156837,0.001896,0.213917,0.352884,728.5,4808851.073,0.959867,18152.25,752.25,1389790.4524,13554558.3825,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720257.3378,10629306.6795,2125861.3359,13528859.3179,0.0,105499.3017,25699.0646,17423.75,786431.0389,687516.2492,2899552.6384,1710.9375,4783188.0058,0.85,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0901566A_0_9,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_0_9\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_0_9\simulation_output,4655444.591,0.274399,0.1568,0.001901,0.214101,0.352799,728.5,4809724.5105,0.959867,18152.25,752.25,1390376.3899,13557847.7665,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720263.082,10629323.0914,2125864.6183,13532068.1111,0.0,105499.3017,25779.6554,17423.75,787001.3514,687516.2492,2902745.0197,1140.625,4783195.3911,0.9,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0901566A_0_95,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_0_95\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_0_95\simulation_output,4656025.2973,0.274333,0.156762,0.001907,0.214284,0.352714,728.5,4810597.948,0.959867,18152.25,752.25,1390962.3274,13561137.1506,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.8262,10629339.5034,2125867.9007,13535276.9043,0.0,105499.3017,25860.2463,17423.75,787571.6639,687516.2492,2905937.4009,570.3125,4783202.7765,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0901566A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD0901566A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_stock_node_SDC-VD0993480A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_0_6\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168312.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,supplier_buffer,ok
supplier_stock_node_SDC-VD0993480A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_0_8\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168276.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,0.8,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,supplier_buffer,ok
supplier_stock_node_SDC-VD0993480A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,supplier_buffer,ok
supplier_stock_node_SDC-VD0993480A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_1_2\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168204.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.2,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,supplier_buffer,ok
supplier_stock_node_SDC-VD0993480A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0993480A_1_4\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168168.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.4,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,supplier_buffer,ok
supplier_capacity_node_SDC-VD0993480A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_0_6\simulation_output,4733665.4296,0.288257,0.164718,0.001663,0.174746,0.370616,3086.7189,4852996.6816,0.834148,18611.25,1211.25,1218938.9094,12914289.7977,17400.0,637544.6261,16458212.1781,651247.5996,782649.101,168240.5218,0.0,0.0,0.0,0.0,0.0,3722632.9008,10636094.0022,2127218.8004,12892816.6383,0.0,86151.2497,21473.1594,15524.5311,615891.8548,322628.0125,2256722.6361,0.0,4786242.301,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0993480A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_0_8\simulation_output,4654181.7413,0.274387,0.156793,0.001912,0.214124,0.352784,728.5,4807859.2293,0.959867,18152.25,752.25,1389229.5149,13558470.5181,17400.0,767060.3361,33775179.3974,767852.9304,782655.0072,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.8865,10629353.9613,2125870.7923,13532552.4935,0.0,105499.3017,25918.0246,17423.75,785860.7264,733266.718,2903198.5322,0.0,4783209.2826,0.8,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0993480A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0993480A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_1_2\simulation_output,4659193.6039,0.274331,0.15676,0.001912,0.214286,0.352711,728.5,4814242.1043,0.959867,18152.25,752.25,1390748.0774,13561273.2933,17400.0,770121.3986,33388813.2099,771202.7429,782666.8197,168240.5218,0.0,0.0,0.0,0.0,0.0,3720275.3003,10629358.0009,2125871.6002,13535344.5455,0.0,105499.3017,25928.7478,17423.75,786933.0389,660768.593,2905986.5447,0.0,4783211.1004,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0993480A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0993480A_1_4\simulation_output,4660402.283,0.27441,0.156806,0.001911,0.21406,0.352813,728.5,4814242.1043,0.959867,18152.25,752.25,1389454.6711,13557366.2819,17400.0,768490.4924,33113998.1474,769703.0866,782672.726,168240.5218,0.0,0.0,0.0,0.0,0.0,3720275.6413,10629358.9751,2125871.795,13531452.5072,0.0,105499.3017,25913.7746,17423.75,785435.7264,660768.593,2902093.5322,0.0,4783211.5388,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD0993480A_0_7,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0993480A_0_7\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0993480A_0_7\simulation_output,4656656.642,0.27433,0.15676,0.001912,0.214288,0.35271,728.5,4811426.8855,0.959867,18152.25,752.25,1390339.2649,13561310.2354,17400.0,769341.5861,33676296.3662,770134.1804,782318.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5846,10629355.9561,2125871.1912,13535381.3383,0.0,105499.3017,25928.8971,17423.75,786947.9764,675455.718,2906025.3822,0.0,4783210.1802,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0993480A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0993480A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD0993480A_0_85\simulation_output,4656621.44,0.274287,0.156735,0.001912,0.214411,0.352654,728.5,4811511.8855,0.959867,18152.25,752.25,1391158.0149,13563450.407,17400.0,769341.5861,33761603.8662,770134.1804,782498.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5747,10629355.9277,2125871.1855,13537513.3099,0.0,105499.3017,25937.0971,17423.75,787767.9764,683466.8742,2908157.3822,0.0,4783210.1675,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A,supplier_lead_time,ok
