day,node_id,output_item_id,desired_qty,planned_qty_after_lot_rule,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,lot_policy_mode,lot_fixed_qty,lot_min_qty,lot_max_qty,campaign_started_qty,campaign_remaining_start_qty,campaign_remaining_end_qty
231,M-1810,item:268091,5272.882762,5272.882762,5272.882762,11900.0,78180.157619,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
231,SDC-1450,item:773474,9246.97986,9246.97986,9246.97986,2000000.0,436380273.063518,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
232,M-1430,item:268967,3293.954451,3293.954451,3293.954451,5200.0,92920.4851,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
232,M-1810,item:268091,5303.490838,5303.490838,5303.490838,11900.0,78180.157619,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
232,SDC-1450,item:773474,12901.177132,12901.177132,12901.177132,2000000.0,436442772.771427,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
233,M-1430,item:268967,3375.133747,3375.133747,3375.133747,5200.0,90796.519411,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
233,M-1810,item:268091,5309.612453,5309.612453,5309.612453,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
233,SDC-1450,item:773474,17412.221425,17412.221425,17412.221425,2000000.0,436466527.621492,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
234,M-1430,item:268967,3391.369606,3391.369606,3391.369606,5200.0,87421.385664,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
234,M-1810,item:268091,5310.836776,5310.836776,5310.836776,11900.0,77990.387547,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
234,SDC-1450,item:773474,21349.178907,21349.178907,21349.178907,2000000.0,436481542.777772,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
235,M-1430,item:268967,3394.616778,3394.616778,3394.616778,5200.0,84030.016058,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
235,M-1810,item:268091,5311.081641,5311.081641,5311.081641,11900.0,77989.163224,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
235,SDC-1450,item:773474,24415.278058,24415.278058,24415.278058,2000000.0,436474601.653218,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
236,M-1430,item:268967,3395.266212,3395.266212,3395.266212,5200.0,86236.004805,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
236,M-1810,item:268091,5311.130614,5311.130614,5311.130614,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
236,SDC-1450,item:773474,26700.255819,26700.255819,26700.255819,2000000.0,436467483.450516,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
237,M-1430,item:268967,3395.396099,3395.396099,3395.396099,5200.0,82840.738593,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
237,M-1810,item:268091,5311.140408,5311.140408,5311.140408,11900.0,77988.869386,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
237,SDC-1450,item:773474,28373.26777,28373.26777,28373.26777,2000000.0,436445724.362342,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
238,M-1430,item:268967,9560.450649,9560.450649,5200.0,5200.0,82739.296944,capacity,,4360.450649,4360.450649,none,0.0,0.0,0.0,0.0,0.0,0.0
238,M-1810,item:268091,10083.713796,10083.713796,10083.713796,11900.0,77988.859592,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
238,SDC-1450,item:773474,29589.534974,29589.534974,29589.534974,2000000.0,436519382.052256,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
239,M-1430,item:268967,10793.461559,10793.461559,5200.0,5200.0,77539.296944,capacity,,5593.461559,5593.461559,none,0.0,0.0,0.0,0.0,0.0,0.0
239,M-1810,item:268091,11038.228474,11038.228474,11038.228474,11900.0,73216.286204,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
239,SDC-1450,item:773474,33955.78814,33955.78814,33955.78814,2000000.0,436579487.696093,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
240,M-1430,item:268967,11040.063741,11040.063741,5200.0,5200.0,77467.227273,capacity,,5840.063741,5840.063741,none,0.0,0.0,0.0,0.0,0.0,0.0
240,M-1810,item:268091,11229.131409,11229.131409,11229.131409,11900.0,73216.286204,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
240,SDC-1450,item:773474,38078.787865,38078.787865,38078.787865,2000000.0,436592843.703184,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
241,M-1430,item:268967,11089.384177,11089.384177,5200.0,5200.0,72267.227273,capacity,,5889.384177,5889.384177,none,0.0,0.0,0.0,0.0,0.0,0.0
241,M-1810,item:268091,11267.311996,11267.311996,11267.311996,11900.0,72070.868591,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
241,SDC-1450,item:773474,41328.536957,41328.536957,41328.536957,2000000.0,436604283.189837,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
242,M-1430,item:268967,11099.248264,11099.248264,5200.0,5200.0,67925.819397,capacity,,5899.248264,5899.248264,none,0.0,0.0,0.0,0.0,0.0,0.0
242,M-1810,item:268091,11274.948114,11274.948114,11274.948114,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
242,SDC-1450,item:773474,43753.686104,43753.686104,43753.686104,2000000.0,436572927.318967,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
243,M-1430,item:268967,11101.221082,11101.221082,5200.0,5200.0,62725.819397,capacity,,5901.221082,5901.221082,none,0.0,0.0,0.0,0.0,0.0,0.0
243,M-1810,item:268091,11276.475337,11276.475337,11276.475337,11900.0,72025.051886,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
243,SDC-1450,item:773474,45528.885433,45528.885433,45528.885433,2000000.0,436548295.233546,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
244,M-1430,item:268967,11101.615645,11101.615645,5200.0,5200.0,63584.394965,capacity,,5901.615645,5901.615645,none,0.0,0.0,0.0,0.0,0.0,0.0
244,M-1810,item:268091,11276.780782,11276.780782,11276.780782,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
244,SDC-1450,item:773474,46819.054932,46819.054932,46819.054932,2000000.0,436525499.22628,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
245,M-1430,item:268967,2663.408843,2663.408843,2663.408843,5200.0,59243.48377,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
245,M-1810,item:268091,9874.556156,9874.556156,9874.556156,11900.0,72023.219218,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
245,SDC-1450,item:773474,47754.184565,47754.184565,47754.184565,2000000.0,436493531.723274,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
246,M-1430,item:268967,975.767483,975.767483,975.767483,5200.0,61780.074926,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
246,M-1810,item:268091,9594.111231,9594.111231,9594.111231,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
246,SDC-1450,item:773474,43533.265839,43533.265839,43533.265839,2000000.0,436450701.924303,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
247,M-1430,item:268967,638.239211,638.239211,638.239211,5200.0,60804.307443,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
247,M-1810,item:268091,9538.022246,9538.022246,9538.022246,11900.0,73705.888769,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
247,SDC-1450,item:773474,35866.580903,35866.580903,35866.580903,2000000.0,436440061.99912,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
248,M-1430,item:268967,570.733557,570.733557,570.733557,5200.0,70566.068232,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
248,M-1810,item:268091,9526.804449,9526.804449,9526.804449,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
248,SDC-1450,item:773474,28392.331655,28392.331655,28392.331655,2000000.0,436410748.231755,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
249,M-1430,item:268967,557.232426,557.232426,557.232426,5200.0,73390.730775,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
249,M-1810,item:268091,9524.56089,9524.56089,9524.56089,11900.0,73773.195551,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
249,SDC-1450,item:773474,22321.069783,22321.069783,22321.069783,2000000.0,436401305.589861,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
250,M-1430,item:268967,554.5322,554.5322,554.5322,5200.0,88194.61848,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
250,M-1810,item:268091,9524.112178,9524.112178,9524.112178,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
250,SDC-1450,item:773474,17718.587838,17718.587838,17718.587838,2000000.0,436381748.702686,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
251,M-1430,item:268967,553.992154,553.992154,553.992154,5200.0,87640.086281,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
251,M-1810,item:268091,9524.022436,9524.022436,9524.022436,11900.0,73775.887822,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
251,SDC-1450,item:773474,14325.144283,14325.144283,14325.144283,2000000.0,436432872.639543,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
252,M-1430,item:268967,2534.798431,2534.798431,2534.798431,5200.0,87724.333337,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
252,M-1810,item:268091,9176.918773,9176.918773,9176.918773,11900.0,73775.977564,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
252,SDC-1450,item:773474,11851.15432,11851.15432,11851.15432,2000000.0,436419589.210234,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
253,M-1430,item:268967,2930.959686,2930.959686,2930.959686,5200.0,85189.534906,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
253,M-1810,item:268091,9107.49804,9107.49804,9107.49804,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
253,SDC-1450,item:773474,13880.678271,13880.678271,13880.678271,2000000.0,436414248.158648,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
254,M-1430,item:268967,3010.191937,3010.191937,3010.191937,5200.0,82258.57522,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
254,M-1810,item:268091,9093.613894,9093.613894,9093.613894,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
254,SDC-1450,item:773474,17169.965255,17169.965255,17169.965255,2000000.0,436446529.51828,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
255,M-1430,item:268967,3026.038387,3026.038387,3026.038387,5200.0,83036.517837,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
255,M-1810,item:268091,9090.837064,9090.837064,9090.837064,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
255,SDC-1450,item:773474,20206.340457,20206.340457,20206.340457,2000000.0,436494563.90835,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
256,M-1430,item:268967,3029.207677,3029.207677,3029.207677,5200.0,85765.011649,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
256,M-1810,item:268091,9090.281698,9090.281698,9090.281698,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
256,SDC-1450,item:773474,22615.456863,22615.456863,22615.456863,2000000.0,436489017.289123,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
257,M-1430,item:268967,3029.841535,3029.841535,3029.841535,5200.0,83711.571455,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
257,M-1810,item:268091,9090.170625,9090.170625,9090.170625,11900.0,74209.718302,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
257,SDC-1450,item:773474,24423.41795,24423.41795,24423.41795,2000000.0,436514356.79838,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
258,M-1430,item:268967,3029.968307,3029.968307,3029.968307,5200.0,80681.72992,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
258,M-1810,item:268091,9090.148411,9090.148411,9090.148411,11900.0,74209.829375,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
258,SDC-1450,item:773474,25750.779699,25750.779699,25750.779699,2000000.0,436497645.36691,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
259,M-1430,item:268967,3421.879376,3421.879376,3421.879376,5200.0,77651.761612,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
259,M-1810,item:268091,9927.858253,9927.858253,9927.858253,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
259,SDC-1450,item:773474,26716.79402,26716.79402,26716.79402,2000000.0,436479736.569229,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
260,M-1430,item:268967,3500.26159,3500.26159,3500.26159,5200.0,74229.882237,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
260,M-1810,item:268091,10095.400222,10095.400222,10095.400222,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
260,SDC-1450,item:773474,28174.094161,28174.094161,28174.094161,2000000.0,436499273.708791,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
261,M-1430,item:268967,3515.938032,3515.938032,3515.938032,5200.0,71286.853073,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
261,M-1810,item:268091,10128.908616,10128.908616,10128.908616,11900.0,73204.599778,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
261,SDC-1450,item:773474,29589.543072,29589.543072,29589.543072,2000000.0,436478863.239247,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
262,M-1430,item:268967,3519.073321,3519.073321,3519.073321,5200.0,70781.106978,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
262,M-1810,item:268091,10135.610294,10135.610294,10135.610294,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
262,SDC-1450,item:773474,30743.802281,30743.802281,30743.802281,2000000.0,436451716.752206,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
263,M-1430,item:268967,3519.700379,3519.700379,3519.700379,5200.0,73317.91358,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
263,M-1810,item:268091,10136.95063,10136.95063,10136.95063,11900.0,73164.389706,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
263,SDC-1450,item:773474,31621.025773,31621.025773,31621.025773,2000000.0,436423398.270925,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
264,M-1430,item:268967,3519.82579,3519.82579,3519.82579,5200.0,72827.420879,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
264,M-1810,item:268091,10137.218697,10137.218697,10137.218697,11900.0,73164.389706,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
264,SDC-1450,item:773474,32268.608237,32268.608237,32268.608237,2000000.0,436397303.523653,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
265,M-1430,item:268967,3519.850872,3519.850872,3519.850872,5200.0,72807.856678,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
265,M-1810,item:268091,10137.272311,10137.272311,10137.272311,11900.0,73162.781303,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
265,SDC-1450,item:773474,32740.988165,32740.988165,32740.988165,2000000.0,436368279.545968,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
266,M-1430,item:268967,5654.713031,5654.713031,5200.0,5200.0,76229.710972,capacity,,454.713031,454.713031,none,0.0,0.0,0.0,0.0,0.0,0.0
266,M-1810,item:268091,12588.368748,12588.368748,11900.0,11900.0,83300.0,capacity,,688.368748,688.368748,none,0.0,0.0,0.0,0.0,0.0,0.0
266,SDC-1450,item:773474,33083.900033,33083.900033,33083.900033,2000000.0,436347858.761379,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
267,M-1430,item:268967,6081.685463,6081.685463,5200.0,5200.0,71029.710972,capacity,,881.685463,881.685463,none,0.0,0.0,0.0,0.0,0.0,0.0
267,M-1810,item:268091,13078.588035,13078.588035,11900.0,11900.0,71400.0,capacity,,1178.588035,1178.588035,none,0.0,0.0,0.0,0.0,0.0,0.0
267,SDC-1450,item:773474,36576.60912,36576.60912,36576.60912,2000000.0,436350367.065936,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
268,M-1430,item:268967,6167.079949,6167.079949,5200.0,5200.0,74059.679279,capacity,,967.079949,967.079949,none,0.0,0.0,0.0,0.0,0.0,0.0
268,M-1810,item:268091,13176.631893,13176.631893,11900.0,11900.0,83300.0,capacity,,1276.631893,1276.631893,none,0.0,0.0,0.0,0.0,0.0,0.0
268,SDC-1450,item:773474,40000.735833,40000.735833,40000.735833,2000000.0,436325801.872692,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
269,M-1430,item:268967,6184.158847,6184.158847,5200.0,5200.0,72375.617311,capacity,,984.158847,984.158847,none,0.0,0.0,0.0,0.0,0.0,0.0
269,M-1810,item:268091,13196.240664,13196.240664,11900.0,11900.0,71400.0,capacity,,1296.240664,1296.240664,none,0.0,0.0,0.0,0.0,0.0,0.0
269,SDC-1450,item:773474,42726.320729,42726.320729,42726.320729,2000000.0,436296064.773634,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
270,M-1430,item:268967,6187.574626,6187.574626,5200.0,5200.0,67175.617311,capacity,,987.574626,987.574626,none,0.0,0.0,0.0,0.0,0.0,0.0
270,M-1810,item:268091,13200.162418,13200.162418,11900.0,11900.0,71400.0,capacity,,1300.162418,1300.162418,none,0.0,0.0,0.0,0.0,0.0,0.0
270,SDC-1450,item:773474,44767.080283,44767.080283,44767.080283,2000000.0,436256980.701732,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
271,M-1430,item:268967,6188.257782,6188.257782,5200.0,5200.0,61975.617311,capacity,,988.257782,988.257782,none,0.0,0.0,0.0,0.0,0.0,0.0
271,M-1810,item:268091,13200.946769,13200.946769,11900.0,11900.0,83300.0,capacity,,1300.946769,1300.946769,none,0.0,0.0,0.0,0.0,0.0,0.0
271,SDC-1450,item:773474,46262.722857,46262.722857,46262.722857,2000000.0,436283855.224986,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
272,M-1430,item:268967,6188.394413,6188.394413,5200.0,5200.0,68029.489063,capacity,,988.394413,988.394413,none,0.0,0.0,0.0,0.0,0.0,0.0
272,M-1810,item:268091,13201.103639,13201.103639,11900.0,11900.0,83300.0,capacity,,1301.103639,1301.103639,none,0.0,0.0,0.0,0.0,0.0,0.0
272,SDC-1450,item:773474,47350.21352,47350.21352,47350.21352,2000000.0,436269318.858631,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
273,M-1430,item:268967,2940.193168,2940.193168,2940.193168,5200.0,62829.489063,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
273,M-1810,item:268091,8875.077871,8875.077871,8875.077871,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
273,SDC-1450,item:773474,48138.575669,48138.575669,48138.575669,2000000.0,436232009.859922,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
274,M-1430,item:268967,2290.552919,2290.552919,2290.552919,5200.0,59889.295895,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
274,M-1810,item:268091,7625.857144,7625.857144,7625.857144,11900.0,74424.922129,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
274,SDC-1450,item:773474,44345.880146,44345.880146,44345.880146,2000000.0,436196240.721951,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
275,M-1430,item:268967,2160.624869,2160.624869,2160.624869,5200.0,61118.443354,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
275,M-1810,item:268091,7760.028572,7760.028572,7760.028572,11900.0,75674.142856,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
275,SDC-1450,item:773474,39141.093512,39141.093512,39141.093512,2000000.0,436157199.427224,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
276,M-1430,item:268967,2134.639259,2134.639259,2134.639259,5200.0,64157.818484,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
276,M-1810,item:268091,7786.862858,7786.862858,7786.862858,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
276,SDC-1450,item:773474,34443.962246,34443.962246,34443.962246,2000000.0,436125763.77614,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
277,M-1430,item:268967,2129.442137,2129.442137,2129.442137,5200.0,73673.989784,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
277,M-1810,item:268091,7792.229715,7792.229715,7792.229715,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
277,SDC-1450,item:773474,30737.61156,30737.61156,30737.61156,2000000.0,436094343.540059,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
278,M-1430,item:268967,2128.402713,2128.402713,2128.402713,5200.0,76744.547646,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
278,M-1810,item:268091,7793.303086,7793.303086,7793.303086,11900.0,75507.770285,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
278,SDC-1450,item:773474,27960.651778,27960.651778,27960.651778,2000000.0,436136319.063912,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
279,M-1430,item:268967,2128.194828,2128.194828,2128.194828,5200.0,74616.144933,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
279,M-1810,item:268091,7793.51776,7793.51776,7793.51776,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
279,SDC-1450,item:773474,25922.955063,25922.955063,25922.955063,2000000.0,436122032.573867,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
280,M-1430,item:268967,3624.381822,3624.381822,3624.381822,5200.0,72487.950105,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
280,M-1810,item:268091,8946.589266,8946.589266,8946.589266,11900.0,75506.48224,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
280,SDC-1450,item:773474,24440.248891,24440.248891,24440.248891,2000000.0,436157095.488755,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
281,M-1430,item:268967,3923.619221,3923.619221,3923.619221,5200.0,79263.568282,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
281,M-1810,item:268091,9177.203568,9177.203568,9177.203568,11900.0,74353.410734,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
281,SDC-1450,item:773474,26254.134762,26254.134762,26254.134762,2000000.0,436184744.945627,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
282,M-1430,item:268967,3983.466701,3983.466701,3983.466701,5200.0,77630.50198,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
282,M-1810,item:268091,9223.326428,9223.326428,9223.326428,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
282,SDC-1450,item:773474,28942.372408,28942.372408,28942.372408,2000000.0,436204779.835466,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
283,M-1430,item:268967,3995.436197,3995.436197,3995.436197,5200.0,78847.035279,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
283,M-1810,item:268091,9232.551,9232.551,9232.551,11900.0,74076.673572,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
283,SDC-1450,item:773474,31383.394988,31383.394988,31383.394988,2000000.0,436188470.311299,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
284,M-1430,item:268967,3997.830096,3997.830096,3997.830096,5200.0,76979.79391,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
284,M-1810,item:268091,9234.395914,9234.395914,9234.395914,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
284,SDC-1450,item:773474,33309.88246,33309.88246,33309.88246,2000000.0,436166052.483274,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
285,M-1430,item:268967,3998.308876,3998.308876,3998.308876,5200.0,75142.588684,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
285,M-1810,item:268091,9234.764897,9234.764897,9234.764897,11900.0,74065.604086,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
285,SDC-1450,item:773474,34752.787901,34752.787901,34752.787901,2000000.0,436165436.117983,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
286,M-1430,item:268967,3998.404632,3998.404632,3998.404632,5200.0,77196.301742,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
286,M-1810,item:268091,9234.838694,9234.838694,9234.838694,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
286,SDC-1450,item:773474,35811.320344,35811.320344,35811.320344,2000000.0,436141541.692551,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
287,M-1430,item:268967,4458.53807,4458.53807,4458.53807,5200.0,73197.89711,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
287,M-1810,item:268091,10082.624882,10082.624882,10082.624882,11900.0,83300.0,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
287,SDC-1450,item:773474,36581.456598,36581.456598,36581.456598,2000000.0,436189733.904745,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
288,M-1430,item:268967,4550.564757,4550.564757,4550.564757,5200.0,73808.994346,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
288,M-1810,item:268091,10252.18212,10252.18212,10252.18212,11900.0,73217.375118,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
288,SDC-1450,item:773474,38028.37808,38028.37808,38028.37808,2000000.0,436153589.682995,none,,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0
