month_index,year,month,warming,heatwave,drought,heat_stress,cold_stress,storm_stress,scarcity,climate_event,demand,grid_factor,grid_price,main_material_ef,main_material_cost,inbound_main_ef,inbound_main_cost,truck_ef,truck_cost,air_ef,air_cost,solar_factor,biomass_factor,main_supply_availability,backup_supply_availability,base_capacity
220,2044,4,1.8326359832635983,0.0,1.1623430962343098,0.40317991631799166,0.0,0.0,0.9958577405857743,secheresse,25.889017573221757,0.2634309623430962,0.17402845188284521,20.055347280334725,72.92125523012552,0.8097514644351465,3.296271966527197,1.4292887029288703,6.746893305439331,8.59205020920502,25.19502928870293,0.65,0.47805020920502084,0.5129330543933053,0.7289665271966527,35.57924686192469
221,2044,5,1.8410041841004183,0.0,1.1642259414225942,0.40502092050209204,0.0,0.0,0.9980648535564854,secheresse,25.70324734061577,0.2622594142259414,0.17413702928870295,20.058179916317993,73.01119246861924,0.8098838912133891,3.2982583682008366,1.4278242677824267,6.748548640167364,8.58744769874477,25.19767782426778,0.7999999999999999,0.47744769874476983,0.5117364016736401,0.7283682008368201,35.58828451882845
222,2044,6,1.8493723849372385,1.3585774058577407,1.1661087866108786,2.069942103570026,0.0,0.0,1.0002719665271966,canicule + secheresse,25.67838147314241,0.34260251046025103,0.23245341295549488,20.061012552301253,73.10112970711297,0.8100163179916318,3.300244769874477,1.4263598326359832,6.750203974895397,8.58284518828452,25.200326359832637,0.8011214286667124,0.47684518828451883,0.5105397489539749,0.7277698744769874,31.38573221757322
223,2044,7,1.8577405857740585,1.3608786610878663,1.1679916317991632,2.170958856345886,0.0,0.0,1.002479079497908,canicule + secheresse,24.938706834030683,0.3415690376569038,0.23603314156206417,20.06384518828452,73.19106694560669,0.8101487447698745,3.302231171548117,1.4248953974895398,6.7518593096234305,8.578242677824267,25.20297489539749,0.8411297071129706,0.47624267782426777,0.5093430962343096,0.7271715481171548,31.387635983263596
224,2044,8,1.8661087866108788,1.3631799163179916,0.0,2.07845674792149,0.0,0.0,0.3612552301255231,canicule,24.137106159334873,0.34053556485355646,0.21997109077976262,18.265071129707113,61.699246861924685,0.7716753138075314,2.7251297071129708,1.4234309623430963,6.2709414225941424,8.573640167364017,24.433506276150627,0.8007532278298923,0.85,0.8357112970711297,0.8903556485355648,32.79338912133892
225,2044,9,1.8744769874476988,0.0,0.0,0.41238493723849373,0.0,0.0,0.3624267782426779,aucun,23.04632253386122,0.25757322175732217,0.16168200836820085,18.265004184100416,61.7705439330544,0.7717456066945607,2.72618410041841,1.4219665271966528,6.271820083682009,8.569037656903765,24.434912133891213,0.8000000000000002,0.85,0.8350418410041841,0.890020920502092,37.03054393305439
226,2044,10,1.8828451882845187,0.0,0.0,0.4142259414225941,0.0,1.2589958158995815,0.5902175732217574,tempete / inondation,22.86055230125523,0.3067615062761506,0.16630225941422597,18.899471129707113,65.92098744769874,1.0120323012552301,4.819689539748954,1.7226610878661086,9.590152719665271,9.068033472803346,33.521231799163175,0.5996401673640168,0.85,0.4063138075313807,0.6630669456066945,33.89435146443515
227,2044,11,1.891213389121339,0.0,0.0,0.41606694560669455,0.5416666666666669,1.2619246861924687,0.5919163179916318,tempete / inondation,23.25516744320571,0.31654044630404465,0.17452566945606696,18.900880334728033,66.00177405857741,1.0126614225941424,4.8256117154811715,1.7218995815899583,9.598748953974896,9.06460251046025,33.543772384937235,0.44952301255230126,0.85,0.4046485355648535,0.6622050209205022,33.89832635983264
228,2044,12,1.899581589958159,0.0,0.0,0.417907949790795,0.9381941874331415,0.0,0.3659414225941423,aucun,23.980424916414336,0.2728224611545206,0.1760185195060578,18.264803347280335,61.984435146443516,0.7719564853556485,2.729347280334728,1.4175732217573223,6.274456066945607,8.555230125523012,24.439129707112972,0.3901923788646685,0.85,0.8330334728033473,0.8890167364016737,37.064435146443515
229,2045,1,1.9079497907949792,0.0,0.0,0.4197489539748954,1.0833333333333333,0.9746861924686194,0.5425564853556486,tempete / inondation,24.8496529986053,0.3135411436541144,0.1817923430962343,18.755978242677823,65.21371548117155,0.9579969037656904,4.350330125523013,1.6500334728033472,8.843632845188285,8.94050209205021,31.473871129707113,0.31101255230125524,0.85,0.500970711297071,0.7132384937238493,34.63901673640168
230,2045,2,1.9163179916317992,0.0,0.0,0.4215899581589958,0.938194187433142,0.9769874476987448,0.544142259414226,tempete / inondation,25.637603159092162,0.30955886282816075,0.17971140653534654,18.75707112970711,65.29246861924686,0.9585062761506277,4.355209205020921,1.649121338912134,8.850575313807532,8.936820083682008,31.491882845188286,0.3511128809567186,0.85,0.4995188284518828,0.7124895397489539,34.64456066945607
231,2045,3,1.9246861924686192,0.0,0.0,0.42343096234309624,0.5416666666666666,0.0,0.36945606694560673,aucun,26.14080522067156,0.2613772663877266,0.17033420502092053,18.264602510460254,62.198326359832635,0.7721673640167364,2.732510460251046,1.4131799163179917,6.277092050209205,8.54142259414226,24.443347280334727,0.5,0.85,0.8310251046025104,0.8880125523012552,37.09832635983263
232,2045,4,1.9330543933054394,0.0,1.1849372384937238,0.4252719665271967,0.0,0.0,1.0223430962343096,secheresse,26.232087029288707,0.24937238493723846,0.1753313807531381,20.08933891213389,74.00050209205021,0.8113405857740585,3.3201087866108785,1.4117154811715482,6.7667573221757324,8.536820083682008,25.226811715481173,0.65,0.47082008368200834,0.49857322175732216,0.721786610878661,35.687698744769875
233,2045,5,1.9414225941422594,0.0,1.1868200836820084,0.42711297071129706,0.0,0.0,1.024550209205021,secheresse,26.046316796682717,0.2482008368200837,0.17543995815899582,20.092171548117154,74.09043933054393,0.8114730125523013,3.3220951882845187,1.4102510460251048,6.768412656903766,8.532217573221757,25.229460251046024,0.7999999999999999,0.4702175732217573,0.4973765690376568,0.7211882845188284,35.69673640167364
234,2045,6,1.9497907949790796,1.3861924686192468,1.1887029288702928,2.1210299696788124,0.0,0.0,1.0267573221757322,canicule + secheresse,26.03072959029722,0.33020083682008367,0.23477119538227312,20.095004184100418,74.18037656903766,0.811605439330544,3.324081589958159,1.408786610878661,6.770067991631799,8.527615062761505,25.23210878661088,0.798912223645792,0.4696150627615063,0.4961799163179916,0.7205899581589957,31.408577405857738
235,2045,7,1.9581589958158996,1.3884937238493724,1.1905857740585775,2.2220467224546727,0.0,0.0,1.0289644351464435,canicule + secheresse,25.291054951185494,0.3291673640167364,0.23835092398884244,20.097836820083682,74.27031380753138,0.8117378661087866,3.326067991631799,1.4073221757322176,6.771723326359833,8.523012552301255,25.23475732217573,0.8389205020920502,0.46901255230125516,0.49498326359832634,0.719991631799163,31.410481171548113
236,2045,8,1.9665271966527196,1.390794979079498,0.0,2.129544614030277,0.0,0.0,0.37531380753138077,canicule,24.48945427648969,0.3281338912133891,0.22204033764168735,18.264267782426778,62.554811715481165,0.7725188284518828,2.7377824267782427,1.4058577405857742,6.2814853556485355,8.518410041841005,24.450376569037658,0.7985440228089717,0.85,0.8276778242677825,0.8863389121338912,32.843347280334726
237,2045,9,1.9748953974895398,0.0,0.0,0.43447698744769875,0.0,0.0,0.3764853556485356,aucun,23.38939198992816,0.24351464435146442,0.16273640167364017,18.264200836820084,62.62610878661088,0.7725891213389121,2.738836820083682,1.4043933054393305,6.282364016736402,8.513807531380753,24.451782426778244,0.8000000000000002,0.85,0.8270083682008368,0.8860041841004184,37.166108786610884
238,2045,10,1.9832635983263598,0.0,0.0,0.43631799163179913,0.0,1.294142259414226,0.610602510460251,tempete / inondation,23.203621757322175,0.29410878661087864,0.167483179916318,18.916381589958156,66.89042677824267,1.0195817573221757,4.890755648535565,1.7135230125523013,9.693307531380754,9.026861924686191,33.79171882845188,0.5982343096234309,0.85,0.3863305439330543,0.6527238493723849,33.942050209205014
239,2045,11,1.99163179916318,0.0,0.0,0.4381589958158996,0.5416666666666669,1.297071129707113,0.6123012552301255,tempete / inondation,23.598236899272653,0.30388772663877267,0.17570658995815902,18.91779079497908,66.97121338912135,1.020210878661088,4.896677824267782,1.7127615062761508,9.701903765690378,9.023430962343095,33.81425941422594,0.4481171548117155,0.85,0.3846652719665271,0.6518619246861925,33.94602510460251
240,2045,12,2.0,0.0,0.0,0.44,0.9381941874331415,0.0,0.38,aucun,24.323494372481278,0.2587638837486628,0.17707291281149712,18.264,62.84,0.7728,2.742,1.4,6.285,8.5,24.456,0.3901923788646685,0.85,0.825,0.885,37.2
